Season,Week,GameStatus,Day,Date,AwayTeam,AwayRecord,AwayScore,AwayWin,HomeTeam,HomeRecord,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason
2024,Preseason Week 2,FINAL,SAT,08/17,Cardinals,0-2,13,0.0,Colts,1-1,21,1.0,,,0
2024,Preseason Week 2,FINAL,SAT,08/17,Commanders,0-2,6,0.0,Dolphins,2-0,13,1.0,,,0
2024,Preseason Week 2,FINAL,SAT,08/17,Bills,1-1,9,1.0,Steelers,0-2,3,0.0,,,0
2024,Preseason Week 2,FINAL,SAT,08/17,Seahawks,1-1,15,0.0,Titans,2-0,16,1.0,,,0
2024,Preseason Week 2,FINAL,SAT,08/17,Rams,2-0,13,1.0,Chargers,0-2,9,0.0,,,0
2024,Preseason Week 2,FINAL,SAT,08/17,Buccaneers,1-1,7,0.0,Jaguars,2-0,20,1.0,,,0
2024,Preseason Week 2,FINAL,SAT,08/17,Cowboys,1-1,27,1.0,Raiders,0-2,12,0.0,,,0
2024,Preseason Week 2,FINAL,SUN,08/18,Packers,1-1,2,0.0,Broncos,2-0,27,1.0,,,0
2024,Preseason Week 2,FINAL,SUN,08/18,Saints,1-1,10,0.0,49ers,1-1,16,1.0,,,0
2024,Preseason Week 3,FINAL,THU,08/22,Colts,2-1,27,1.0,Bengals,0-3,14,0.0,,,0
2024,Preseason Week 3,FINAL,THU,08/22,Bears,4-0,34,1.0,Chiefs,0-3,21,0.0,,,0
2024,Preseason Week 3,FINAL,FRI,08/23,Jaguars,3-0,31,1.0,Falcons,0-3,0,0.0,,,0
2024,Preseason Week 3,FINAL,FRI,08/23,Dolphins,2-1,14,0.0,Buccaneers,2-1,24,1.0,,,0
2024,Preseason Week 3,FINAL,FRI,08/23,49ers,1-1-1,24,0.0,Raiders,0-2-1,24,0.0,,,0
2024,Preseason Week 3,FINAL,SAT,08/24,Panthers,1-2,31,1.0,Bills,1-2,26,0.0,,,0
2024,Preseason Week 3,FINAL,SAT,08/24,Steelers,0-3,17,0.0,Lions,2-1,24,1.0,,,0
2024,Preseason Week 3,FINAL,SAT,08/24,Ravens,1-2,7,0.0,Packers,2-1,30,1.0,,,0
2024,Preseason Week 3,FINAL,SAT,08/24,Rams,2-1,15,0.0,Texans,3-1,17,1.0,,,0
2024,Preseason Week 3,FINAL,SAT,08/24,Vikings,3-0,26,1.0,Eagles,2-1,3,0.0,,,0
2024,Preseason Week 3,FINAL,SAT,08/24,Chargers,1-2,26,1.0,Cowboys,1-2,19,0.0,,,0
2024,Preseason Week 3,FINAL,SAT,08/24,Giants,1-2,6,0.0,Jets,3-0,10,1.0,,,0
2024,Preseason Week 3,FINAL,SAT,08/24,Browns,0-3,33,0.0,Seahawks,2-1,37,1.0,,,0
2024,Preseason Week 3,FINAL,SUN,08/25,Titans,3-0,30,1.0,Saints,1-2,27,0.0,,,0
2024,Preseason Week 3,FINAL,SUN,08/25,Cardinals,0-3,12,0.0,Broncos,3-0,38,1.0,,,0
2024,Preseason Week 3,FINAL,SUN,08/25,Patriots,1-2,10,0.0,Commanders,1-2,20,1.0,,,0
2024,Week 1,FINAL,THU,09/05,Ravens,0-1,20,0.0,Chiefs,1-0,27,1.0,,,0
2024,Week 1,FINAL,FRI,09/06,Packers,0-1,29,0.0,Eagles,1-0,34,1.0,,,0
2024,Week 1,FINAL,SUN,09/08,Steelers,1-0,18,1.0,Falcons,0-1,10,0.0,,,0
2024,Week 1,FINAL,SUN,09/08,Cardinals,0-1,28,0.0,Bills,1-0,34,1.0,,,0
2024,Week 1,FINAL,SUN,09/08,Titans,0-1,17,0.0,Bears,1-0,24,1.0,,,0
2024,Week 1,FINAL,SUN,09/08,Patriots,1-0,16,1.0,Bengals,0-1,10,0.0,,,0
2024,Week 1,FINAL,SUN,09/08,Texans,1-0,29,1.0,Colts,0-1,27,0.0,,,0
2024,Week 1,FINAL,SUN,09/08,Jaguars,0-1,17,0.0,Dolphins,1-0,20,1.0,,,0
2024,Week 1,FINAL,SUN,09/08,Panthers,0-1,10,0.0,Saints,1-0,47,1.0,,,0
2024,Week 1,FINAL,SUN,09/08,Vikings,1-0,28,1.0,Giants,0-1,6,0.0,,,0
2024,Week 1,FINAL,SUN,09/08,Raiders,0-1,10,0.0,Chargers,1-0,22,1.0,,,0
2024,Week 1,FINAL,SUN,09/08,Broncos,0-1,20,0.0,Seahawks,1-0,26,1.0,,,0
2024,Week 1,FINAL,SUN,09/08,Cowboys,1-0,33,1.0,Browns,0-1,17,0.0,,,0
2024,Week 1,FINAL,SUN,09/08,Commanders,0-1,20,0.0,Buccaneers,1-0,37,1.0,,,0
2024,Week 1,FINAL,SUN,09/08,Rams,0-1,20,0.0,Lions,1-0,26,1.0,,,0
2024,Week 1,FINAL,MON,09/09,Jets,0-1,19,0.0,49ers,1-0,32,1.0,,,0
2024,Week 2,FINAL,THU,09/12,Bills,2-0,31,1.0,Dolphins,1-1,10,0.0,,,0
2024,Week 2,FINAL,SUN,09/15,Raiders,1-1,26,1.0,Ravens,0-2,23,0.0,,,0
2024,Week 2,FINAL,SUN,09/15,Chargers,2-0,26,1.0,Panthers,0-2,3,0.0,,,0
2024,Week 2,FINAL,SUN,09/15,Saints,2-0,44,1.0,Cowboys,1-1,19,0.0,,,0
2024,Week 2,FINAL,SUN,09/15,Buccaneers,2-0,20,1.0,Lions,1-1,16,0.0,,,0
2024,Week 2,FINAL,SUN,09/15,Colts,0-2,10,0.0,Packers,1-1,16,1.0,,,0
2024,Week 2,FINAL,SUN,09/15,Browns,1-1,18,1.0,Jaguars,0-2,13,0.0,,,0
2024,Week 2,FINAL,SUN,09/15,49ers,1-1,17,0.0,Vikings,2-0,23,1.0,,,0
2024,Week 2,FINAL,SUN,09/15,Seahawks,2-0,23,1.0,Patriots,1-1,20,0.0,,,0
2024,Week 2,FINAL,SUN,09/15,Jets,1-1,24,1.0,Titans,0-2,17,0.0,,,0
2024,Week 2,FINAL,SUN,09/15,Giants,0-2,18,0.0,Commanders,1-1,21,1.0,,,0
2024,Week 2,FINAL,SUN,09/15,Rams,0-2,10,0.0,Cardinals,1-1,41,1.0,,,0
2024,Week 2,FINAL,SUN,09/15,Steelers,2-0,13,1.0,Broncos,0-2,6,0.0,,,0
2024,Week 2,FINAL,SUN,09/15,Bengals,0-2,25,0.0,Chiefs,2-0,26,1.0,,,0
2024,Week 2,FINAL,SUN,09/15,Bears,1-1,13,0.0,Texans,2-0,19,1.0,,,0
2024,Week 2,FINAL,MON,09/16,Falcons,1-1,22,1.0,Eagles,1-1,21,0.0,,,0
2024,Week 3,FINAL,THU,09/19,Patriots,1-2,3,0.0,Jets,2-1,24,1.0,,,0
2024,Week 3,FINAL,SUN,09/22,Giants,1-2,21,1.0,Browns,1-2,15,0.0,,,0
2024,Week 3,FINAL,SUN,09/22,Bears,1-2,16,0.0,Colts,1-2,21,1.0,,,0
2024,Week 3,FINAL,SUN,09/22,Texans,2-1,7,0.0,Vikings,3-0,34,1.0,,,0
2024,Week 3,FINAL,SUN,09/22,Eagles,2-1,15,1.0,Saints,2-1,12,0.0,,,0
2024,Week 3,FINAL,SUN,09/22,Chargers,2-1,10,0.0,Steelers,3-0,20,1.0,,,0
2024,Week 3,FINAL,SUN,09/22,Broncos,1-2,26,1.0,Buccaneers,2-1,7,0.0,,,0
2024,Week 3,FINAL,SUN,09/22,Packers,2-1,30,1.0,Titans,0-3,14,0.0,,,0
2024,Week 3,FINAL,SUN,09/22,Panthers,1-2,36,1.0,Raiders,1-2,22,0.0,,,0
2024,Week 3,FINAL,SUN,09/22,Dolphins,1-2,3,0.0,Seahawks,3-0,24,1.0,,,0
2024,Week 3,FINAL,SUN,09/22,Lions,2-1,20,1.0,Cardinals,1-2,13,0.0,,,0
2024,Week 3,FINAL,SUN,09/22,Ravens,1-2,28,1.0,Cowboys,1-2,25,0.0,,,0
2024,Week 3,FINAL,SUN,09/22,49ers,1-2,24,0.0,Rams,1-2,27,1.0,,,0
2024,Week 3,FINAL,SUN,09/22,Chiefs,3-0,22,1.0,Falcons,1-2,17,0.0,,,0
2024,Week 3,FINAL,MON,09/23,Jaguars,0-3,10,0.0,Bills,3-0,47,1.0,,,0
2024,Week 3,FINAL,MON,09/23,Commanders,2-1,38,1.0,Bengals,0-3,33,0.0,,,0
2024,Week 4,FINAL,THU,09/26,Cowboys,2-2,20,1.0,Giants,1-3,15,0.0,,,0
2024,Week 4,FINAL,SUN,09/29,Saints,2-2,24,0.0,Falcons,2-2,26,1.0,,,0
2024,Week 4,FINAL,SUN,09/29,Bengals,1-3,34,1.0,Panthers,1-3,24,0.0,,,0
2024,Week 4,FINAL,SUN,09/29,Rams,1-3,18,0.0,Bears,2-2,24,1.0,,,0
2024,Week 4,FINAL,SUN,09/29,Vikings,4-0,31,1.0,Packers,2-2,29,0.0,,,0
2024,Week 4,FINAL,SUN,09/29,Jaguars,0-4,20,0.0,Texans,3-1,24,1.0,,,0
2024,Week 4,FINAL,SUN,09/29,Steelers,3-1,24,0.0,Colts,2-2,27,1.0,,,0
2024,Week 4,FINAL,SUN,09/29,Broncos,2-2,10,1.0,Jets,2-2,9,0.0,,,0
2024,Week 4,FINAL,SUN,09/29,Eagles,2-2,16,0.0,Buccaneers,3-1,33,1.0,,,0
2024,Week 4,FINAL,SUN,09/29,Commanders,3-1,42,1.0,Cardinals,1-3,14,0.0,,,0
2024,Week 4,FINAL,SUN,09/29,Patriots,1-3,13,0.0,49ers,2-2,30,1.0,,,0
2024,Week 4,FINAL,SUN,09/29,Chiefs,4-0,17,1.0,Chargers,2-2,10,0.0,,,0
2024,Week 4,FINAL,SUN,09/29,Browns,1-3,16,0.0,Raiders,2-2,20,1.0,,,0
2024,Week 4,FINAL,SUN,09/29,Bills,3-1,10,0.0,Ravens,2-2,35,1.0,,,0
2024,Week 4,FINAL,MON,09/30,Titans,1-3,31,1.0,Dolphins,1-3,12,0.0,,,0
2024,Week 4,FINAL,MON,09/30,Seahawks,3-1,29,0.0,Lions,3-1,42,1.0,,,0
2024,Week 5,FINAL,THU,10/03,Buccaneers,3-1,30,0.0,Falcons,2-2,36,1.0,,,0
2024,Week 5,FINAL,SUN,10/06,Jets,2-2,17,0.0,Vikings,4-0,23,1.0,,,0
2024,Week 5,FINAL,SUN,10/06,Panthers,1-3,10,0.0,Bears,2-2,36,1.0,,,0
2024,Week 5,FINAL,SUN,10/06,Ravens,2-2,41,1.0,Bengals,1-3,38,0.0,,,0
2024,Week 5,FINAL,SUN,10/06,Bills,3-1,20,0.0,Texans,3-1,23,1.0,,,0
2024,Week 5,FINAL,SUN,10/06,Colts,2-2,34,0.0,Jaguars,0-4,37,1.0,,,0
2024,Week 5,FINAL,SUN,10/06,Dolphins,1-3,15,1.0,Patriots,1-3,10,0.0,,,0
2024,Week 5,FINAL,SUN,10/06,Browns,1-3,13,0.0,Commanders,3-1,34,1.0,,,0
2024,Week 5,FINAL,SUN,10/06,Raiders,2-2,18,0.0,Broncos,2-2,34,1.0,,,0
2024,Week 5,FINAL,SUN,10/06,Cardinals,1-3,24,1.0,49ers,2-2,23,0.0,,,0
2024,Week 5,FINAL,SUN,10/06,Packers,2-2,24,1.0,Rams,1-3,19,0.0,,,0
2024,Week 5,FINAL,SUN,10/06,Giants,1-3,29,1.0,Seahawks,3-1,20,0.0,,,0
2024,Week 5,FINAL,SUN,10/06,Cowboys,2-2,20,1.0,Steelers,3-1,17,0.0,,,0
2024,Week 5,FINAL,MON,10/07,Saints,2-2,13,0.0,Chiefs,4-0,26,1.0,,,0
2024,Week 5,BYE,,,Eagles,2-2,,,,,,,,,0
2024,Week 5,BYE,,,Titans,1-3,,,,,,,,,0
2024,Week 5,BYE,,,Chargers,2-2,,,,,,,,,0
2024,Week 5,BYE,,,Lions,3-1,,,,,,,,,0
2024,Week 6,FINAL,THU,10/10,49ers,2-2,36,1.0,Seahawks,3-1,24,0.0,,,0
2024,Week 6,FINAL,SUN,10/13,Jaguars,0-4,16,0.0,Bears,2-2,35,1.0,,,0
2024,Week 6,FINAL,SUN,10/13,Commanders,3-1,23,0.0,Ravens,2-2,30,1.0,,,0
2024,Week 6,FINAL,SUN,10/13,Cardinals,1-3,13,0.0,Packers,2-2,34,1.0,,,0
2024,Week 6,FINAL,SUN,10/13,Texans,3-1,41,1.0,Patriots,1-3,21,0.0,,,0
2024,Week 6,FINAL,SUN,10/13,Buccaneers,3-1,51,1.0,Saints,2-2,27,0.0,,,0
2024,Week 6,FINAL,SUN,10/13,Browns,1-3,16,0.0,Eagles,2-2,20,1.0,,,0
2024,Week 6,FINAL,SUN,10/13,Colts,2-2,20,1.0,Titans,1-3,17,0.0,,,0
2024,Week 6,FINAL,SUN,10/13,Chargers,2-2,23,1.0,Broncos,2-2,16,0.0,,,0
2024,Week 6,FINAL,SUN,10/13,Steelers,3-1,32,1.0,Raiders,2-2,13,0.0,,,0
2024,Week 6,FINAL,SUN,10/13,Falcons,2-2,38,1.0,Panthers,1-3,20,0.0,,,0
2024,Week 6,FINAL,SUN,10/13,Lions,3-1,47,1.0,Cowboys,2-2,9,0.0,,,0
2024,Week 6,FINAL,SUN,10/13,Bengals,1-3,17,1.0,Giants,1-3,7,0.0,,,0
2024,Week 6,FINAL,MON,10/14,Bills,3-1,23,1.0,Jets,2-2,20,0.0,,,0
2024,Week 6,BYE,,,Dolphins,1-3,,,,,,,,,0
2024,Week 6,BYE,,,Vikings,4-0,,,,,,,,,0
2024,Week 6,BYE,,,Rams,1-3,,,,,,,,,0
2024,Week 6,BYE,,,Chiefs,4-0,,,,,,,,,0
2024,Week 7,FINAL,THU,10/17,Broncos,2-2,33,1.0,Saints,2-2,10,0.0,,,0
2024,Week 7,FINAL,SUN,10/20,Patriots,1-3,16,0.0,Jaguars,0-4,32,1.0,,,0
2024,Week 7,FINAL,SUN,10/20,Seahawks,3-1,34,1.0,Falcons,2-2,14,0.0,,,0
2024,Week 7,FINAL,SUN,10/20,Titans,1-3,10,0.0,Bills,3-1,34,1.0,,,0
2024,Week 7,FINAL,SUN,10/20,Bengals,1-3,21,1.0,Browns,1-3,14,0.0,,,0
2024,Week 7,FINAL,SUN,10/20,Texans,3-1,22,0.0,Packers,2-2,24,1.0,,,0
2024,Week 7,FINAL,SUN,10/20,Dolphins,1-3,10,0.0,Colts,2-2,16,1.0,,,0
2024,Week 7,FINAL,SUN,10/20,Lions,3-1,31,1.0,Vikings,4-0,29,0.0,,,0
2024,Week 7,FINAL,SUN,10/20,Eagles,2-2,28,1.0,Giants,1-3,3,0.0,,,0
2024,Week 7,FINAL,SUN,10/20,Raiders,2-2,15,0.0,Rams,1-3,20,1.0,,,0
2024,Week 7,FINAL,SUN,10/20,Panthers,1-3,7,0.0,Commanders,3-1,40,1.0,,,0
2024,Week 7,FINAL,SUN,10/20,Chiefs,4-0,28,1.0,49ers,2-2,18,0.0,,,0
2024,Week 7,FINAL,SUN,10/20,Jets,2-2,15,0.0,Steelers,3-1,37,1.0,,,0
2024,Week 7,FINAL,MON,10/21,Ravens,2-2,41,1.0,Buccaneers,3-1,31,0.0,,,0
2024,Week 7,FINAL,MON,10/21,Chargers,2-2,15,0.0,Cardinals,1-3,17,1.0,,,0
2024,Week 7,BYE,,,Bears,2-2,,,,,,,,,0
2024,Week 7,BYE,,,Cowboys,2-2,,,,,,,,,0
2024,Week 8,FINAL,THU,10/24,Vikings,4-0,20,0.0,Rams,1-3,30,1.0,,,0
2024,Week 8,FINAL,SUN,10/27,Ravens,2-2,24,0.0,Browns,1-3,29,1.0,,,0
2024,Week 8,FINAL,SUN,10/27,Titans,1-3,14,0.0,Lions,3-1,52,1.0,,,0
2024,Week 8,FINAL,SUN,10/27,Colts,2-2,20,0.0,Texans,3-1,23,1.0,,,0
2024,Week 8,FINAL,SUN,10/27,Packers,2-2,30,1.0,Jaguars,0-4,27,0.0,,,0
2024,Week 8,FINAL,SUN,10/27,Cardinals,1-3,28,1.0,Dolphins,1-3,27,0.0,,,0
2024,Week 8,FINAL,SUN,10/27,Jets,2-2,22,0.0,Patriots,1-3,25,1.0,,,0
2024,Week 8,FINAL,SUN,10/27,Falcons,2-2,31,1.0,Buccaneers,3-1,26,0.0,,,0
2024,Week 8,FINAL,SUN,10/27,Eagles,2-2,37,1.0,Bengals,1-3,17,0.0,,,0
2024,Week 8,FINAL,SUN,10/27,Saints,2-2,8,0.0,Chargers,2-2,26,1.0,,,0
2024,Week 8,FINAL,SUN,10/27,Bills,3-1,31,1.0,Seahawks,3-1,10,0.0,,,0
2024,Week 8,FINAL,SUN,10/27,Bears,2-2,15,0.0,Commanders,3-1,18,1.0,,,0
2024,Week 8,FINAL,SUN,10/27,Panthers,1-3,14,0.0,Broncos,2-2,28,1.0,,,0
2024,Week 8,FINAL,SUN,10/27,Chiefs,4-0,27,1.0,Raiders,2-2,20,0.0,,,0
2024,Week 8,FINAL,SUN,10/27,Cowboys,2-2,24,0.0,49ers,2-2,30,1.0,,,0
2024,Week 8,FINAL,MON,10/28,Giants,1-3,18,0.0,Steelers,3-1,26,1.0,,,0
2024,Week 9,FINAL,THU,10/31,Texans,3-1,13,0.0,Jets,2-2,21,1.0,,,0
2024,Week 9,FINAL,SUN,11/03,Cowboys,2-2,21,0.0,Falcons,2-2,27,1.0,,,0
2024,Week 9,FINAL,SUN,11/03,Broncos,2-2,10,0.0,Ravens,2-2,41,1.0,,,0
2024,Week 9,FINAL,SUN,11/03,Dolphins,1-3,27,0.0,Bills,3-1,30,1.0,,,0
2024,Week 9,FINAL,SUN,11/03,Saints,2-2,22,0.0,Panthers,1-3,23,1.0,,,0
2024,Week 9,FINAL,SUN,11/03,Raiders,2-2,24,0.0,Bengals,1-3,41,1.0,,,0
2024,Week 9,FINAL,SUN,11/03,Chargers,2-2,27,1.0,Browns,1-3,10,0.0,,,0
2024,Week 9,FINAL,SUN,11/03,Commanders,3-1,27,1.0,Giants,1-3,22,0.0,,,0
2024,Week 9,FINAL,SUN,11/03,Patriots,1-3,17,0.0,Titans,1-3,20,1.0,,,0
2024,Week 9,FINAL,SUN,11/03,Bears,2-2,9,0.0,Cardinals,1-3,29,1.0,,,0
2024,Week 9,FINAL,SUN,11/03,Jaguars,0-4,23,0.0,Eagles,2-2,28,1.0,,,0
2024,Week 9,FINAL,SUN,11/03,Lions,3-1,24,1.0,Packers,2-2,14,0.0,,,0
2024,Week 9,FINAL,SUN,11/03,Rams,1-3,26,1.0,Seahawks,3-1,20,0.0,,,0
2024,Week 9,FINAL,SUN,11/03,Colts,2-2,13,0.0,Vikings,4-0,21,1.0,,,0
2024,Week 9,FINAL,MON,11/04,Buccaneers,3-1,24,0.0,Chiefs,4-0,30,1.0,,,0
2024,Week 9,BYE,,,49ers,2-2,,,,,,,,,0
2024,Week 9,BYE,,,Steelers,3-1,,,,,,,,,0
2024,Week 10,FINAL,THU,11/07,Bengals,1-3,34,0.0,Ravens,2-2,35,1.0,,,0
2024,Week 10,FINAL,SUN,11/10,Giants,1-3,17,0.0,Panthers,1-3,20,1.0,,,0
2024,Week 10,FINAL,SUN,11/10,Patriots,1-3,19,1.0,Bears,2-2,3,0.0,,,0
2024,Week 10,FINAL,SUN,11/10,Bills,3-1,30,1.0,Colts,2-2,20,0.0,,,0
2024,Week 10,FINAL,SUN,11/10,Vikings,4-0,12,1.0,Jaguars,0-4,7,0.0,,,0
2024,Week 10,FINAL,SUN,11/10,Broncos,2-2,14,0.0,Chiefs,4-0,16,1.0,,,0
2024,Week 10,FINAL,SUN,11/10,Falcons,2-2,17,0.0,Saints,2-2,20,1.0,,,0
2024,Week 10,FINAL,SUN,11/10,49ers,2-2,23,1.0,Buccaneers,3-1,20,0.0,,,0
2024,Week 10,FINAL,SUN,11/10,Steelers,3-1,28,1.0,Commanders,3-1,27,0.0,,,0
2024,Week 10,FINAL,SUN,11/10,Titans,1-3,17,0.0,Chargers,2-2,27,1.0,,,0
2024,Week 10,FINAL,SUN,11/10,Jets,2-2,6,0.0,Cardinals,1-3,31,1.0,,,0
2024,Week 10,FINAL,SUN,11/10,Eagles,2-2,34,1.0,Cowboys,2-2,6,0.0,,,0
2024,Week 10,FINAL,SUN,11/10,Lions,3-1,26,1.0,Texans,3-1,23,0.0,,,0
2024,Week 10,FINAL,MON,11/11,Dolphins,1-3,23,1.0,Rams,1-3,15,0.0,,,0
2024,Week 10,BYE,,,Packers,2-2,,,,,,,,,0
2024,Week 10,BYE,,,Raiders,2-2,,,,,,,,,0
2024,Week 10,BYE,,,Browns,1-3,,,,,,,,,0
2024,Week 10,BYE,,,Seahawks,3-1,,,,,,,,,0
2024,Week 11,FINAL,THU,11/14,Commanders,3-1,18,0.0,Eagles,2-2,26,1.0,,,0
2024,Week 11,FINAL,SUN,11/17,Packers,2-2,20,1.0,Bears,2-2,19,0.0,,,0
2024,Week 11,FINAL,SUN,11/17,Jaguars,0-4,6,0.0,Lions,3-1,52,1.0,,,0
2024,Week 11,FINAL,SUN,11/17,Raiders,2-2,19,0.0,Dolphins,1-3,34,1.0,,,0
2024,Week 11,FINAL,SUN,11/17,Rams,1-3,28,1.0,Patriots,1-3,22,0.0,,,0
2024,Week 11,FINAL,SUN,11/17,Browns,1-3,14,0.0,Saints,2-2,35,1.0,,,0
2024,Week 11,FINAL,SUN,11/17,Ravens,2-2,16,0.0,Steelers,3-1,18,1.0,,,0
2024,Week 11,FINAL,SUN,11/17,Vikings,4-0,23,1.0,Titans,1-3,13,0.0,,,0
2024,Week 11,FINAL,SUN,11/17,Colts,2-2,28,1.0,Jets,2-2,27,0.0,,,0
2024,Week 11,FINAL,SUN,11/17,Falcons,2-2,6,0.0,Broncos,2-2,38,1.0,,,0
2024,Week 11,FINAL,SUN,11/17,Seahawks,3-1,20,1.0,49ers,2-2,17,0.0,,,0
2024,Week 11,FINAL,SUN,11/17,Chiefs,4-0,21,0.0,Bills,3-1,30,1.0,,,0
2024,Week 11,FINAL,SUN,11/17,Bengals,1-3,27,0.0,Chargers,2-2,34,1.0,,,0
2024,Week 11,FINAL,MON,11/18,Texans,3-1,34,1.0,Cowboys,2-2,10,0.0,,,0
2024,Week 11,BYE,,,Panthers,1-3,,,,,,,,,0
2024,Week 11,BYE,,,Giants,1-3,,,,,,,,,0
2024,Week 11,BYE,,,Buccaneers,3-1,,,,,,,,,0
2024,Week 11,BYE,,,Cardinals,1-3,,,,,,,,,0
2024,Week 12,FINAL,THU,11/21,Steelers,3-1,19,0.0,Browns,1-3,24,1.0,,,0
2024,Week 12,FINAL,SUN,11/24,Chiefs,4-0,30,1.0,Panthers,1-3,27,0.0,,,0
2024,Week 12,FINAL,SUN,11/24,Vikings,4-0,30,1.0,Bears,2-2,27,0.0,,,0
2024,Week 12,FINAL,SUN,11/24,Titans,1-3,32,1.0,Texans,3-1,27,0.0,,,0
2024,Week 12,FINAL,SUN,11/24,Lions,3-1,24,1.0,Colts,2-2,6,0.0,,,0
2024,Week 12,FINAL,SUN,11/24,Patriots,1-3,15,0.0,Dolphins,1-3,34,1.0,,,0
2024,Week 12,FINAL,SUN,11/24,Buccaneers,3-1,30,1.0,Giants,1-3,7,0.0,,,0
2024,Week 12,FINAL,SUN,11/24,Cowboys,2-2,34,1.0,Commanders,3-1,26,0.0,,,0
2024,Week 12,FINAL,SUN,11/24,Broncos,2-2,29,1.0,Raiders,2-2,19,0.0,,,0
2024,Week 12,FINAL,SUN,11/24,49ers,2-2,10,0.0,Packers,2-2,38,1.0,,,0
2024,Week 12,FINAL,SUN,11/24,Cardinals,1-3,6,0.0,Seahawks,3-1,16,1.0,,,0
2024,Week 12,FINAL,SUN,11/24,Eagles,2-2,37,1.0,Rams,1-3,20,0.0,,,0
2024,Week 12,FINAL,MON,11/25,Ravens,2-2,30,1.0,Chargers,2-2,23,0.0,,,0
2024,Week 12,BYE,,,Falcons,2-2,,,,,,,,,0
2024,Week 12,BYE,,,Bengals,1-3,,,,,,,,,0
2024,Week 12,BYE,,,Jaguars,0-4,,,,,,,,,0
2024,Week 12,BYE,,,Jets,2-2,,,,,,,,,0
2024,Week 12,BYE,,,Saints,2-2,,,,,,,,,0
2024,Week 12,BYE,,,Bills,3-1,,,,,,,,,0
2024,Week 13,FINAL,THU,11/28,Bears,2-2,20,0.0,Lions,3-1,23,1.0,,,0
2024,Week 13,FINAL,THU,11/28,Giants,1-3,20,0.0,Cowboys,2-2,27,1.0,,,0
2024,Week 13,FINAL,THU,11/28,Dolphins,1-3,17,0.0,Packers,2-2,30,1.0,,,0
2024,Week 13,FINAL,FRI,11/29,Raiders,2-2,17,0.0,Chiefs,4-0,19,1.0,,,0
2024,Week 13,FINAL,SUN,12/01,Chargers,2-2,17,1.0,Falcons,2-2,13,0.0,,,0
2024,Week 13,FINAL,SUN,12/01,Steelers,3-1,44,1.0,Bengals,1-3,38,0.0,,,0
