Season,Week,GameStatus,Day,Date,AwayTeam,AwayRecord,AwayScore,AwayWin,HomeTeam,HomeRecord,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason
2021,Week 11,BYE,,,Rams,0-0,,,,,,,,,0
2021,Week 12,FINAL,THU,11/25,Bears,4-7,16.0,1.0,Lions,0-10-1,14.0,0.0,,,0
2021,Week 12,FINAL,THU,11/25,Raiders,6-5,36.0,1.0,Cowboys,7-4,33.0,0.0,,,0
2021,Week 12,FINAL,THU,11/25,Bills,7-4,31.0,1.0,Saints,5-6,6.0,0.0,,,0
2021,Week 12,FINAL,SUN,11/28,Buccaneers,8-3,38.0,1.0,Colts,6-6,31.0,0.0,,,0
2021,Week 12,FINAL,SUN,11/28,Jets,3-8,21.0,1.0,Texans,2-9,14.0,0.0,,,0
2021,Week 12,FINAL,SUN,11/28,Eagles,5-7,7.0,0.0,Giants,4-7,13.0,1.0,,,0
2021,Week 12,FINAL,SUN,11/28,Panthers,5-7,10.0,0.0,Dolphins,5-7,33.0,1.0,,,0
2021,Week 12,FINAL,SUN,11/28,Titans,8-4,13.0,0.0,Patriots,8-4,36.0,1.0,,,0
2021,Week 12,FINAL,SUN,11/28,Steelers,5-5-1,10.0,0.0,Bengals,7-4,41.0,1.0,,,0
2021,Week 12,FINAL,SUN,11/28,Falcons,5-6,21.0,1.0,Jaguars,2-9,14.0,0.0,,,0
2021,Week 12,FINAL,SUN,11/28,Chargers,6-5,13.0,0.0,Broncos,6-5,28.0,1.0,,,0
2021,Week 12,FINAL,SUN,11/28,Rams,7-4,28.0,0.0,Packers,9-3,36.0,1.0,,,0
2021,Week 12,FINAL,SUN,11/28,Vikings,5-6,26.0,0.0,49ers,6-5,34.0,1.0,,,0
2021,Week 12,FINAL,SUN,11/28,Browns,6-6,10.0,0.0,Ravens,8-3,16.0,1.0,,,0
2021,Week 12,FINAL,MON,11/29,Seahawks,3-8,15.0,0.0,Football Team,5-6,17.0,1.0,,,0
2021,Week 12,BYE,,,Cardinals,0-0,,,,,,,,,0
2021,Week 12,BYE,,,Chiefs,0-0,,,,,,,,,0
2021,Week 13,FINAL,THU,12/02,Cowboys,8-4,27.0,1.0,Saints,5-7,17.0,0.0,,,0
2021,Week 13,FINAL,SUN,12/05,Giants,4-8,9.0,0.0,Dolphins,6-7,20.0,1.0,,,0
2021,Week 13,FINAL,SUN,12/05,Colts,7-6,31.0,1.0,Texans,2-10,0.0,0.0,,,0
2021,Week 13,FINAL,SUN,12/05,Vikings,5-7,27.0,0.0,Lions,1-10-1,29.0,1.0,,,0
2021,Week 13,FINAL,SUN,12/05,Eagles,6-7,33.0,1.0,Jets,3-9,18.0,0.0,,,0
2021,Week 13,FINAL,SUN,12/05,Cardinals,10-2,33.0,1.0,Bears,4-8,22.0,0.0,,,0
2021,Week 13,FINAL,SUN,12/05,Chargers,7-5,41.0,1.0,Bengals,7-5,22.0,0.0,,,0
2021,Week 13,FINAL,SUN,12/05,Buccaneers,9-3,30.0,1.0,Falcons,5-7,17.0,0.0,,,0
2021,Week 13,FINAL,SUN,12/05,Jaguars,2-10,7.0,0.0,Rams,8-4,37.0,1.0,,,0
2021,Week 13,FINAL,SUN,12/05,Football Team,6-6,17.0,1.0,Raiders,6-6,15.0,0.0,,,0
2021,Week 13,FINAL,SUN,12/05,Ravens,8-4,19.0,0.0,Steelers,6-5-1,20.0,1.0,,,0
2021,Week 13,FINAL,SUN,12/05,49ers,6-6,23.0,0.0,Seahawks,4-8,30.0,1.0,,,0
2021,Week 13,FINAL,SUN,12/05,Broncos,6-6,9.0,0.0,Chiefs,8-4,22.0,1.0,,,0
2021,Week 13,FINAL,MON,12/06,Patriots,9-4,14.0,1.0,Bills,7-5,10.0,0.0,,,0
2021,Week 13,BYE,,,Titans,0-0,,,,,,,,,0
2021,Week 13,BYE,,,Panthers,0-0,,,,,,,,,0
2021,Week 13,BYE,,,Browns,0-0,,,,,,,,,0
2021,Week 13,BYE,,,Packers,0-0,,,,,,,,,0
2021,Week 14,FINAL,THU,12/09,Steelers,6-6-1,28.0,0.0,Vikings,6-7,36.0,1.0,,,0
2021,Week 14,FINAL,SUN,12/12,Cowboys,9-4,27.0,1.0,Football Team,6-7,20.0,0.0,,,0
2021,Week 14,FINAL,SUN,12/12,Jaguars,2-11,0.0,0.0,Titans,9-4,20.0,1.0,,,0
2021,Week 14,FINAL,SUN,12/12,Seahawks,5-8,33.0,1.0,Texans,2-11,13.0,0.0,,,0
2021,Week 14,FINAL,SUN,12/12,Raiders,6-7,9.0,0.0,Chiefs,9-4,48.0,1.0,,,0
2021,Week 14,FINAL,SUN,12/12,Saints,6-7,30.0,1.0,Jets,3-10,9.0,0.0,,,0
2021,Week 14,FINAL,SUN,12/12,Falcons,6-7,29.0,1.0,Panthers,5-8,21.0,0.0,,,0
2021,Week 14,FINAL,SUN,12/12,Ravens,8-5,22.0,0.0,Browns,7-6,24.0,1.0,,,0
2021,Week 14,FINAL,SUN,12/12,Giants,4-9,21.0,0.0,Chargers,8-5,37.0,1.0,,,0
2021,Week 14,FINAL,SUN,12/12,Lions,1-11-1,10.0,0.0,Broncos,7-6,38.0,1.0,,,0
2021,Week 14,FINAL,SUN,12/12,49ers,7-6,26.0,1.0,Bengals,7-6,23.0,0.0,,,0
2021,Week 14,FINAL,SUN,12/12,Bills,7-6,27.0,0.0,Buccaneers,10-3,33.0,1.0,,,0
2021,Week 14,FINAL,SUN,12/12,Bears,4-9,30.0,0.0,Packers,10-3,45.0,1.0,,,0
2021,Week 14,FINAL,MON,12/13,Rams,9-4,30.0,1.0,Cardinals,10-3,23.0,0.0,,,0
2021,Week 14,BYE,,,Colts,0-0,,,,,,,,,0
2021,Week 14,BYE,,,Patriots,0-0,,,,,,,,,0
2021,Week 14,BYE,,,Dolphins,0-0,,,,,,,,,0
2021,Week 14,BYE,,,Eagles,0-0,,,,,,,,,0
2021,Week 15,FINAL,THU,12/16,Chiefs,10-4,34.0,1.0,Chargers,8-6,28.0,0.0,,,0
2021,Week 15,FINAL,SAT,12/18,Patriots,9-5,17.0,0.0,Colts,8-6,27.0,1.0,,,0
2021,Week 15,FINAL,SUN,12/19,Cowboys,10-4,21.0,1.0,Giants,4-10,6.0,0.0,,,0
2021,Week 15,FINAL,SUN,12/19,Texans,3-11,30.0,1.0,Jaguars,2-12,16.0,0.0,,,0
2021,Week 15,FINAL,SUN,12/19,Titans,9-5,13.0,0.0,Steelers,7-6-1,19.0,1.0,,,0
2021,Week 15,FINAL,SUN,12/19,Jets,3-11,24.0,0.0,Dolphins,7-7,31.0,1.0,,,0
2021,Week 15,FINAL,SUN,12/19,Cardinals,10-4,12.0,0.0,Lions,2-11-1,30.0,1.0,,,0
2021,Week 15,FINAL,SUN,12/19,Panthers,5-9,14.0,0.0,Bills,8-6,31.0,1.0,,,0
2021,Week 15,FINAL,SUN,12/19,Bengals,8-6,15.0,1.0,Broncos,7-7,10.0,0.0,,,0
2021,Week 15,FINAL,SUN,12/19,Falcons,6-8,13.0,0.0,49ers,8-6,31.0,1.0,,,0
2021,Week 15,FINAL,SUN,12/19,Packers,11-3,31.0,1.0,Ravens,8-6,30.0,0.0,,,0
2021,Week 15,FINAL,SUN,12/19,Saints,7-7,9.0,1.0,Buccaneers,10-4,0.0,0.0,,,0
2021,Week 15,FINAL,MON,12/20,Raiders,7-7,16.0,1.0,Browns,7-7,14.0,0.0,,,0
2021,Week 15,FINAL,MON,12/20,Vikings,7-7,17.0,1.0,Bears,4-10,9.0,0.0,,,0
2021,Week 15,FINAL,TUE,12/21,Seahawks,5-9,10.0,0.0,Rams,10-4,20.0,1.0,,,0
2021,Week 15,FINAL,TUE,12/21,Football Team,6-8,17.0,0.0,Eagles,7-7,27.0,1.0,,,0
2021,Week 16,FINAL,THU,12/23,49ers,8-7,17.0,0.0,Titans,10-5,20.0,1.0,,,0
2021,Week 16,FINAL,SAT,12/25,Browns,7-8,22.0,0.0,Packers,12-3,24.0,1.0,,,0
2021,Week 16,FINAL,SAT,12/25,Colts,9-6,22.0,1.0,Cardinals,10-5,16.0,0.0,,,0
2021,Week 16,FINAL,SUN,12/26,Giants,4-11,10.0,0.0,Eagles,8-7,34.0,1.0,,,0
2021,Week 16,FINAL,SUN,12/26,Rams,11-4,30.0,1.0,Vikings,7-8,23.0,0.0,,,0
2021,Week 16,FINAL,SUN,12/26,Bills,9-6,33.0,1.0,Patriots,9-6,21.0,0.0,,,0
2021,Week 16,FINAL,SUN,12/26,Buccaneers,11-4,32.0,1.0,Panthers,5-10,6.0,0.0,,,0
2021,Week 16,FINAL,SUN,12/26,Jaguars,2-13,21.0,0.0,Jets,4-11,26.0,1.0,,,0
2021,Week 16,FINAL,SUN,12/26,Lions,2-12-1,16.0,0.0,Falcons,7-8,20.0,1.0,,,0
2021,Week 16,FINAL,SUN,12/26,Chargers,8-7,29.0,0.0,Texans,4-11,41.0,1.0,,,0
2021,Week 16,FINAL,SUN,12/26,Ravens,8-7,21.0,0.0,Bengals,9-6,41.0,1.0,,,0
2021,Week 16,FINAL,SUN,12/26,Bears,5-10,25.0,1.0,Seahawks,5-10,24.0,0.0,,,0
2021,Week 16,FINAL,SUN,12/26,Steelers,7-7-1,10.0,0.0,Chiefs,11-4,36.0,1.0,,,0
2021,Week 16,FINAL,SUN,12/26,Broncos,7-8,13.0,0.0,Raiders,8-7,17.0,1.0,,,0
2021,Week 16,FINAL,SUN,12/26,Football Team,6-9,14.0,0.0,Cowboys,11-4,56.0,1.0,,,0
2021,Week 16,FINAL,MON,12/27,Dolphins,8-7,20.0,1.0,Saints,7-8,3.0,0.0,,,0
2021,Week 17,FINAL,SUN,01/02,Eagles,9-7,20.0,1.0,Football Team,6-10,16.0,0.0,,,0
2021,Week 17,FINAL,SUN,01/02,Rams,12-4,20.0,1.0,Ravens,8-8,19.0,0.0,,,0
2021,Week 17,FINAL,SUN,01/02,Buccaneers,12-4,28.0,1.0,Jets,4-12,24.0,0.0,,,0
2021,Week 17,FINAL,SUN,01/02,Dolphins,8-8,3.0,0.0,Titans,11-5,34.0,1.0,,,0
2021,Week 17,FINAL,SUN,01/02,Jaguars,2-14,10.0,0.0,Patriots,10-6,50.0,1.0,,,0
2021,Week 17,FINAL,SUN,01/02,Raiders,9-7,23.0,1.0,Colts,9-7,20.0,0.0,,,0
2021,Week 17,FINAL,SUN,01/02,Chiefs,11-5,31.0,0.0,Bengals,10-6,34.0,1.0,,,0
2021,Week 17,FINAL,SUN,01/02,Giants,4-12,3.0,0.0,Bears,6-10,29.0,1.0,,,0
2021,Week 17,FINAL,SUN,01/02,Falcons,7-9,15.0,0.0,Bills,10-6,29.0,1.0,,,0
2021,Week 17,FINAL,SUN,01/02,Texans,4-12,7.0,0.0,49ers,9-7,23.0,1.0,,,0
2021,Week 17,FINAL,SUN,01/02,Broncos,7-9,13.0,0.0,Chargers,9-7,34.0,1.0,,,0
2021,Week 17,FINAL,SUN,01/02,Panthers,5-11,10.0,0.0,Saints,8-8,18.0,1.0,,,0
2021,Week 17,FINAL,SUN,01/02,Lions,2-13-1,29.0,0.0,Seahawks,6-10,51.0,1.0,,,0
2021,Week 17,FINAL,SUN,01/02,Cardinals,11-5,25.0,1.0,Cowboys,11-5,22.0,0.0,,,0
2021,Week 17,FINAL,SUN,01/02,Vikings,7-9,10.0,0.0,Packers,13-3,37.0,1.0,,,0
2021,Week 17,FINAL,MON,01/03,Browns,7-9,14.0,0.0,Steelers,8-7-1,26.0,1.0,,,0
2021,Week 18,FINAL,SAT,01/08,Chiefs,12-5,28.0,1.0,Broncos,7-10,24.0,0.0,,,0
2021,Week 18,FINAL,SAT,01/08,Cowboys,12-5,51.0,1.0,Eagles,9-8,26.0,0.0,,,0
2021,Week 18,FINAL,SUN,01/09,Packers,13-4,30.0,0.0,Lions,3-13-1,37.0,1.0,,,0
2021,Week 18,FINAL,SUN,01/09,Colts,9-8,11.0,0.0,Jaguars,3-14,26.0,1.0,,,0
2021,Week 18,FINAL,SUN,01/09,Football Team,7-10,22.0,1.0,Giants,4-13,7.0,0.0,,,0
2021,Week 18,FINAL,SUN,01/09,Bears,6-11,17.0,0.0,Vikings,8-9,31.0,1.0,,,0
2021,Week 18,FINAL,SUN,01/09,Titans,12-5,28.0,1.0,Texans,4-13,25.0,0.0,,,0
2021,Week 18,FINAL,SUN,01/09,Steelers,9-7-1,16.0,1.0,Ravens,8-9,13.0,0.0,,,0
2021,Week 18,FINAL,SUN,01/09,Bengals,10-7,16.0,0.0,Browns,8-9,21.0,1.0,,,0
2021,Week 18,FINAL,SUN,01/09,49ers,10-7,27.0,1.0,Rams,12-5,24.0,0.0,,,0
2021,Week 18,FINAL,SUN,01/09,Panthers,5-12,17.0,0.0,Buccaneers,13-4,41.0,1.0,,,0
2021,Week 18,FINAL,SUN,01/09,Seahawks,7-10,38.0,1.0,Cardinals,11-6,30.0,0.0,,,0
2021,Week 18,FINAL,SUN,01/09,Patriots,10-7,24.0,0.0,Dolphins,9-8,33.0,1.0,,,0
2021,Week 18,FINAL,SUN,01/09,Saints,9-8,30.0,1.0,Falcons,7-10,20.0,0.0,,,0
2021,Week 18,FINAL,SUN,01/09,Jets,4-13,10.0,0.0,Bills,11-6,27.0,1.0,,,0
2021,Week 18,FINAL,SUN,01/09,Chargers,9-8,32.0,0.0,Raiders,10-7,35.0,1.0,,,0
2021,Wild Card Weekend,FINAL,SAT,01/15,Raiders,10-7,19.0,0.0,Bengals,10-7,26.0,1.0,5.0,4.0,1
2021,Wild Card Weekend,FINAL,SAT,01/15,Patriots,10-7,17.0,0.0,Bills,11-6,47.0,1.0,6.0,3.0,1
2021,Wild Card Weekend,FINAL,SUN,01/16,Eagles,9-8,15.0,0.0,Buccaneers,13-4,31.0,1.0,7.0,2.0,1
2021,Wild Card Weekend,FINAL,SUN,01/16,49ers,10-7,23.0,1.0,Cowboys,12-5,17.0,0.0,6.0,3.0,1
2021,Wild Card Weekend,FINAL,SUN,01/16,Steelers,9-7-1,21.0,0.0,Chiefs,12-5,42.0,1.0,7.0,2.0,1
2021,Wild Card Weekend,FINAL,MON,01/17,Cardinals,11-6,11.0,0.0,Rams,12-5,34.0,1.0,5.0,4.0,1
2021,Divisional Playoffs,FINAL,SAT,01/22,Bengals,10-7,19.0,1.0,Titans,12-5,16.0,0.0,4.0,1.0,1
2021,Divisional Playoffs,FINAL,SAT,01/22,49ers,10-7,13.0,1.0,Packers,13-4,10.0,0.0,6.0,1.0,1
2021,Divisional Playoffs,FINAL,SUN,01/23,Rams,12-5,30.0,1.0,Buccaneers,13-4,27.0,0.0,4.0,2.0,1
2021,Divisional Playoffs,FINAL,SUN,01/23,Bills,11-6,36.0,0.0,Chiefs,12-5,42.0,1.0,3.0,2.0,1
2021,Conference Championships,FINAL,SUN,01/30,Bengals,10-7,27.0,1.0,Chiefs,12-5,24.0,0.0,4.0,2.0,1
2021,Conference Championships,FINAL,SUN,01/30,49ers,10-7,17.0,0.0,Rams,12-5,20.0,1.0,6.0,4.0,1
2021,Pro Bowl,FINAL,SUN,02/06,NFC Pro Bowl,,35.0,0.0,AFC Pro Bowl,,41.0,1.0,,,0
2021,Super Bowl,FINAL,SUN,02/13,Rams,12-5,23.0,1.0,Bengals,10-7,20.0,0.0,4.0,4.0,1
