Season,Week,GameStatus,Day,Date,AwayTeam,AwayRecord,AwayScore,AwayWin,HomeTeam,HomeRecord,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason
2018,Week 1,FINAL,SUN,09/09,Buccaneers,1-0,48.0,1.0,Saints,0-1,40.0,0.0,,,0
2018,Week 1,FINAL,SUN,09/09,Jaguars,1-0,20.0,1.0,Giants,0-1,15.0,0.0,,,0
2018,Week 1,FINAL,SUN,09/09,Chiefs,1-0,38.0,1.0,Chargers,0-1,28.0,0.0,,,0
2018,Week 1,FINAL,SUN,09/09,Redskins,1-0,24.0,1.0,Cardinals,0-1,6.0,0.0,,,0
2018,Week 1,FINAL,SUN,09/09,Cowboys,0-1,8.0,0.0,Panthers,1-0,16.0,1.0,,,0
2018,Week 1,FINAL,SUN,09/09,Seahawks,0-1,24.0,0.0,Broncos,1-0,27.0,1.0,,,0
2018,Week 1,FINAL,SUN,09/09,Bears,0-1,23.0,0.0,Packers,1-0,24.0,1.0,,,0
2018,Week 1,FINAL,MON,09/10,Jets,1-0,48.0,1.0,Lions,0-1,17.0,0.0,,,0
2018,Week 1,FINAL,MON,09/10,Rams,1-0,33.0,1.0,Raiders,0-1,13.0,0.0,,,0
2018,Week 2,FINAL,THU,09/13,Ravens,1-1,23.0,0.0,Bengals,2-0,34.0,1.0,,,0
2018,Week 2,FINAL,SUN,09/16,Panthers,1-1,24.0,0.0,Falcons,1-1,31.0,1.0,,,0
2018,Week 2,FINAL,SUN,09/16,Chargers,1-1,31.0,1.0,Bills,0-2,20.0,0.0,,,0
2018,Week 2,FINAL,SUN,09/16,Vikings,1-0-1,29.0,0.0,Packers,1-0-1,29.0,0.0,,,0
2018,Week 2,FINAL,SUN,09/16,Browns,0-1-1,18.0,0.0,Saints,1-1,21.0,1.0,,,0
2018,Week 2,FINAL,SUN,09/16,Dolphins,2-0,20.0,1.0,Jets,1-1,12.0,0.0,,,0
2018,Week 2,FINAL,SUN,09/16,Chiefs,2-0,42.0,1.0,Steelers,0-1-1,37.0,0.0,,,0
2018,Week 2,FINAL,SUN,09/16,Eagles,1-1,21.0,0.0,Buccaneers,2-0,27.0,1.0,,,0
2018,Week 2,FINAL,SUN,09/16,Texans,0-2,17.0,0.0,Titans,1-1,20.0,1.0,,,0
2018,Week 2,FINAL,SUN,09/16,Colts,1-1,21.0,1.0,Redskins,1-1,9.0,0.0,,,0
2018,Week 2,FINAL,SUN,09/16,Cardinals,0-2,0.0,0.0,Rams,2-0,34.0,1.0,,,0
2018,Week 2,FINAL,SUN,09/16,Lions,0-2,27.0,0.0,49ers,1-1,30.0,1.0,,,0
2018,Week 2,FINAL,SUN,09/16,Raiders,0-2,19.0,0.0,Broncos,2-0,20.0,1.0,,,0
2018,Week 2,FINAL,SUN,09/16,Patriots,1-1,20.0,0.0,Jaguars,2-0,31.0,1.0,,,0
2018,Week 2,FINAL,SUN,09/16,Giants,0-2,13.0,0.0,Cowboys,1-1,20.0,1.0,,,0
2018,Week 2,FINAL,MON,09/17,Seahawks,0-2,17.0,0.0,Bears,1-1,24.0,1.0,,,0
2018,Week 3,FINAL,THU,09/20,Jets,1-2,17.0,0.0,Browns,1-1-1,21.0,1.0,,,0
2018,Week 3,FINAL,SUN,09/23,Saints,2-1,43.0,1.0,Falcons,1-2,37.0,0.0,,,0
2018,Week 3,FINAL,SUN,09/23,Broncos,2-1,14.0,0.0,Ravens,2-1,27.0,1.0,,,0
2018,Week 3,FINAL,SUN,09/23,Bengals,2-1,21.0,0.0,Panthers,2-1,31.0,1.0,,,0
2018,Week 3,FINAL,SUN,09/23,Giants,1-2,27.0,1.0,Texans,0-3,22.0,0.0,,,0
2018,Week 3,FINAL,SUN,09/23,Titans,2-1,9.0,1.0,Jaguars,2-1,6.0,0.0,,,0
2018,Week 3,FINAL,SUN,09/23,49ers,1-2,27.0,0.0,Chiefs,3-0,38.0,1.0,,,0
2018,Week 3,FINAL,SUN,09/23,Raiders,0-3,20.0,0.0,Dolphins,3-0,28.0,1.0,,,0
2018,Week 3,FINAL,SUN,09/23,Bills,1-2,27.0,1.0,Vikings,1-1-1,6.0,0.0,,,0
2018,Week 3,FINAL,SUN,09/23,Colts,1-2,16.0,0.0,Eagles,2-1,20.0,1.0,,,0
2018,Week 3,FINAL,SUN,09/23,Packers,1-1-1,17.0,0.0,Redskins,2-1,31.0,1.0,,,0
2018,Week 3,FINAL,SUN,09/23,Chargers,1-2,23.0,0.0,Rams,3-0,35.0,1.0,,,0
2018,Week 3,FINAL,SUN,09/23,Bears,2-1,16.0,1.0,Cardinals,0-3,14.0,0.0,,,0
2018,Week 3,FINAL,SUN,09/23,Cowboys,1-2,13.0,0.0,Seahawks,1-2,24.0,1.0,,,0
2018,Week 3,FINAL,SUN,09/23,Patriots,1-2,10.0,0.0,Lions,1-2,26.0,1.0,,,0
2018,Week 3,FINAL,MON,09/24,Steelers,1-1-1,30.0,1.0,Buccaneers,2-1,27.0,0.0,,,0
2018,Week 4,FINAL,THU,09/27,Vikings,1-2-1,31.0,0.0,Rams,4-0,38.0,1.0,,,0
2018,Week 4,FINAL,SUN,09/30,Bengals,3-1,37.0,1.0,Falcons,1-3,36.0,0.0,,,0
2018,Week 4,FINAL,SUN,09/30,Buccaneers,2-2,10.0,0.0,Bears,3-1,48.0,1.0,,,0
2018,Week 4,FINAL,SUN,09/30,Lions,1-3,24.0,0.0,Cowboys,2-2,26.0,1.0,,,0
2018,Week 4,FINAL,SUN,09/30,Bills,1-3,0.0,0.0,Packers,2-1-1,22.0,1.0,,,0
2018,Week 4,FINAL,SUN,09/30,Texans,1-3,37.0,1.0,Colts,1-3,34.0,0.0,,,0
2018,Week 4,FINAL,SUN,09/30,Jets,1-3,12.0,0.0,Jaguars,3-1,31.0,1.0,,,0
2018,Week 4,FINAL,SUN,09/30,Dolphins,3-1,7.0,0.0,Patriots,2-2,38.0,1.0,,,0
2018,Week 4,FINAL,SUN,09/30,Eagles,2-2,23.0,0.0,Titans,3-1,26.0,1.0,,,0
2018,Week 4,FINAL,SUN,09/30,Seahawks,2-2,20.0,1.0,Cardinals,0-4,17.0,0.0,,,0
2018,Week 4,FINAL,SUN,09/30,Browns,1-2-1,42.0,0.0,Raiders,1-3,45.0,1.0,,,0
2018,Week 4,FINAL,SUN,09/30,49ers,1-3,27.0,0.0,Chargers,2-2,29.0,1.0,,,0
2018,Week 4,FINAL,SUN,09/30,Saints,3-1,33.0,1.0,Giants,1-3,18.0,0.0,,,0
2018,Week 4,FINAL,SUN,09/30,Ravens,3-1,26.0,1.0,Steelers,1-2-1,14.0,0.0,,,0
2018,Week 4,FINAL,MON,10/01,Chiefs,4-0,27.0,1.0,Broncos,2-2,23.0,0.0,,,0
2018,Week 4,BYE,,,Panthers,0-0,,,,,,,,,0
2018,Week 4,BYE,,,Redskins,0-0,,,,,,,,,0
2018,Week 5,FINAL,THU,10/04,Colts,1-4,24.0,0.0,Patriots,3-2,38.0,1.0,,,0
2018,Week 5,FINAL,SUN,10/07,Titans,3-2,12.0,0.0,Bills,2-3,13.0,1.0,,,0
2018,Week 5,FINAL,SUN,10/07,Giants,1-4,31.0,0.0,Panthers,3-1,33.0,1.0,,,0
2018,Week 5,FINAL,SUN,10/07,Dolphins,3-2,17.0,0.0,Bengals,4-1,27.0,1.0,,,0
2018,Week 5,FINAL,SUN,10/07,Ravens,3-2,9.0,0.0,Browns,2-2-1,12.0,1.0,,,0
2018,Week 5,FINAL,SUN,10/07,Packers,2-2-1,23.0,0.0,Lions,2-3,31.0,1.0,,,0
2018,Week 5,FINAL,SUN,10/07,Jaguars,3-2,14.0,0.0,Chiefs,5-0,30.0,1.0,,,0
2018,Week 5,FINAL,SUN,10/07,Broncos,2-3,16.0,0.0,Jets,2-3,34.0,1.0,,,0
2018,Week 5,FINAL,SUN,10/07,Falcons,1-4,17.0,0.0,Steelers,2-2-1,41.0,1.0,,,0
2018,Week 5,FINAL,SUN,10/07,Raiders,1-4,10.0,0.0,Chargers,3-2,26.0,1.0,,,0
2018,Week 5,FINAL,SUN,10/07,Vikings,2-2-1,23.0,1.0,Eagles,2-3,21.0,0.0,,,0
2018,Week 5,FINAL,SUN,10/07,Cardinals,1-4,28.0,1.0,49ers,1-4,18.0,0.0,,,0
2018,Week 5,FINAL,SUN,10/07,Rams,5-0,33.0,1.0,Seahawks,2-3,31.0,0.0,,,0
2018,Week 5,FINAL,SUN,10/07,Cowboys,2-3,16.0,0.0,Texans,2-3,19.0,1.0,,,0
2018,Week 5,FINAL,MON,10/08,Redskins,2-2,19.0,0.0,Saints,4-1,43.0,1.0,,,0
2018,Week 5,BYE,,,Buccaneers,0-0,,,,,,,,,0
2018,Week 5,BYE,,,Bears,0-0,,,,,,,,,0
2018,Week 6,FINAL,THU,10/11,Eagles,3-3,34.0,1.0,Giants,1-5,13.0,0.0,,,0
2018,Week 6,FINAL,SUN,10/14,Buccaneers,2-3,29.0,0.0,Falcons,2-4,34.0,1.0,,,0
2018,Week 6,FINAL,SUN,10/14,Steelers,3-2-1,28.0,1.0,Bengals,4-2,21.0,0.0,,,0
2018,Week 6,FINAL,SUN,10/14,Chargers,4-2,38.0,1.0,Browns,2-3-1,14.0,0.0,,,0
2018,Week 6,FINAL,SUN,10/14,Bills,2-4,13.0,0.0,Texans,3-3,20.0,1.0,,,0
2018,Week 6,FINAL,SUN,10/14,Bears,3-2,28.0,0.0,Dolphins,4-2,31.0,1.0,,,0
2018,Week 6,FINAL,SUN,10/14,Cardinals,1-5,17.0,0.0,Vikings,3-2-1,27.0,1.0,,,0
2018,Week 6,FINAL,SUN,10/14,Colts,1-5,34.0,0.0,Jets,3-3,42.0,1.0,,,0
2018,Week 6,FINAL,SUN,10/14,Seahawks,3-3,27.0,1.0,Raiders,1-5,3.0,0.0,,,0
2018,Week 6,FINAL,SUN,10/14,Panthers,3-2,17.0,0.0,Redskins,3-2,23.0,1.0,,,0
2018,Week 6,FINAL,SUN,10/14,Rams,6-0,23.0,1.0,Broncos,2-4,20.0,0.0,,,0
2018,Week 6,FINAL,SUN,10/14,Jaguars,3-3,7.0,0.0,Cowboys,3-3,40.0,1.0,,,0
2018,Week 6,FINAL,SUN,10/14,Ravens,4-2,21.0,1.0,Titans,3-3,0.0,0.0,,,0
2018,Week 6,FINAL,SUN,10/14,Chiefs,5-1,40.0,0.0,Patriots,4-2,43.0,1.0,,,0
2018,Week 6,FINAL,MON,10/15,49ers,1-5,30.0,0.0,Packers,3-2-1,33.0,1.0,,,0
2018,Week 6,BYE,,,Lions,0-0,,,,,,,,,0
2018,Week 6,BYE,,,Saints,0-0,,,,,,,,,0
2018,Week 7,FINAL,THU,10/18,Broncos,3-4,45.0,1.0,Cardinals,1-6,10.0,0.0,,,0
2018,Week 7,FINAL,SUN,10/21,Titans,3-4,19.0,0.0,Chargers,5-2,20.0,1.0,,,0
2018,Week 7,FINAL,SUN,10/21,Patriots,5-2,38.0,1.0,Bears,3-3,31.0,0.0,,,0
2018,Week 7,FINAL,SUN,10/21,Bills,2-5,5.0,0.0,Colts,2-5,37.0,1.0,,,0
2018,Week 7,FINAL,SUN,10/21,Texans,4-3,20.0,1.0,Jaguars,3-4,7.0,0.0,,,0
2018,Week 7,FINAL,SUN,10/21,Lions,3-3,32.0,1.0,Dolphins,4-3,21.0,0.0,,,0
2018,Week 7,FINAL,SUN,10/21,Vikings,4-2-1,37.0,1.0,Jets,3-4,17.0,0.0,,,0
2018,Week 7,FINAL,SUN,10/21,Panthers,4-2,21.0,1.0,Eagles,3-4,17.0,0.0,,,0
2018,Week 7,FINAL,SUN,10/21,Browns,2-4-1,23.0,0.0,Buccaneers,3-3,26.0,1.0,,,0
2018,Week 7,FINAL,SUN,10/21,Saints,5-1,24.0,1.0,Ravens,4-3,23.0,0.0,,,0
2018,Week 7,FINAL,SUN,10/21,Cowboys,3-4,17.0,0.0,Redskins,4-2,20.0,1.0,,,0
2018,Week 7,FINAL,SUN,10/21,Rams,7-0,39.0,1.0,49ers,1-6,10.0,0.0,,,0
2018,Week 7,FINAL,SUN,10/21,Bengals,4-3,10.0,0.0,Chiefs,6-1,45.0,1.0,,,0
2018,Week 7,FINAL,MON,10/22,Giants,1-6,20.0,0.0,Falcons,3-4,23.0,1.0,,,0
2018,Week 7,BYE,,,Seahawks,0-0,,,,,,,,,0
2018,Week 7,BYE,,,Steelers,0-0,,,,,,,,,0
2018,Week 7,BYE,,,Raiders,0-0,,,,,,,,,0
2018,Week 7,BYE,,,Packers,0-0,,,,,,,,,0
2018,Week 8,FINAL,THU,10/25,Dolphins,4-4,23.0,0.0,Texans,5-3,42.0,1.0,,,0
2018,Week 8,FINAL,SUN,10/28,Eagles,4-4,24.0,1.0,Jaguars,3-5,18.0,0.0,,,0
2018,Week 8,FINAL,SUN,10/28,Ravens,4-4,21.0,0.0,Panthers,5-2,36.0,1.0,,,0
2018,Week 8,FINAL,SUN,10/28,Jets,3-5,10.0,0.0,Bears,4-3,24.0,1.0,,,0
2018,Week 8,FINAL,SUN,10/28,Buccaneers,3-4,34.0,0.0,Bengals,5-3,37.0,1.0,,,0
2018,Week 8,FINAL,SUN,10/28,Seahawks,4-3,28.0,1.0,Lions,3-4,14.0,0.0,,,0
2018,Week 8,FINAL,SUN,10/28,Broncos,3-5,23.0,0.0,Chiefs,7-1,30.0,1.0,,,0
2018,Week 8,FINAL,SUN,10/28,Redskins,5-2,20.0,1.0,Giants,1-7,13.0,0.0,,,0
2018,Week 8,FINAL,SUN,10/28,Browns,2-5-1,18.0,0.0,Steelers,4-2-1,33.0,1.0,,,0
2018,Week 8,FINAL,SUN,10/28,Colts,3-5,42.0,1.0,Raiders,1-6,28.0,0.0,,,0
2018,Week 8,FINAL,SUN,10/28,49ers,1-7,15.0,0.0,Cardinals,2-6,18.0,1.0,,,0
2018,Week 8,FINAL,SUN,10/28,Packers,3-3-1,27.0,0.0,Rams,8-0,29.0,1.0,,,0
2018,Week 8,FINAL,SUN,10/28,Saints,6-1,30.0,1.0,Vikings,4-3-1,20.0,0.0,,,0
2018,Week 8,FINAL,MON,10/29,Patriots,6-2,25.0,1.0,Bills,2-6,6.0,0.0,,,0
2018,Week 8,BYE,,,Falcons,0-0,,,,,,,,,0
2018,Week 8,BYE,,,Chargers,0-0,,,,,,,,,0
2018,Week 8,BYE,,,Cowboys,0-0,,,,,,,,,0
2018,Week 8,BYE,,,Titans,0-0,,,,,,,,,0
2018,Week 9,FINAL,THU,11/01,Raiders,1-7,3.0,0.0,49ers,2-7,34.0,1.0,,,0
2018,Week 9,FINAL,SUN,11/04,Steelers,5-2-1,23.0,1.0,Ravens,4-5,16.0,0.0,,,0
2018,Week 9,FINAL,SUN,11/04,Bears,5-3,41.0,1.0,Bills,2-7,9.0,0.0,,,0
2018,Week 9,FINAL,SUN,11/04,Buccaneers,3-5,28.0,0.0,Panthers,6-2,42.0,1.0,,,0
2018,Week 9,FINAL,SUN,11/04,Chiefs,8-1,37.0,1.0,Browns,2-6-1,21.0,0.0,,,0
2018,Week 9,FINAL,SUN,11/04,Jets,3-6,6.0,0.0,Dolphins,5-4,13.0,1.0,,,0
2018,Week 9,FINAL,SUN,11/04,Lions,3-5,9.0,0.0,Vikings,5-3-1,24.0,1.0,,,0
2018,Week 9,FINAL,SUN,11/04,Falcons,4-4,38.0,1.0,Redskins,5-3,14.0,0.0,,,0
2018,Week 9,FINAL,SUN,11/04,Texans,6-3,19.0,1.0,Broncos,3-6,17.0,0.0,,,0
2018,Week 9,FINAL,SUN,11/04,Chargers,6-2,25.0,1.0,Seahawks,4-4,17.0,0.0,,,0
2018,Week 9,FINAL,SUN,11/04,Rams,8-1,35.0,0.0,Saints,7-1,45.0,1.0,,,0
2018,Week 9,FINAL,SUN,11/04,Packers,3-4-1,17.0,0.0,Patriots,7-2,31.0,1.0,,,0
2018,Week 9,FINAL,MON,11/05,Titans,4-4,28.0,1.0,Cowboys,3-5,14.0,0.0,,,0
2018,Week 9,BYE,,,Bengals,0-0,,,,,,,,,0
2018,Week 9,BYE,,,Colts,0-0,,,,,,,,,0
2018,Week 9,BYE,,,Jaguars,0-0,,,,,,,,,0
2018,Week 9,BYE,,,Cardinals,0-0,,,,,,,,,0
2018,Week 9,BYE,,,Eagles,0-0,,,,,,,,,0
2018,Week 9,BYE,,,Giants,0-0,,,,,,,,,0
2018,Week 10,FINAL,THU,11/08,Panthers,6-3,21.0,0.0,Steelers,6-2-1,52.0,1.0,,,0
2018,Week 10,FINAL,SUN,11/11,Lions,3-6,22.0,0.0,Bears,6-3,34.0,1.0,,,0
2018,Week 10,FINAL,SUN,11/11,Saints,8-1,51.0,1.0,Bengals,5-4,14.0,0.0,,,0
2018,Week 10,FINAL,SUN,11/11,Falcons,4-5,16.0,0.0,Browns,3-6-1,28.0,1.0,,,0
2018,Week 10,FINAL,SUN,11/11,Jaguars,3-6,26.0,0.0,Colts,4-5,29.0,1.0,,,0
2018,Week 10,FINAL,SUN,11/11,Cardinals,2-7,14.0,0.0,Chiefs,9-1,26.0,1.0,,,0
2018,Week 10,FINAL,SUN,11/11,Bills,3-7,41.0,1.0,Jets,3-7,10.0,0.0,,,0
2018,Week 10,FINAL,SUN,11/11,Redskins,6-3,16.0,1.0,Buccaneers,3-6,3.0,0.0,,,0
2018,Week 10,FINAL,SUN,11/11,Patriots,7-3,10.0,0.0,Titans,5-4,34.0,1.0,,,0
2018,Week 10,FINAL,SUN,11/11,Chargers,7-2,20.0,1.0,Raiders,1-8,6.0,0.0,,,0
2018,Week 10,FINAL,SUN,11/11,Dolphins,5-5,12.0,0.0,Packers,4-4-1,31.0,1.0,,,0
2018,Week 10,FINAL,SUN,11/11,Seahawks,4-5,31.0,0.0,Rams,9-1,36.0,1.0,,,0
2018,Week 10,FINAL,SUN,11/11,Cowboys,4-5,27.0,1.0,Eagles,4-5,20.0,0.0,,,0
2018,Week 10,FINAL,MON,11/12,Giants,2-7,27.0,1.0,49ers,2-8,23.0,0.0,,,0
2018,Week 10,BYE,,,Ravens,0-0,,,,,,,,,0
2018,Week 10,BYE,,,Texans,0-0,,,,,,,,,0
2018,Week 10,BYE,,,Broncos,0-0,,,,,,,,,0
2018,Week 10,BYE,,,Vikings,0-0,,,,,,,,,0
2018,Week 11,FINAL,THU,11/15,Packers,4-5-1,24.0,0.0,Seahawks,5-5,27.0,1.0,,,0
2018,Week 11,FINAL,SUN,11/18,Cowboys,5-5,22.0,1.0,Falcons,4-6,19.0,0.0,,,0
2018,Week 11,FINAL,SUN,11/18,Bengals,5-5,21.0,0.0,Ravens,5-5,24.0,1.0,,,0
2018,Week 11,FINAL,SUN,11/18,Panthers,6-4,19.0,0.0,Lions,4-6,20.0,1.0,,,0
