Season,Week,GameStatus,Day,Date,AwayTeam,AwayRecord,AwayScore,AwayWin,HomeTeam,HomeRecord,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason
2023,Week 1,FINAL,SUN,09/10,Buccaneers,1-0,20.0,1.0,Vikings,0-1,17.0,0.0,,,0
2023,Week 1,FINAL,SUN,09/10,Titans,0-1,15.0,0.0,Saints,1-0,16.0,1.0,,,0
2023,Week 1,FINAL,SUN,09/10,49ers,1-0,30.0,1.0,Steelers,0-1,7.0,0.0,,,0
2023,Week 1,FINAL,SUN,09/10,Cardinals,0-1,16.0,0.0,Commanders,1-0,20.0,1.0,,,0
2023,Week 1,FINAL,SUN,09/10,Packers,1-0,38.0,1.0,Bears,0-1,20.0,0.0,,,0
2023,Week 1,FINAL,SUN,09/10,Raiders,1-0,17.0,1.0,Broncos,0-1,16.0,0.0,,,0
2023,Week 1,FINAL,SUN,09/10,Dolphins,1-0,36.0,1.0,Chargers,0-1,34.0,0.0,,,0
2023,Week 1,FINAL,SUN,09/10,Eagles,1-0,25.0,1.0,Patriots,0-1,20.0,0.0,,,0
2023,Week 1,FINAL,SUN,09/10,Rams,1-0,30.0,1.0,Seahawks,0-1,13.0,0.0,,,0
2023,Week 1,FINAL,SUN,09/10,Cowboys,1-0,40.0,1.0,Giants,0-1,0.0,0.0,,,0
2023,Week 1,FINAL,MON,09/11,Bills,0-1,16.0,0.0,Jets,1-0,22.0,1.0,,,0
2023,Week 2,FINAL,THU,09/14,Vikings,0-2,28.0,0.0,Eagles,2-0,34.0,1.0,,,0
2023,Week 2,FINAL,SUN,09/17,Packers,1-1,24.0,0.0,Falcons,2-0,25.0,1.0,,,0
2023,Week 2,FINAL,SUN,09/17,Raiders,1-1,10.0,0.0,Bills,1-1,38.0,1.0,,,0
2023,Week 2,FINAL,SUN,09/17,Ravens,2-0,27.0,1.0,Bengals,0-2,24.0,0.0,,,0
2023,Week 2,FINAL,SUN,09/17,Seahawks,1-1,37.0,1.0,Lions,1-1,31.0,0.0,,,0
2023,Week 2,FINAL,SUN,09/17,Colts,1-1,31.0,1.0,Texans,0-2,20.0,0.0,,,0
2023,Week 2,FINAL,SUN,09/17,Chiefs,1-1,17.0,1.0,Jaguars,1-1,9.0,0.0,,,0
2023,Week 2,FINAL,SUN,09/17,Bears,0-2,17.0,0.0,Buccaneers,2-0,27.0,1.0,,,0
2023,Week 2,FINAL,SUN,09/17,Chargers,0-2,24.0,0.0,Titans,1-1,27.0,1.0,,,0
2023,Week 2,FINAL,SUN,09/17,Giants,1-1,31.0,1.0,Cardinals,0-2,28.0,0.0,,,0
2023,Week 2,FINAL,SUN,09/17,49ers,2-0,30.0,1.0,Rams,1-1,23.0,0.0,,,0
2023,Week 2,FINAL,SUN,09/17,Jets,1-1,10.0,0.0,Cowboys,2-0,30.0,1.0,,,0
2023,Week 2,FINAL,SUN,09/17,Commanders,2-0,35.0,1.0,Broncos,0-2,33.0,0.0,,,0
2023,Week 2,FINAL,SUN,09/17,Dolphins,2-0,24.0,1.0,Patriots,0-2,17.0,0.0,,,0
2023,Week 2,FINAL,MON,09/18,Saints,2-0,20.0,1.0,Panthers,0-2,17.0,0.0,,,0
2023,Week 2,FINAL,MON,09/18,Browns,1-1,22.0,0.0,Steelers,1-1,26.0,1.0,,,0
2023,Week 3,FINAL,THU,09/21,Giants,1-2,12.0,0.0,49ers,3-0,30.0,1.0,,,0
2023,Week 3,FINAL,SUN,09/24,Colts,2-1,22.0,1.0,Ravens,2-1,19.0,0.0,,,0
2023,Week 3,FINAL,SUN,09/24,Titans,1-2,3.0,0.0,Browns,2-1,27.0,1.0,,,0
2023,Week 3,FINAL,SUN,09/24,Falcons,2-1,6.0,0.0,Lions,2-1,20.0,1.0,,,0
2023,Week 3,FINAL,SUN,09/24,Saints,2-1,17.0,0.0,Packers,2-1,18.0,1.0,,,0
2023,Week 3,FINAL,SUN,09/24,Texans,1-2,37.0,1.0,Jaguars,1-2,17.0,0.0,,,0
2023,Week 3,FINAL,SUN,09/24,Broncos,0-3,20.0,0.0,Dolphins,3-0,70.0,1.0,,,0
2023,Week 3,FINAL,SUN,09/24,Chargers,1-2,28.0,1.0,Vikings,0-3,24.0,0.0,,,0
2023,Week 3,FINAL,SUN,09/24,Patriots,1-2,15.0,1.0,Jets,1-2,10.0,0.0,,,0
2023,Week 3,FINAL,SUN,09/24,Bills,2-1,37.0,1.0,Commanders,2-1,3.0,0.0,,,0
2023,Week 3,FINAL,SUN,09/24,Panthers,0-3,27.0,0.0,Seahawks,2-1,37.0,1.0,,,0
2023,Week 3,FINAL,SUN,09/24,Cowboys,2-1,16.0,0.0,Cardinals,1-2,28.0,1.0,,,0
2023,Week 3,FINAL,SUN,09/24,Bears,0-3,10.0,0.0,Chiefs,2-1,41.0,1.0,,,0
2023,Week 3,FINAL,SUN,09/24,Steelers,2-1,23.0,1.0,Raiders,1-2,18.0,0.0,,,0
2023,Week 3,FINAL,MON,09/25,Eagles,3-0,25.0,1.0,Buccaneers,2-1,11.0,0.0,,,0
2023,Week 3,FINAL,MON,09/25,Rams,1-2,16.0,0.0,Bengals,1-2,19.0,1.0,,,0
2023,Week 4,FINAL,THU,09/28,Lions,3-1,34.0,1.0,Packers,2-2,20.0,0.0,,,0
2023,Week 4,FINAL,SUN,10/01,Falcons,2-2,7.0,0.0,Jaguars,2-2,23.0,1.0,,,0
2023,Week 4,FINAL,SUN,10/01,Dolphins,3-1,20.0,0.0,Bills,3-1,48.0,1.0,,,0
2023,Week 4,FINAL,SUN,10/01,Vikings,1-3,21.0,1.0,Panthers,0-4,13.0,0.0,,,0
2023,Week 4,FINAL,SUN,10/01,Broncos,1-3,31.0,1.0,Bears,0-4,28.0,0.0,,,0
2023,Week 4,FINAL,SUN,10/01,Ravens,3-1,28.0,1.0,Browns,2-2,3.0,0.0,,,0
2023,Week 4,FINAL,SUN,10/01,Steelers,2-2,6.0,0.0,Texans,2-2,30.0,1.0,,,0
2023,Week 4,FINAL,SUN,10/01,Rams,2-2,29.0,1.0,Colts,2-2,23.0,0.0,,,0
2023,Week 4,FINAL,SUN,10/01,Buccaneers,3-1,26.0,1.0,Saints,2-2,9.0,0.0,,,0
2023,Week 4,FINAL,SUN,10/01,Commanders,2-2,31.0,0.0,Eagles,4-0,34.0,1.0,,,0
2023,Week 4,FINAL,SUN,10/01,Bengals,1-3,3.0,0.0,Titans,2-2,27.0,1.0,,,0
2023,Week 4,FINAL,SUN,10/01,Raiders,1-3,17.0,0.0,Chargers,2-2,24.0,1.0,,,0
2023,Week 4,FINAL,SUN,10/01,Patriots,1-3,3.0,0.0,Cowboys,3-1,38.0,1.0,,,0
2023,Week 4,FINAL,SUN,10/01,Cardinals,1-3,16.0,0.0,49ers,4-0,35.0,1.0,,,0
2023,Week 4,FINAL,SUN,10/01,Chiefs,3-1,23.0,1.0,Jets,1-3,20.0,0.0,,,0
2023,Week 4,FINAL,MON,10/02,Seahawks,3-1,24.0,1.0,Giants,1-3,3.0,0.0,,,0
2023,Week 5,FINAL,THU,10/05,Bears,1-4,40.0,1.0,Commanders,2-3,20.0,0.0,,,0
2023,Week 5,FINAL,SUN,10/08,Jaguars,3-2,25.0,1.0,Bills,3-2,20.0,0.0,,,0
2023,Week 5,FINAL,SUN,10/08,Texans,2-3,19.0,0.0,Falcons,3-2,21.0,1.0,,,0
2023,Week 5,FINAL,SUN,10/08,Panthers,0-5,24.0,0.0,Lions,4-1,42.0,1.0,,,0
2023,Week 5,FINAL,SUN,10/08,Titans,2-3,16.0,0.0,Colts,3-2,23.0,1.0,,,0
2023,Week 5,FINAL,SUN,10/08,Giants,1-4,16.0,0.0,Dolphins,4-1,31.0,1.0,,,0
2023,Week 5,FINAL,SUN,10/08,Saints,3-2,34.0,1.0,Patriots,1-4,0.0,0.0,,,0
2023,Week 5,FINAL,SUN,10/08,Ravens,3-2,10.0,0.0,Steelers,3-2,17.0,1.0,,,0
2023,Week 5,FINAL,SUN,10/08,Bengals,2-3,34.0,1.0,Cardinals,1-4,20.0,0.0,,,0
2023,Week 5,FINAL,SUN,10/08,Eagles,5-0,23.0,1.0,Rams,2-3,14.0,0.0,,,0
2023,Week 5,FINAL,SUN,10/08,Jets,2-3,31.0,1.0,Broncos,1-4,21.0,0.0,,,0
2023,Week 5,FINAL,SUN,10/08,Chiefs,4-1,27.0,1.0,Vikings,1-4,20.0,0.0,,,0
2023,Week 5,FINAL,SUN,10/08,Cowboys,3-2,10.0,0.0,49ers,5-0,42.0,1.0,,,0
2023,Week 5,FINAL,MON,10/09,Packers,2-3,13.0,0.0,Raiders,2-3,17.0,1.0,,,0
2023,Week 5,BYE,,,Seahawks,0-0,,,,,,,,,0
2023,Week 5,BYE,,,Browns,0-0,,,,,,,,,0
2023,Week 5,BYE,,,Buccaneers,0-0,,,,,,,,,0
2023,Week 5,BYE,,,Chargers,0-0,,,,,,,,,0
2023,Week 6,FINAL,THU,10/12,Broncos,1-5,8.0,0.0,Chiefs,5-1,19.0,1.0,,,0
2023,Week 6,FINAL,SUN,10/15,Ravens,4-2,24.0,1.0,Titans,2-4,16.0,0.0,,,0
2023,Week 6,FINAL,SUN,10/15,Commanders,3-3,24.0,1.0,Falcons,3-3,16.0,0.0,,,0
2023,Week 6,FINAL,SUN,10/15,Vikings,2-4,19.0,1.0,Bears,1-5,13.0,0.0,,,0
2023,Week 6,FINAL,SUN,10/15,Seahawks,3-2,13.0,0.0,Bengals,3-3,17.0,1.0,,,0
2023,Week 6,FINAL,SUN,10/15,49ers,5-1,17.0,0.0,Browns,3-2,19.0,1.0,,,0
2023,Week 6,FINAL,SUN,10/15,Saints,3-3,13.0,0.0,Texans,3-3,20.0,1.0,,,0
2023,Week 6,FINAL,SUN,10/15,Colts,3-3,20.0,0.0,Jaguars,4-2,37.0,1.0,,,0
2023,Week 6,FINAL,SUN,10/15,Panthers,0-6,21.0,0.0,Dolphins,5-1,42.0,1.0,,,0
2023,Week 6,FINAL,SUN,10/15,Patriots,1-5,17.0,0.0,Raiders,3-3,21.0,1.0,,,0
2023,Week 6,FINAL,SUN,10/15,Lions,5-1,20.0,1.0,Buccaneers,3-2,6.0,0.0,,,0
2023,Week 6,FINAL,SUN,10/15,Cardinals,1-5,9.0,0.0,Rams,3-3,26.0,1.0,,,0
2023,Week 6,FINAL,SUN,10/15,Eagles,5-1,14.0,0.0,Jets,3-3,20.0,1.0,,,0
2023,Week 6,FINAL,SUN,10/15,Giants,1-5,9.0,0.0,Bills,4-2,14.0,1.0,,,0
2023,Week 6,FINAL,MON,10/16,Cowboys,4-2,20.0,1.0,Chargers,2-3,17.0,0.0,,,0
2023,Week 6,BYE,,,Steelers,0-0,,,,,,,,,0
2023,Week 6,BYE,,,Packers,0-0,,,,,,,,,0
2023,Week 7,FINAL,THU,10/19,Jaguars,5-2,31.0,1.0,Saints,3-4,24.0,0.0,,,0
2023,Week 7,FINAL,SUN,10/22,Lions,5-2,6.0,0.0,Ravens,5-2,38.0,1.0,,,0
2023,Week 7,FINAL,SUN,10/22,Raiders,3-4,12.0,0.0,Bears,2-5,30.0,1.0,,,0
2023,Week 7,FINAL,SUN,10/22,Browns,4-2,39.0,1.0,Colts,3-4,38.0,0.0,,,0
2023,Week 7,FINAL,SUN,10/22,Bills,4-3,25.0,0.0,Patriots,2-5,29.0,1.0,,,0
2023,Week 7,FINAL,SUN,10/22,Commanders,3-4,7.0,0.0,Giants,2-5,14.0,1.0,,,0
2023,Week 7,FINAL,SUN,10/22,Falcons,4-3,16.0,1.0,Buccaneers,3-3,13.0,0.0,,,0
2023,Week 7,FINAL,SUN,10/22,Steelers,4-2,24.0,1.0,Rams,3-4,17.0,0.0,,,0
2023,Week 7,FINAL,SUN,10/22,Cardinals,1-6,10.0,0.0,Seahawks,4-2,20.0,1.0,,,0
2023,Week 7,FINAL,SUN,10/22,Packers,2-4,17.0,0.0,Broncos,2-5,19.0,1.0,,,0
2023,Week 7,FINAL,SUN,10/22,Chargers,2-4,17.0,0.0,Chiefs,6-1,31.0,1.0,,,0
2023,Week 7,FINAL,SUN,10/22,Dolphins,5-2,17.0,0.0,Eagles,6-1,31.0,1.0,,,0
2023,Week 7,FINAL,MON,10/23,49ers,5-2,17.0,0.0,Vikings,3-4,22.0,1.0,,,0
2023,Week 7,BYE,,,Panthers,0-0,,,,,,,,,0
2023,Week 7,BYE,,,Texans,0-0,,,,,,,,,0
2023,Week 7,BYE,,,Cowboys,0-0,,,,,,,,,0
2023,Week 7,BYE,,,Jets,0-0,,,,,,,,,0
2023,Week 7,BYE,,,Titans,0-0,,,,,,,,,0
2023,Week 7,BYE,,,Bengals,0-0,,,,,,,,,0
2023,Week 8,FINAL,THU,10/26,Buccaneers,3-4,18.0,0.0,Bills,5-3,24.0,1.0,,,0
2023,Week 8,FINAL,SUN,10/29,Texans,3-4,13.0,0.0,Panthers,1-6,15.0,1.0,,,0
2023,Week 8,FINAL,SUN,10/29,Rams,3-5,20.0,0.0,Cowboys,5-2,43.0,1.0,,,0
2023,Week 8,FINAL,SUN,10/29,Vikings,4-4,24.0,1.0,Packers,2-5,10.0,0.0,,,0
2023,Week 8,FINAL,SUN,10/29,Saints,4-4,38.0,1.0,Colts,3-5,27.0,0.0,,,0
2023,Week 8,FINAL,SUN,10/29,Patriots,2-6,17.0,0.0,Dolphins,6-2,31.0,1.0,,,0
2023,Week 8,FINAL,SUN,10/29,Jets,4-3,13.0,1.0,Giants,2-6,10.0,0.0,,,0
2023,Week 8,FINAL,SUN,10/29,Jaguars,6-2,20.0,1.0,Steelers,4-3,10.0,0.0,,,0
2023,Week 8,FINAL,SUN,10/29,Falcons,4-4,23.0,0.0,Titans,3-4,28.0,1.0,,,0
2023,Week 8,FINAL,SUN,10/29,Eagles,7-1,38.0,1.0,Commanders,3-5,31.0,0.0,,,0
2023,Week 8,FINAL,SUN,10/29,Browns,4-3,20.0,0.0,Seahawks,5-2,24.0,1.0,,,0
2023,Week 8,FINAL,SUN,10/29,Ravens,6-2,31.0,1.0,Cardinals,1-7,24.0,0.0,,,0
2023,Week 8,FINAL,SUN,10/29,Chiefs,6-2,9.0,0.0,Broncos,3-5,24.0,1.0,,,0
2023,Week 8,FINAL,SUN,10/29,Bengals,4-3,31.0,1.0,49ers,5-3,17.0,0.0,,,0
2023,Week 8,FINAL,SUN,10/29,Bears,2-6,13.0,0.0,Chargers,3-4,30.0,1.0,,,0
2023,Week 8,FINAL,MON,10/30,Raiders,3-5,14.0,0.0,Lions,6-2,26.0,1.0,,,0
2023,Week 9,FINAL,THU,11/02,Titans,3-5,16.0,0.0,Steelers,5-3,20.0,1.0,,,0
2023,Week 9,FINAL,SUN,11/05,Dolphins,6-3,14.0,0.0,Chiefs,7-2,21.0,1.0,,,0
2023,Week 9,FINAL,SUN,11/05,Vikings,5-4,31.0,1.0,Falcons,4-5,28.0,0.0,,,0
2023,Week 9,FINAL,SUN,11/05,Seahawks,5-3,3.0,0.0,Ravens,7-2,37.0,1.0,,,0
2023,Week 9,FINAL,SUN,11/05,Cardinals,1-8,0.0,0.0,Browns,5-3,27.0,1.0,,,0
2023,Week 9,FINAL,SUN,11/05,Rams,3-6,3.0,0.0,Packers,3-5,20.0,1.0,,,0
2023,Week 9,FINAL,SUN,11/05,Buccaneers,3-5,37.0,0.0,Texans,4-4,39.0,1.0,,,0
2023,Week 9,FINAL,SUN,11/05,Commanders,4-5,20.0,1.0,Patriots,2-7,17.0,0.0,,,0
2023,Week 9,FINAL,SUN,11/05,Bears,2-7,17.0,0.0,Saints,5-4,24.0,1.0,,,0
2023,Week 9,FINAL,SUN,11/05,Colts,4-5,27.0,1.0,Panthers,1-7,13.0,0.0,,,0
2023,Week 9,FINAL,SUN,11/05,Giants,2-7,6.0,0.0,Raiders,4-5,30.0,1.0,,,0
2023,Week 9,FINAL,SUN,11/05,Cowboys,5-3,23.0,0.0,Eagles,8-1,28.0,1.0,,,0
2023,Week 9,FINAL,SUN,11/05,Bills,5-4,18.0,0.0,Bengals,5-3,24.0,1.0,,,0
2023,Week 9,FINAL,MON,11/06,Chargers,4-4,27.0,1.0,Jets,4-4,6.0,0.0,,,0
2023,Week 9,BYE,,,Jaguars,0-0,,,,,,,,,0
2023,Week 9,BYE,,,49ers,0-0,,,,,,,,,0
2023,Week 9,BYE,,,Lions,0-0,,,,,,,,,0
2023,Week 9,BYE,,,Broncos,0-0,,,,,,,,,0
2023,Week 10,FINAL,THU,11/09,Panthers,1-8,13.0,0.0,Bears,3-7,16.0,1.0,,,0
2023,Week 10,FINAL,SUN,11/12,Colts,5-5,10.0,1.0,Patriots,2-8,6.0,0.0,,,0
2023,Week 10,FINAL,SUN,11/12,Browns,6-3,33.0,1.0,Ravens,7-3,31.0,0.0,,,0
2023,Week 10,FINAL,SUN,11/12,Texans,5-4,30.0,1.0,Bengals,5-4,27.0,0.0,,,0
2023,Week 10,FINAL,SUN,11/12,49ers,6-3,34.0,1.0,Jaguars,6-3,3.0,0.0,,,0
2023,Week 10,FINAL,SUN,11/12,Saints,5-5,19.0,0.0,Vikings,6-4,27.0,1.0,,,0
2023,Week 10,FINAL,SUN,11/12,Packers,3-6,19.0,0.0,Steelers,6-3,23.0,1.0,,,0
2023,Week 10,FINAL,SUN,11/12,Titans,3-6,6.0,0.0,Buccaneers,4-5,20.0,1.0,,,0
2023,Week 10,FINAL,SUN,11/12,Falcons,4-6,23.0,0.0,Cardinals,2-8,25.0,1.0,,,0
2023,Week 10,FINAL,SUN,11/12,Lions,7-2,41.0,1.0,Chargers,4-5,38.0,0.0,,,0
2023,Week 10,FINAL,SUN,11/12,Giants,2-8,17.0,0.0,Cowboys,6-3,49.0,1.0,,,0
2023,Week 10,FINAL,SUN,11/12,Commanders,4-6,26.0,0.0,Seahawks,6-3,29.0,1.0,,,0
2023,Week 10,FINAL,SUN,11/12,Jets,4-5,12.0,0.0,Raiders,5-5,16.0,1.0,,,0
2023,Week 10,FINAL,MON,11/13,Broncos,4-5,24.0,1.0,Bills,5-5,22.0,0.0,,,0
2023,Week 10,BYE,,,Dolphins,0-0,,,,,,,,,0
2023,Week 10,BYE,,,Rams,0-0,,,,,,,,,0
2023,Week 10,BYE,,,Chiefs,0-0,,,,,,,,,0
2023,Week 10,BYE,,,Eagles,0-0,,,,,,,,,0
2023,Week 11,FINAL,THU,11/16,Bengals,5-5,20.0,0.0,Ravens,8-3,34.0,1.0,,,0
2023,Week 11,FINAL,SUN,11/19,Cowboys,7-3,33.0,1.0,Panthers,1-9,10.0,0.0,,,0
2023,Week 11,FINAL,SUN,11/19,Steelers,6-4,10.0,0.0,Browns,7-3,13.0,1.0,,,0
2023,Week 11,FINAL,SUN,11/19,Bears,3-8,26.0,0.0,Lions,8-2,31.0,1.0,,,0
2023,Week 11,FINAL,SUN,11/19,Chargers,4-6,20.0,0.0,Packers,4-6,23.0,1.0,,,0
2023,Week 11,FINAL,SUN,11/19,Cardinals,2-9,16.0,0.0,Texans,6-4,21.0,1.0,,,0
2023,Week 11,FINAL,SUN,11/19,Titans,3-7,14.0,0.0,Jaguars,7-3,34.0,1.0,,,0
2023,Week 11,FINAL,SUN,11/19,Raiders,5-6,13.0,0.0,Dolphins,7-3,20.0,1.0,,,0
2023,Week 11,FINAL,SUN,11/19,Giants,3-8,31.0,1.0,Commanders,4-7,19.0,0.0,,,0
2023,Week 11,FINAL,SUN,11/19,Buccaneers,4-6,14.0,0.0,49ers,7-3,27.0,1.0,,,0
2023,Week 11,FINAL,SUN,11/19,Jets,4-6,6.0,0.0,Bills,6-5,32.0,1.0,,,0
2023,Week 11,FINAL,SUN,11/19,Seahawks,6-4,16.0,0.0,Rams,4-6,17.0,1.0,,,0
2023,Week 11,FINAL,SUN,11/19,Vikings,6-5,20.0,0.0,Broncos,5-5,21.0,1.0,,,0
2023,Week 11,FINAL,MON,11/20,Eagles,9-1,21.0,1.0,Chiefs,7-3,17.0,0.0,,,0
2023,Week 11,BYE,,,Falcons,0-0,,,,,,,,,0
2023,Week 11,BYE,,,Saints,0-0,,,,,,,,,0
2023,Week 11,BYE,,,Colts,0-0,,,,,,,,,0
2023,Week 11,BYE,,,Patriots,0-0,,,,,,,,,0
2023,Week 12,FINAL,THU,11/23,Packers,5-6,29.0,1.0,Lions,8-3,22.0,0.0,,,0
2023,Week 12,FINAL,THU,11/23,Commanders,4-8,10.0,0.0,Cowboys,8-3,45.0,1.0,,,0
2023,Week 12,FINAL,THU,11/23,49ers,8-3,31.0,1.0,Seahawks,6-5,13.0,0.0,,,0
2023,Week 12,FINAL,FRI,11/24,Dolphins,8-3,34.0,1.0,Jets,4-7,13.0,0.0,,,0
2023,Week 12,FINAL,SUN,11/26,Saints,5-6,15.0,0.0,Falcons,5-6,24.0,1.0,,,0
