Season,Week,GameStatus,Day,Date,AwayTeam,AwayRecord,AwayScore,AwayWin,HomeTeam,HomeRecord,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason
2025,Preseason Week 2,FINAL,SAT,08/16,Browns,2-0,22,1.0,Eagles,1-1,13,0.0,,,0
2025,Preseason Week 2,FINAL,SAT,08/16,49ers,1-1,22,1.0,Raiders,0-1-1,19,0.0,,,0
2025,Preseason Week 2,FINAL,SAT,08/16,Ravens,2-0,31,1.0,Cowboys,0-2,13,0.0,,,0
2025,Preseason Week 2,FINAL,SAT,08/16,Chargers,2-1,22,0.0,Rams,2-0,23,1.0,,,0
2025,Preseason Week 2,FINAL,SAT,08/16,Jets,1-1,12,0.0,Giants,2-0,31,1.0,,,0
2025,Preseason Week 2,FINAL,SAT,08/16,Buccaneers,2-0,17,1.0,Steelers,1-1,14,0.0,,,0
2025,Preseason Week 2,FINAL,SAT,08/16,Cardinals,1-1,7,0.0,Broncos,2-0,27,1.0,,,0
2025,Preseason Week 2,FINAL,SUN,08/17,Jaguars,0-1-1,17,0.0,Saints,0-1-1,17,0.0,,,0
2025,Preseason Week 2,FINAL,SUN,08/17,Bills,0-2,0,0.0,Bears,1-0-1,38,1.0,,,0
2025,Preseason Week 2,FINAL,MON,08/18,Bengals,1-1,31,1.0,Commanders,0-2,17,0.0,,,0
2025,Preseason Week 3,FINAL,THU,08/21,Steelers,2-1,19,1.0,Panthers,0-3,10,0.0,,,0
2025,Preseason Week 3,FINAL,THU,08/21,Patriots,2-1,10,0.0,Giants,3-0,42,1.0,,,0
2025,Preseason Week 3,FINAL,FRI,08/22,Eagles,2-1,19,1.0,Jets,1-2,17,0.0,,,0
2025,Preseason Week 3,FINAL,FRI,08/22,Vikings,1-2,13,0.0,Titans,2-1,23,1.0,,,0
2025,Preseason Week 3,FINAL,FRI,08/22,Falcons,0-3,13,0.0,Cowboys,1-2,31,1.0,,,0
2025,Preseason Week 3,FINAL,FRI,08/22,Bears,2-0-1,29,1.0,Chiefs,0-3,27,0.0,,,0
2025,Preseason Week 3,FINAL,SAT,08/23,Ravens,3-0,30,1.0,Commanders,0-3,3,0.0,,,0
2025,Preseason Week 3,FINAL,SAT,08/23,Colts,1-2,41,1.0,Bengals,1-2,14,0.0,,,0
2025,Preseason Week 3,FINAL,SAT,08/23,Rams,2-1,17,0.0,Browns,3-0,19,1.0,,,0
2025,Preseason Week 3,FINAL,SAT,08/23,Texans,2-1,26,1.0,Lions,1-3,7,0.0,,,0
2025,Preseason Week 3,FINAL,SAT,08/23,Broncos,3-0,28,1.0,Saints,0-2-1,19,0.0,,,0
2025,Preseason Week 3,FINAL,SAT,08/23,Seahawks,1-1-1,7,0.0,Packers,2-1,20,1.0,,,0
2025,Preseason Week 3,FINAL,SAT,08/23,Jaguars,0-2-1,6,0.0,Dolphins,2-0-1,14,1.0,,,0
2025,Preseason Week 3,FINAL,SAT,08/23,Bills,1-2,23,1.0,Buccaneers,2-1,19,0.0,,,0
2025,Preseason Week 3,FINAL,SAT,08/23,Chargers,2-2,23,0.0,49ers,2-1,30,1.0,,,0
2025,Preseason Week 3,FINAL,SAT,08/23,Raiders,0-2-1,10,0.0,Cardinals,2-1,20,1.0,,,0
2025,Week 1,UPCOMING,THU,09/04,Cowboys,0-0,0,0.0,Eagles,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,FRI,09/05,Chiefs,0-0,0,0.0,Chargers,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,SUN,09/07,Buccaneers,0-0,0,0.0,Falcons,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,SUN,09/07,Bengals,0-0,0,0.0,Browns,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,SUN,09/07,Dolphins,0-0,0,0.0,Colts,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,SUN,09/07,Panthers,0-0,0,0.0,Jaguars,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,SUN,09/07,Raiders,0-0,0,0.0,Patriots,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,SUN,09/07,Cardinals,0-0,0,0.0,Saints,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,SUN,09/07,Steelers,0-0,0,0.0,Jets,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,SUN,09/07,Giants,0-0,0,0.0,Commanders,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,SUN,09/07,Titans,0-0,0,0.0,Broncos,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,SUN,09/07,49ers,0-0,0,0.0,Seahawks,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,SUN,09/07,Lions,0-0,0,0.0,Packers,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,SUN,09/07,Texans,0-0,0,0.0,Rams,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,SUN,09/07,Ravens,0-0,0,0.0,Bills,0-0,0,0.0,,,0
2025,Week 1,UPCOMING,MON,09/08,Vikings,0-0,0,0.0,Bears,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,THU,09/11,Commanders,0-0,0,0.0,Packers,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,SUN,09/14,Browns,0-0,0,0.0,Ravens,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,SUN,09/14,Jaguars,0-0,0,0.0,Bengals,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,SUN,09/14,Giants,0-0,0,0.0,Cowboys,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,SUN,09/14,Bears,0-0,0,0.0,Lions,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,SUN,09/14,Patriots,0-0,0,0.0,Dolphins,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,SUN,09/14,49ers,0-0,0,0.0,Saints,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,SUN,09/14,Bills,0-0,0,0.0,Jets,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,SUN,09/14,Seahawks,0-0,0,0.0,Steelers,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,SUN,09/14,Rams,0-0,0,0.0,Titans,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,SUN,09/14,Panthers,0-0,0,0.0,Cardinals,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,SUN,09/14,Broncos,0-0,0,0.0,Colts,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,SUN,09/14,Eagles,0-0,0,0.0,Chiefs,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,SUN,09/14,Falcons,0-0,0,0.0,Vikings,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,MON,09/15,Buccaneers,0-0,0,0.0,Texans,0-0,0,0.0,,,0
2025,Week 2,UPCOMING,MON,09/15,Chargers,0-0,0,0.0,Raiders,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,THU,09/18,Dolphins,0-0,0,0.0,Bills,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,SUN,09/21,Falcons,0-0,0,0.0,Panthers,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,SUN,09/21,Packers,0-0,0,0.0,Browns,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,SUN,09/21,Texans,0-0,0,0.0,Jaguars,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,SUN,09/21,Bengals,0-0,0,0.0,Vikings,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,SUN,09/21,Steelers,0-0,0,0.0,Patriots,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,SUN,09/21,Rams,0-0,0,0.0,Eagles,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,SUN,09/21,Jets,0-0,0,0.0,Buccaneers,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,SUN,09/21,Colts,0-0,0,0.0,Titans,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,SUN,09/21,Raiders,0-0,0,0.0,Commanders,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,SUN,09/21,Broncos,0-0,0,0.0,Chargers,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,SUN,09/21,Saints,0-0,0,0.0,Seahawks,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,SUN,09/21,Cowboys,0-0,0,0.0,Bears,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,SUN,09/21,Cardinals,0-0,0,0.0,49ers,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,SUN,09/21,Chiefs,0-0,0,0.0,Giants,0-0,0,0.0,,,0
2025,Week 3,UPCOMING,MON,09/22,Lions,0-0,0,0.0,Ravens,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,THU,09/25,Seahawks,0-0,0,0.0,Cardinals,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,SUN,09/28,Vikings,0-0,0,0.0,Steelers,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,SUN,09/28,Commanders,0-0,0,0.0,Falcons,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,SUN,09/28,Saints,0-0,0,0.0,Bills,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,SUN,09/28,Browns,0-0,0,0.0,Lions,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,SUN,09/28,Titans,0-0,0,0.0,Texans,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,SUN,09/28,Panthers,0-0,0,0.0,Patriots,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,SUN,09/28,Chargers,0-0,0,0.0,Giants,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,SUN,09/28,Eagles,0-0,0,0.0,Buccaneers,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,SUN,09/28,Colts,0-0,0,0.0,Rams,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,SUN,09/28,Jaguars,0-0,0,0.0,49ers,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,SUN,09/28,Ravens,0-0,0,0.0,Chiefs,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,SUN,09/28,Bears,0-0,0,0.0,Raiders,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,SUN,09/28,Packers,0-0,0,0.0,Cowboys,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,MON,09/29,Jets,0-0,0,0.0,Dolphins,0-0,0,0.0,,,0
2025,Week 4,UPCOMING,MON,09/29,Bengals,0-0,0,0.0,Broncos,0-0,0,0.0,,,0
2025,Week 5,UPCOMING,THU,10/02,49ers,0-0,0.0,0.0,Rams,0-0,0.0,0.0,,,0
2025,Week 5,UPCOMING,SUN,10/05,Vikings,0-0,0.0,0.0,Browns,0-0,0.0,0.0,,,0
2025,Week 5,UPCOMING,SUN,10/05,Texans,0-0,0.0,0.0,Ravens,0-0,0.0,0.0,,,0
2025,Week 5,UPCOMING,SUN,10/05,Dolphins,0-0,0.0,0.0,Panthers,0-0,0.0,0.0,,,0
2025,Week 5,UPCOMING,SUN,10/05,Raiders,0-0,0.0,0.0,Colts,0-0,0.0,0.0,,,0
2025,Week 5,UPCOMING,SUN,10/05,Giants,0-0,0.0,0.0,Saints,0-0,0.0,0.0,,,0
2025,Week 5,UPCOMING,SUN,10/05,Cowboys,0-0,0.0,0.0,Jets,0-0,0.0,0.0,,,0
2025,Week 5,UPCOMING,SUN,10/05,Broncos,0-0,0.0,0.0,Eagles,0-0,0.0,0.0,,,0
2025,Week 5,UPCOMING,SUN,10/05,Titans,0-0,0.0,0.0,Cardinals,0-0,0.0,0.0,,,0
2025,Week 5,UPCOMING,SUN,10/05,Buccaneers,0-0,0.0,0.0,Seahawks,0-0,0.0,0.0,,,0
2025,Week 5,UPCOMING,SUN,10/05,Lions,0-0,0.0,0.0,Bengals,0-0,0.0,0.0,,,0
2025,Week 5,UPCOMING,SUN,10/05,Commanders,0-0,0.0,0.0,Chargers,0-0,0.0,0.0,,,0
2025,Week 5,UPCOMING,SUN,10/05,Patriots,0-0,0.0,0.0,Bills,0-0,0.0,0.0,,,0
2025,Week 5,UPCOMING,MON,10/06,Chiefs,0-0,0.0,0.0,Jaguars,0-0,0.0,0.0,,,0
2025,Week 5,BYE,,,Steelers,0-0,,,,,,,,,0
2025,Week 5,BYE,,,Packers,0-0,,,,,,,,,0
2025,Week 5,BYE,,,Falcons,0-0,,,,,,,,,0
2025,Week 5,BYE,,,Bears,0-0,,,,,,,,,0
2025,Week 6,UPCOMING,THU,10/09,Eagles,0-0,0.0,0.0,Giants,0-0,0.0,0.0,,,0
2025,Week 6,UPCOMING,SUN,10/12,Broncos,0-0,0.0,0.0,Jets,0-0,0.0,0.0,,,0
2025,Week 6,UPCOMING,SUN,10/12,Rams,0-0,0.0,0.0,Ravens,0-0,0.0,0.0,,,0
2025,Week 6,UPCOMING,SUN,10/12,Cowboys,0-0,0.0,0.0,Panthers,0-0,0.0,0.0,,,0
2025,Week 6,UPCOMING,SUN,10/12,Cardinals,0-0,0.0,0.0,Colts,0-0,0.0,0.0,,,0
2025,Week 6,UPCOMING,SUN,10/12,Seahawks,0-0,0.0,0.0,Jaguars,0-0,0.0,0.0,,,0
2025,Week 6,UPCOMING,SUN,10/12,Chargers,0-0,0.0,0.0,Dolphins,0-0,0.0,0.0,,,0
2025,Week 6,UPCOMING,SUN,10/12,Browns,0-0,0.0,0.0,Steelers,0-0,0.0,0.0,,,0
2025,Week 6,UPCOMING,SUN,10/12,49ers,0-0,0.0,0.0,Buccaneers,0-0,0.0,0.0,,,0
2025,Week 6,UPCOMING,SUN,10/12,Titans,0-0,0.0,0.0,Raiders,0-0,0.0,0.0,,,0
2025,Week 6,UPCOMING,SUN,10/12,Bengals,0-0,0.0,0.0,Packers,0-0,0.0,0.0,,,0
2025,Week 6,UPCOMING,SUN,10/12,Patriots,0-0,0.0,0.0,Saints,0-0,0.0,0.0,,,0
2025,Week 6,UPCOMING,SUN,10/12,Lions,0-0,0.0,0.0,Chiefs,0-0,0.0,0.0,,,0
2025,Week 6,UPCOMING,MON,10/13,Bills,0-0,0.0,0.0,Falcons,0-0,0.0,0.0,,,0
2025,Week 6,UPCOMING,MON,10/13,Bears,0-0,0.0,0.0,Commanders,0-0,0.0,0.0,,,0
2025,Week 6,BYE,,,Vikings,0-0,,,,,,,,,0
2025,Week 6,BYE,,,Texans,0-0,,,,,,,,,0
2025,Week 7,UPCOMING,THU,10/16,Steelers,0-0,0.0,0.0,Bengals,0-0,0.0,0.0,,,0
2025,Week 7,UPCOMING,SUN,10/19,Rams,0-0,0.0,0.0,Jaguars,0-0,0.0,0.0,,,0
2025,Week 7,UPCOMING,SUN,10/19,Saints,0-0,0.0,0.0,Bears,0-0,0.0,0.0,,,0
2025,Week 7,UPCOMING,SUN,10/19,Dolphins,0-0,0.0,0.0,Browns,0-0,0.0,0.0,,,0
2025,Week 7,UPCOMING,SUN,10/19,Raiders,0-0,0.0,0.0,Chiefs,0-0,0.0,0.0,,,0
2025,Week 7,UPCOMING,SUN,10/19,Eagles,0-0,0.0,0.0,Vikings,0-0,0.0,0.0,,,0
2025,Week 7,UPCOMING,SUN,10/19,Panthers,0-0,0.0,0.0,Jets,0-0,0.0,0.0,,,0
2025,Week 7,UPCOMING,SUN,10/19,Patriots,0-0,0.0,0.0,Titans,0-0,0.0,0.0,,,0
2025,Week 7,UPCOMING,SUN,10/19,Giants,0-0,0.0,0.0,Broncos,0-0,0.0,0.0,,,0
2025,Week 7,UPCOMING,SUN,10/19,Colts,0-0,0.0,0.0,Chargers,0-0,0.0,0.0,,,0
2025,Week 7,UPCOMING,SUN,10/19,Packers,0-0,0.0,0.0,Cardinals,0-0,0.0,0.0,,,0
2025,Week 7,UPCOMING,SUN,10/19,Commanders,0-0,0.0,0.0,Cowboys,0-0,0.0,0.0,,,0
2025,Week 7,UPCOMING,SUN,10/19,Falcons,0-0,0.0,0.0,49ers,0-0,0.0,0.0,,,0
2025,Week 7,UPCOMING,MON,10/20,Buccaneers,0-0,0.0,0.0,Lions,0-0,0.0,0.0,,,0
2025,Week 7,UPCOMING,MON,10/20,Texans,0-0,0.0,0.0,Seahawks,0-0,0.0,0.0,,,0
2025,Week 7,BYE,,,Ravens,0-0,,,,,,,,,0
2025,Week 7,BYE,,,Bills,0-0,,,,,,,,,0
2025,Week 8,UPCOMING,THU,10/23,Vikings,0-0,0.0,0.0,Chargers,0-0,0.0,0.0,,,0
2025,Week 8,UPCOMING,SUN,10/26,Dolphins,0-0,0.0,0.0,Falcons,0-0,0.0,0.0,,,0
2025,Week 8,UPCOMING,SUN,10/26,Bears,0-0,0.0,0.0,Ravens,0-0,0.0,0.0,,,0
2025,Week 8,UPCOMING,SUN,10/26,Bills,0-0,0.0,0.0,Panthers,0-0,0.0,0.0,,,0
2025,Week 8,UPCOMING,SUN,10/26,Jets,0-0,0.0,0.0,Bengals,0-0,0.0,0.0,,,0
2025,Week 8,UPCOMING,SUN,10/26,49ers,0-0,0.0,0.0,Texans,0-0,0.0,0.0,,,0
2025,Week 8,UPCOMING,SUN,10/26,Browns,0-0,0.0,0.0,Patriots,0-0,0.0,0.0,,,0
2025,Week 8,UPCOMING,SUN,10/26,Giants,0-0,0.0,0.0,Eagles,0-0,0.0,0.0,,,0
2025,Week 8,UPCOMING,SUN,10/26,Buccaneers,0-0,0.0,0.0,Saints,0-0,0.0,0.0,,,0
2025,Week 8,UPCOMING,SUN,10/26,Cowboys,0-0,0.0,0.0,Broncos,0-0,0.0,0.0,,,0
2025,Week 8,UPCOMING,SUN,10/26,Titans,0-0,0.0,0.0,Colts,0-0,0.0,0.0,,,0
2025,Week 8,UPCOMING,SUN,10/26,Packers,0-0,0.0,0.0,Steelers,0-0,0.0,0.0,,,0
2025,Week 8,UPCOMING,MON,10/27,Commanders,0-0,0.0,0.0,Chiefs,0-0,0.0,0.0,,,0
2025,Week 8,BYE,,,Lions,0-0,,,,,,,,,0
2025,Week 8,BYE,,,Rams,0-0,,,,,,,,,0
2025,Week 8,BYE,,,Raiders,0-0,,,,,,,,,0
2025,Week 8,BYE,,,Jaguars,0-0,,,,,,,,,0
2025,Week 8,BYE,,,Seahawks,0-0,,,,,,,,,0
2025,Week 8,BYE,,,Cardinals,0-0,,,,,,,,,0
2025,Week 9,UPCOMING,THU,10/30,Ravens,0-0,0.0,0.0,Dolphins,0-0,0.0,0.0,,,0
2025,Week 9,UPCOMING,SUN,11/02,Bears,0-0,0.0,0.0,Bengals,0-0,0.0,0.0,,,0
2025,Week 9,UPCOMING,SUN,11/02,Vikings,0-0,0.0,0.0,Lions,0-0,0.0,0.0,,,0
2025,Week 9,UPCOMING,SUN,11/02,Panthers,0-0,0.0,0.0,Packers,0-0,0.0,0.0,,,0
2025,Week 9,UPCOMING,SUN,11/02,Broncos,0-0,0.0,0.0,Texans,0-0,0.0,0.0,,,0
2025,Week 9,UPCOMING,SUN,11/02,Falcons,0-0,0.0,0.0,Patriots,0-0,0.0,0.0,,,0
2025,Week 9,UPCOMING,SUN,11/02,49ers,0-0,0.0,0.0,Giants,0-0,0.0,0.0,,,0
2025,Week 9,UPCOMING,SUN,11/02,Colts,0-0,0.0,0.0,Steelers,0-0,0.0,0.0,,,0
2025,Week 9,UPCOMING,SUN,11/02,Chargers,0-0,0.0,0.0,Titans,0-0,0.0,0.0,,,0
2025,Week 9,UPCOMING,SUN,11/02,Saints,0-0,0.0,0.0,Rams,0-0,0.0,0.0,,,0
2025,Week 9,UPCOMING,SUN,11/02,Jaguars,0-0,0.0,0.0,Raiders,0-0,0.0,0.0,,,0
2025,Week 9,UPCOMING,SUN,11/02,Chiefs,0-0,0.0,0.0,Bills,0-0,0.0,0.0,,,0
2025,Week 9,UPCOMING,SUN,11/02,Seahawks,0-0,0.0,0.0,Commanders,0-0,0.0,0.0,,,0
2025,Week 9,UPCOMING,MON,11/03,Cardinals,0-0,0.0,0.0,Cowboys,0-0,0.0,0.0,,,0
2025,Week 9,BYE,,,Jets,0-0,,,,,,,,,0
2025,Week 9,BYE,,,Browns,0-0,,,,,,,,,0
2025,Week 9,BYE,,,Buccaneers,0-0,,,,,,,,,0
2025,Week 9,BYE,,,Eagles,0-0,,,,,,,,,0
2025,Week 10,UPCOMING,THU,11/06,Raiders,0-0,0.0,0.0,Broncos,0-0,0.0,0.0,,,0
2025,Week 10,UPCOMING,SUN,11/09,Falcons,0-0,0.0,0.0,Colts,0-0,0.0,0.0,,,0
2025,Week 10,UPCOMING,SUN,11/09,Saints,0-0,0.0,0.0,Panthers,0-0,0.0,0.0,,,0
2025,Week 10,UPCOMING,SUN,11/09,Giants,0-0,0.0,0.0,Bears,0-0,0.0,0.0,,,0
2025,Week 10,UPCOMING,SUN,11/09,Jaguars,0-0,0.0,0.0,Texans,0-0,0.0,0.0,,,0
2025,Week 10,UPCOMING,SUN,11/09,Bills,0-0,0.0,0.0,Dolphins,0-0,0.0,0.0,,,0
2025,Week 10,UPCOMING,SUN,11/09,Ravens,0-0,0.0,0.0,Vikings,0-0,0.0,0.0,,,0
2025,Week 10,UPCOMING,SUN,11/09,Browns,0-0,0.0,0.0,Jets,0-0,0.0,0.0,,,0
2025,Week 10,UPCOMING,SUN,11/09,Patriots,0-0,0.0,0.0,Buccaneers,0-0,0.0,0.0,,,0
2025,Week 10,UPCOMING,SUN,11/09,Cardinals,0-0,0.0,0.0,Seahawks,0-0,0.0,0.0,,,0
2025,Week 10,UPCOMING,SUN,11/09,Rams,0-0,0.0,0.0,49ers,0-0,0.0,0.0,,,0
2025,Week 10,UPCOMING,SUN,11/09,Lions,0-0,0.0,0.0,Commanders,0-0,0.0,0.0,,,0
2025,Week 10,UPCOMING,SUN,11/09,Steelers,0-0,0.0,0.0,Chargers,0-0,0.0,0.0,,,0
2025,Week 10,UPCOMING,MON,11/10,Eagles,0-0,0.0,0.0,Packers,0-0,0.0,0.0,,,0
2025,Week 10,BYE,,,Bengals,0-0,,,,,,,,,0
2025,Week 10,BYE,,,Titans,0-0,,,,,,,,,0
2025,Week 10,BYE,,,Chiefs,0-0,,,,,,,,,0
2025,Week 10,BYE,,,Cowboys,0-0,,,,,,,,,0
2025,Week 11,UPCOMING,THU,11/13,Jets,0-0,0.0,0.0,Patriots,0-0,0.0,0.0,,,0
2025,Week 11,UPCOMING,SUN,11/16,Commanders,0-0,0.0,0.0,Dolphins,0-0,0.0,0.0,,,0
2025,Week 11,UPCOMING,SUN,11/16,Panthers,0-0,0.0,0.0,Falcons,0-0,0.0,0.0,,,0
2025,Week 11,UPCOMING,SUN,11/16,Buccaneers,0-0,0.0,0.0,Bills,0-0,0.0,0.0,,,0
2025,Week 11,UPCOMING,SUN,11/16,Chargers,0-0,0.0,0.0,Jaguars,0-0,0.0,0.0,,,0
2025,Week 11,UPCOMING,SUN,11/16,Bears,0-0,0.0,0.0,Vikings,0-0,0.0,0.0,,,0
2025,Week 11,UPCOMING,SUN,11/16,Packers,0-0,0.0,0.0,Giants,0-0,0.0,0.0,,,0
2025,Week 11,UPCOMING,SUN,11/16,Bengals,0-0,0.0,0.0,Steelers,0-0,0.0,0.0,,,0
2025,Week 11,UPCOMING,SUN,11/16,Texans,0-0,0.0,0.0,Titans,0-0,0.0,0.0,,,0
2025,Week 11,UPCOMING,SUN,11/16,49ers,0-0,0.0,0.0,Cardinals,0-0,0.0,0.0,,,0
2025,Week 11,UPCOMING,SUN,11/16,Seahawks,0-0,0.0,0.0,Rams,0-0,0.0,0.0,,,0
2025,Week 11,UPCOMING,SUN,11/16,Ravens,0-0,0.0,0.0,Browns,0-0,0.0,0.0,,,0
2025,Week 11,UPCOMING,SUN,11/16,Chiefs,0-0,0.0,0.0,Broncos,0-0,0.0,0.0,,,0
2025,Week 11,UPCOMING,SUN,11/16,Lions,0-0,0.0,0.0,Eagles,0-0,0.0,0.0,,,0
2025,Week 11,UPCOMING,MON,11/17,Cowboys,0-0,0.0,0.0,Raiders,0-0,0.0,0.0,,,0
2025,Week 11,BYE,,,Colts,0-0,,,,,,,,,0
2025,Week 11,BYE,,,Saints,0-0,,,,,,,,,0
2025,Week 12,UPCOMING,THU,11/20,Bills,0-0,0.0,0.0,Texans,0-0,0.0,0.0,,,0
2025,Week 12,UPCOMING,SUN,11/23,Jets,0-0,0.0,0.0,Ravens,0-0,0.0,0.0,,,0
2025,Week 12,UPCOMING,SUN,11/23,Steelers,0-0,0.0,0.0,Bears,0-0,0.0,0.0,,,0
2025,Week 12,UPCOMING,SUN,11/23,Patriots,0-0,0.0,0.0,Bengals,0-0,0.0,0.0,,,0
2025,Week 12,UPCOMING,SUN,11/23,Giants,0-0,0.0,0.0,Lions,0-0,0.0,0.0,,,0
2025,Week 12,UPCOMING,SUN,11/23,Vikings,0-0,0.0,0.0,Packers,0-0,0.0,0.0,,,0
2025,Week 12,UPCOMING,SUN,11/23,Colts,0-0,0.0,0.0,Chiefs,0-0,0.0,0.0,,,0
