Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2017,Hall Of Fame,THU,08/03,Cardinals,Cowboys,1ST QUARTER,1,ARI,1,1,0,Kickoff,"S.Irwin-Hill kicks 65 yards from DAL 35 to end zone, Touchback.",Kickoff from DAL 35
2017,Hall Of Fame,THU,08/03,Cardinals,Cowboys,1ST QUARTER,1,ARI,1,2,0,13 Yard Pass,(15:00) B.Gabbert pass short right to I.Momah to ARI 38 for 13 yards (J.Heath).,1st & 10 at ARI 25
2017,Hall Of Fame,THU,08/03,Cardinals,Cowboys,1ST QUARTER,1,ARI,1,3,0,2 Yard Run,(14:19) K.Williams right tackle to ARI 40 for 2 yards (D.Wilson; D.Moore).,1st & 10 at ARI 38
2017,Hall Of Fame,THU,08/03,Cardinals,Cowboys,1ST QUARTER,1,ARI,1,4,0,3 Yard Run,(13:53) K.Williams right guard to ARI 43 for 3 yards (B.Jones).,2nd & 8 at ARI 40
2017,Hall Of Fame,THU,08/03,Cardinals,Cowboys,1ST QUARTER,1,ARI,1,5,0,35 Yard Pass,(13:12) (Shotgun) B.Gabbert pass deep middle to B.Golden to DAL 22 for 35 yards (J.Heath).,3rd & 5 at ARI 43
2017,Hall Of Fame,THU,08/03,Cardinals,Cowboys,1ST QUARTER,1,ARI,1,6,0,3 Yard Run,(12:40) (No Huddle) K.Williams right tackle to DAL 19 for 3 yards (K.Wilber).,1st & 10 at DAL 22
2017,Hall Of Fame,THU,08/03,Cardinals,Cowboys,1ST QUARTER,1,ARI,1,7,0,9 Yard Pass,(12:05) B.Gabbert pass short middle to I.Momah to DAL 10 for 9 yards (B.Jones).,2nd & 7 at DAL 19
2017,Hall Of Fame,THU,08/03,Cardinals,Cowboys,1ST QUARTER,1,ARI,1,8,0,5 Yard Run,(11:30) K.Williams right guard to DAL 5 for 5 yards (D.Moore; K.Wilber).,1st & 10 at DAL 10
2017,Hall Of Fame,THU,08/03,Cardinals,Cowboys,1ST QUARTER,1,ARI,1,9,0,Touchdown Cardinals,"(10:52) K.Williams left tackle for 5 yards, TOUCHDOWN.",2nd & 5 at DAL 5
2017,Hall Of Fame,THU,08/03,Cardinals,Cowboys,1ST QUARTER,1,ARI,1,10,1,Extra Point Good,"R.Leone extra point is GOOD, Center-A.Brewer, Holder-M.Wile.",XP attempt from DAL 15
