Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,1,0,Kickoff,S.Gostkowski kicks 64 yards from NE 35 to PHI 1. C.Clement pushed ob at PHI 26 for 25 yards (P.Chung).,Kickoff from NE 35
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,2,0,4 Yard Pass,(14:54) N.Foles pass short right to N.Agholor to PHI 30 for 4 yards (K.Van Noy).,1st & 10 at PHI 26
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,3,0,2 Yard Pass,(14:20) (Shotgun) N.Foles pass short right to N.Agholor to PHI 32 for 2 yards (S.Gilmore).,2nd & 6 at PHI 30
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,4,0,17 Yard Pass,(13:37) (Shotgun) N.Foles pass short left to A.Jeffery ran ob at PHI 49 for 17 yards (E.Rowe).,3rd & 4 at PHI 32
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,5,0,-2 Yard Run,(13:12) L.Blount right tackle to PHI 47 for -2 yards (K.Van Noy).,1st & 10 at PHI 49
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,6,0,Pass Incomplete,(12:36) (Shotgun) N.Foles pass incomplete deep right to T.Smith (D.McCourty).,2nd & 12 at PHI 47
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,7,0,15 Yard Pass,(12:30) (Shotgun) N.Foles pass short middle to T.Smith to NE 38 for 15 yards (E.Rowe).,3rd & 12 at PHI 47
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,8,0,7 Yard Pass,(11:47) (Shotgun) N.Foles pass short middle to Z.Ertz to NE 31 for 7 yards (P.Chung).,1st & 10 at NE 38
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,9,0,4 Yard Run,(11:07) (Shotgun) J.Ajayi right end to NE 27 for 4 yards (J.Harrison; E.Roberts).,2nd & 3 at NE 31
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,10,0,6 Yard Run,(10:29) (Shotgun) J.Ajayi right tackle to NE 21 for 6 yards (K.Van Noy).,1st & 10 at NE 27
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,11,0,16 Yard Pass,"(9:51) (Shotgun) N.Foles pass short right to C.Clement to NE 5 for 16 yards (E.Roberts, D.Harmon).",2nd & 4 at NE 21
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,12,0,3 Yard Run,(9:07) I.Seumalo reported in as eligible.  L.Blount right guard to NE 2 for 3 yards (L.Guy).,1st & 5 at NE 5
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,13,0,-5 Yard Penalty,"(8:30) PENALTY on PHI-Z.Ertz, False Start, 5 yards, enforced at NE 2 - No Play.",2nd & 2 at NE 2
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,14,0,Pass Incomplete,(8:09) (Shotgun) N.Foles pass incomplete short left to N.Agholor.,2nd & 7 at NE 7
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,15,0,Pass Incomplete,(8:03) N.Foles pass incomplete short left to A.Jeffery (E.Rowe).,3rd & 7 at NE 7
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,1,PHI,1,16,1,Field Goal,"(7:58) J.Elliott 25 yard field goal is GOOD, Center-R.Lovato, Holder-D.Jones.",4th & 7 at NE 7
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,2,NE,1,1,0,Kickoff,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback.",Kickoff from PHI 35
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,2,NE,1,2,0,Pass Incomplete,(7:55) T.Brady pass incomplete short left to B.Cooks.,1st & 10 at NE 25
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1ST QUARTER,2,NE,1,3,0,15 Yard Pass,(7:52) (Shotgun) T.Brady pass short left to J.White pushed ob at NE 40 for 15 yards (M.Jenkins).,2nd & 10 at NE 25
