Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,1,0,6 Yard Pass,(15:00) D.Brees pass short right to M.Thomas to NFC 31 for 6 yards (J.Ramsey).,1st & 10 at NFC 25
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,2,0,3 Yard Run,(14:30) T.Gurley left tackle to NFC 34 for 3 yards (J.Casey).,2nd & 4 at NFC 31
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,3,0,15 Yard Pass,(13:52) (Shotgun) D.Brees pass short middle to D.Baldwin to NFC 49 for 15 yards (A.Bouye; E.Weddle).,3rd & 1 at NFC 34
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,4,0,6 Yard Pass,(13:04) D.Brees pass short middle to A.Thielen to AFC 45 for 6 yards (T.Suggs).,1st & 10 at NFC 49
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,5,0,2 Yard Run,(12:32) T.Gurley up the middle to AFC 43 for 2 yards (Y.Ngakoue; C.Heyward).,2nd & 4 at AFC 45
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,6,0,1 Yard Run,(11:56) (Shotgun) T.Gurley up the middle to AFC 42 for 1 yard (J.Casey).,3rd & 2 at AFC 43
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,7,0,2 Yard Run,"(11:26) K.Juszczyk up the middle to AFC 40 for 2 yards (C.Heyward, C.Mosley).",4th & 1 at AFC 42
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,8,0,10 Yard Pass,(10:49) (Shotgun) D.Brees pass short left to K.Rudolph pushed ob at AFC 30 for 10 yards (T.Suggs).,1st & 10 at AFC 40
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,9,0,Pass Incomplete,(10:12) (Shotgun) D.Brees pass incomplete deep right to M.Ingram (V.Miller).,1st & 10 at AFC 30
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,10,0,5 Yard Pass,(9:46) D.Brees pass short middle to M.Ingram to AFC 25 for 5 yards (V.Miller).,2nd & 10 at AFC 30
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,11,0,16 Yard Pass,(9:06) (Shotgun) D.Brees pass short right to K.Rudolph to AFC 9 for 16 yards (J.Ramsey; R.Jones).,3rd & 5 at AFC 25
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,12,0,1 Yard Run,"(8:30) T.Gurley left guard to AFC 8 for 1 yard (G.Atkins, J.Casey).",1st & 9 at AFC 9
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,13,0,Touchdown ,"(7:56) (Shotgun) D.Brees pass short middle to A.Thielen for 8 yards, TOUCHDOWN.",2nd & 8 at AFC 8
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,14,1,Extra Point Good,"G.Gano extra point is GOOD, Center-J.McQuaide, Holder-J.Hekker.",XP attempt from AFC 15
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,1,1,0,3 Yard Pass,(7:50) (Shotgun) B.Roethlisberger pass short right to A.Brown pushed ob at AFC 28 for 3 yards (E.Thomas).,1st & 10 at AFC 25
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,1,2,0,Pass Incomplete,(7:06) (Shotgun) A.Brown pass incomplete deep left to K.Allen (H.Smith).,2nd & 7 at AFC 28
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,1,3,0,12 Yard Pass,(6:31) (Shotgun) B.Roethlisberger pass short right to K.Allen ran ob at AFC 40 for 12 yards.,3rd & 7 at AFC 28
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,1,4,0,7 Yard Pass,(5:57) (Shotgun) B.Roethlisberger pass short right to J.Doyle to AFC 47 for 7 yards (K.Alexander).,1st & 10 at AFC 40
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,1,5,0,5 Yard Penalty,"(5:15) PENALTY on NFC-M.Bennett, Neutral Zone Infraction, 5 yards, enforced at AFC 47 - No Play.",2nd & 3 at AFC 47
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,1,6,0,2 Yard Run,(5:02) L.Bell up the middle to NFC 46 for 2 yards (D.Lawrence).,1st & 10 at NFC 48
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,1,7,0,7 Yard Pass,(4:22) (Shotgun) B.Roethlisberger pass short left to J.Landry pushed ob at NFC 39 for 7 yards (X.Rhodes).,2nd & 8 at NFC 46
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,1,8,0,1 Yard Run,(3:41) R.Nix up the middle to NFC 38 for 1 yard (G.McCoy).,3rd & 1 at NFC 39
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,1,9,0,10 Yard Pass,(2:57) B.Roethlisberger pass short right to J.Doyle pushed ob at NFC 28 for 10 yards (T.Davis).,1st & 10 at NFC 38
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,1,10,0,Pass Incomplete,(2:19) B.Roethlisberger pass incomplete deep left to A.Brown (X.Rhodes).,1st & 10 at NFC 28
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,1,11,0,5 Yard Pass,(1:46) (Shotgun) B.Roethlisberger pass short middle to L.Bell to NFC 23 for 5 yards (K.Alexander).,2nd & 10 at NFC 28
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,1,12,0,Pass Incomplete,(1:02) (Shotgun) B.Roethlisberger pass incomplete short left to A.Brown.,3rd & 5 at NFC 23
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,1,13,1,Field Goal,"(:48) (Field Goal formation) C.Boswell 41 yard field goal is GOOD, Center-C.Harris, Holder-B.Kern.",4th & 5 at NFC 23
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,1,,0,1,0,Pass Incomplete,(:43) (Shotgun) D.Brees pass incomplete short right to D.Baldwin.,1st & 10 at NFC 25
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,1,,0,2,0,Run for No Gain,(:16) A.Kamara right guard to NFC 25 for no gain (C.Heyward).,2nd & 10 at NFC 25
2017,Pro Bowl,SUN,01/28,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,1,,0,3,0,-13 Yard Sack,(15:00) (Shotgun) D.Brees sacked at NFC 12 for -13 yards (M.Ingram).,3rd & 10 at NFC 25
