Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2022,Conference Championships,SUN,01/29,49ers,Eagles,1ST QUARTER,1,PHI,1,1,0,Kickoff,R.Gould kicks 60 yards from SF 35 to PHI 5. B.Scott to PHI 34 for 29 yards (J.Ward).,Kickoff from SF 35
2022,Conference Championships,SUN,01/29,49ers,Eagles,1ST QUARTER,1,PHI,1,2,0,6 Yard Pass,(14:54) (Shotgun) J.Hurts pass short right to A.Brown to PHI 40 for 6 yards (C.Ward).,1st & 10 at PHI 34
2022,Conference Championships,SUN,01/29,49ers,Eagles,1ST QUARTER,1,PHI,1,3,0,6 Yard Run,(14:22) (Shotgun) M.Sanders up the middle to PHI 46 for 6 yards (D.Greenlaw; F.Warner). SF-F.Warner was injured during the play. His return is Probable.,2nd & 4 at PHI 40
2022,Conference Championships,SUN,01/29,49ers,Eagles,1ST QUARTER,1,PHI,1,4,0,2 Yard Pass,"(13:55) (Shotgun) J.Hurts pass short left to D.Goedert to PHI 48 for 2 yards (O.Burks, A.Al-Shaair) [A.Armstead].",1st & 10 at PHI 46
2022,Conference Championships,SUN,01/29,49ers,Eagles,1ST QUARTER,1,PHI,1,5,0,Sack,(13:15) (Shotgun) J.Hurts sacked ob at PHI 48 for 0 yards (A.Armstead).,2nd & 8 at PHI 48
2022,Conference Championships,SUN,01/29,49ers,Eagles,1ST QUARTER,1,PHI,1,6,0,10 Yard Pass,(12:36) (Shotgun) J.Hurts pass short middle to A.Brown to SF 42 for 10 yards (C.Ward).,3rd & 8 at PHI 48
2022,Conference Championships,SUN,01/29,49ers,Eagles,1ST QUARTER,1,PHI,1,7,0,Run for No Gain,(12:01) (Shotgun) M.Sanders up the middle to SF 42 for no gain (K.Givens).,1st & 10 at SF 42
2022,Conference Championships,SUN,01/29,49ers,Eagles,1ST QUARTER,1,PHI,1,8,0,Pass Incomplete,(11:18) (Shotgun) J.Hurts pass incomplete short right to D.Goedert (T.Hufanga).,2nd & 10 at SF 42
2022,Conference Championships,SUN,01/29,49ers,Eagles,1ST QUARTER,1,PHI,1,9,0,7 Yard Pass,(11:11) (Shotgun) J.Hurts pass short middle to D.Goedert to SF 35 for 7 yards (T.Hufanga).,3rd & 10 at SF 42
2022,Conference Championships,SUN,01/29,49ers,Eagles,1ST QUARTER,1,PHI,1,10,0,29 Yard Pass,(10:28) (Shotgun) J.Hurts pass deep left to D.Smith to SF 6 for 29 yards (J.Ward) [C.Omenihu].,4th & 3 at SF 35
2022,Conference Championships,SUN,01/29,49ers,Eagles,1ST QUARTER,1,PHI,1,11,0,Pass Incomplete,"(10:00) (No Huddle, Shotgun) J.Hurts pass incomplete short left to K.Gainwell.",1st & 6 at SF 6
2022,Conference Championships,SUN,01/29,49ers,Eagles,1ST QUARTER,1,PHI,1,12,0,Touchdown Eagles,"(9:51) (Shotgun) M.Sanders left guard for 6 yards, TOUCHDOWN.",2nd & 6 at SF 6
