Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,1,SEA,0,1,0,Kickoff,R.Gould kicks 64 yards from SF 35 to SEA 1. G.Igwebuike to SEA 20 for 19 yards (J.Mason; D.Flannigan-Fowles).,Kickoff from SF 35
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,1,SEA,0,2,0,9 Yard Run,(14:56) K.Walker left end to SEA 29 for 9 yards (T.Hufanga; D.Lenoir).,1st & 10 at SEA 20
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,1,SEA,0,3,0,-1 Yard Run,(14:14) K.Walker left tackle to SEA 28 for -1 yards (J.Kinlaw).,2nd & 1 at SEA 29
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,1,SEA,0,4,0,-10 Yard Sack,(13:28) (Shotgun) G.Smith sacked at SEA 18 for -10 yards (A.Armstead).,3rd & 2 at SEA 28
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,1,SEA,0,5,0,Punt,"(12:43) M.Dickson punts 46 yards to SF 36, Center-C.Tinker, fair catch by R.McCloud.",4th & 12 at SEA 18
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,2,SF,1,1,0,Pass Incomplete,(12:35) (Shotgun) B.Purdy pass incomplete deep left to D.Samuel.,1st & 10 at SF 36
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,2,SF,1,2,0,19 Yard Pass,(12:29) (Shotgun) B.Purdy pass short middle to B.Aiyuk to SEA 45 for 19 yards (T.Woolen). 4 YAC,2nd & 10 at SF 36
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,2,SF,1,3,0,22 Yard Run,(11:49) D.Samuel left end pushed ob at SEA 23 for 22 yards (C.Barton).,1st & 10 at SEA 45
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,2,SF,1,4,0,Pass Incomplete,(11:12) (Shotgun) B.Purdy pass incomplete deep left to J.Jennings (T.Woolen).,1st & 10 at SEA 23
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,2,SF,1,5,0,7 Yard Run,(11:05) (Shotgun) D.Samuel right end to SEA 16 for 7 yards (L.Collier; C.Barton).,2nd & 10 at SEA 23
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,2,SF,1,6,0,Pass Incomplete,(10:19) (Shotgun) B.Purdy pass incomplete short middle to J.Jennings (C.Barton).,3rd & 3 at SEA 16
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,2,SF,1,7,1,Field Goal,"(10:16) R.Gould 34 yard field goal is GOOD, Center-T.Pepper, Holder-M.Wishnowsky.",4th & 3 at SEA 16
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,3,SEA,0,1,0,Kickoff,R.Gould kicks 64 yards from SF 35 to SEA 1. G.Igwebuike to SEA 38 for 37 yards (J.Jenkins).,Kickoff from SF 35
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,3,SEA,0,2,0,4 Yard Run,"(10:07) K.Walker up the middle to SEA 42 for 4 yards (F.Warner, N.Bosa).",1st & 10 at SEA 38
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,3,SEA,0,3,0,4 Yard Pass,(9:29) (Shotgun) G.Smith pass short right to D.Metcalf pushed ob at SEA 46 for 4 yards (D.Lenoir). 0 YAC,2nd & 6 at SEA 42
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,3,SEA,0,4,0,-1 Yard Run,(8:50) (Shotgun) G.Smith left end to SEA 45 for -1 yards (T.Gipson).,3rd & 2 at SEA 46
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,3,SEA,0,5,0,Punt,"(8:09) M.Dickson punts 40 yards to SF 15, Center-C.Tinker, fair catch by R.McCloud.",4th & 3 at SEA 45
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,4,SF,1,1,0,68 Yard Run,(8:02) (Shotgun) C.McCaffrey left tackle pushed ob at SEA 17 for 68 yards (M.Jackson).,1st & 10 at SF 15
2022,Wild Card Weekend,SAT,01/14,Seahawks,49ers,1ST QUARTER,4,SF,1,2,0,-3 Yard Run,(7:17) (Shotgun) E.Mitchell right tackle to SEA 20 for -3 yards (U.Nwosu).,1st & 10 at SEA 17
