Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,1,0,Kickoff,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback to the WAS 30.",Kickoff from PHI 35
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,2,0,1 Yard Run,(15:00) (Shotgun) J.Daniels scrambles up the middle to WAS 31 for 1 yard (N.Smith; J.Davis).,1st & 10 at WAS 30
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,3,0,3 Yard Pass,"(14:25) (No Huddle, Shotgun) J.Daniels pass short right to Z.Ertz to WAS 34 for 3 yards (D.Slay).",2nd & 9 at WAS 31
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,4,0,7 Yard Pass,"(13:52) (No Huddle, Shotgun) J.Daniels pass short left to T.McLaurin to WAS 41 for 7 yards (Q.Mitchell).",3rd & 6 at WAS 34
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,5,0,Pass Incomplete,"(13:31) (No Huddle, Shotgun) J.Daniels pass incomplete short middle to A.Ekeler (M.Williams).",1st & 10 at WAS 41
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,6,0,4 Yard Pass,"(13:29) (No Huddle, Shotgun) J.Daniels pass short right to J.Bates to WAS 45 for 4 yards (C.Gardner-Johnson).",2nd & 10 at WAS 41
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,7,0,7 Yard Pass,"(12:48) (No Huddle, Shotgun) J.Daniels pass short left to O.Zaccheaus to PHI 48 for 7 yards (Z.Baun).",3rd & 6 at WAS 45
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,8,0,5 Yard Run,"(12:16) (No Huddle, Shotgun) B.Robinson left tackle to PHI 43 for 5 yards (Z.Baun; J.Sweat).",1st & 10 at PHI 48
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,9,0,Pass Incomplete,"(11:41) (No Huddle, Shotgun) J.Daniels pass incomplete short left to Z.Ertz.",2nd & 5 at PHI 43
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,10,0,Pass Incomplete,"(11:37) (No Huddle, Shotgun) J.Daniels pass incomplete deep right to A.Ekeler (C.DeJean).",3rd & 5 at PHI 43
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,11,0,7 Yard Pass,"(11:28) (No Huddle, Shotgun) J.Daniels pass short left to Z.Ertz pushed ob at PHI 36 for 7 yards (Z.Baun).",4th & 5 at PHI 43
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,12,0,5 Yard Pass,"(10:58) (No Huddle, Shotgun) J.Daniels pass short right to O.Zaccheaus to PHI 31 for 5 yards (Z.Baun).",1st & 10 at PHI 36
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,13,0,3 Yard Run,"(10:26) (No Huddle, Shotgun) B.Robinson right tackle to PHI 28 for 3 yards (M.Williams).",2nd & 5 at PHI 31
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,14,0,Pass Incomplete,"(9:55) (No Huddle, Shotgun) J.Daniels pass incomplete short left to O.Zaccheaus (Q.Mitchell).",3rd & 2 at PHI 28
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,15,0,5 Yard Run,"(9:50) (No Huddle, Shotgun) J.Daniels scrambles up the middle to PHI 23 for 5 yards (C.DeJean).",4th & 2 at PHI 28
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,16,0,1 Yard Run,"(9:10) (No Huddle, Shotgun) A.Ekeler left guard to PHI 22 for 1 yard (J.Carter; R.Blankenship).",1st & 10 at PHI 23
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,17,0,Pass Incomplete,"(8:33) (No Huddle, Shotgun) J.Daniels pass incomplete short right to J.Crowder.",2nd & 9 at PHI 22
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,18,0,6 Yard Pass,"(8:30) (No Huddle, Shotgun) J.Daniels pass short left to A.Ekeler pushed ob at PHI 16 for 6 yards (O.Burks; Q.Mitchell).",3rd & 9 at PHI 22
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,1,WAS,1,19,1,Field Goal,"(8:01) Z.Gonzalez 34 yard field goal is GOOD, Center-T.Ott, Holder-T.Way.",4th & 3 at PHI 16
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,2,PHI,1,1,0,Kickoff,Z.Gonzalez kicks 60 yards from WAS 35 to PHI 5. W.Shipley to PHI 40 for 35 yards (Q.Martin).,Kickoff from WAS 35
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,2,PHI,1,2,0,Touchdown Eagles,"(7:51) S.Barkley left end for 60 yards, TOUCHDOWN.",1st & 10 at PHI 40
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,2,PHI,1,3,1,Extra Point Good,"J.Elliott extra point is GOOD, Center-R.Lovato, Holder-B.Mann.",XP attempt from WAS 15
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,3,WAS,0,1,0,Kickoff,J.Elliott kicks 61 yards from PHI 35 to WAS 4. L.McCaffrey to WAS 27 for 23 yards (J.Hunt).,Kickoff from PHI 35
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,3,WAS,0,2,0,4 Yard Run,(7:31) (Shotgun) A.Ekeler left tackle to WAS 31 for 4 yards (O.Burks; Q.Mitchell).,1st & 10 at WAS 27
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,3,WAS,0,3,0,5 Yard Pass,"(7:03) (No Huddle, Shotgun) J.Daniels pass short middle to Z.Ertz to WAS 36 for 5 yards (Z.Baun).",2nd & 6 at WAS 31
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,3,WAS,0,4,0,3 Yard Run,"(6:19) (No Huddle, Shotgun) B.Robinson left guard to WAS 39 for 3 yards (C.Gardner-Johnson; Z.Baun).",3rd & 1 at WAS 36
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,3,WAS,0,5,0,Fumble,"(5:54) (No Huddle, Shotgun) J.Daniels pass short right to D.Brown to WAS 45 for 6 yards (Z.Baun; C.DeJean). FUMBLES (Z.Baun), RECOVERED by PHI-R.Blankenship at WAS 48.",1st & 10 at WAS 39
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1ST QUARTER,4,PHI,1,1,0,Pass Incomplete,(5:45) (Shotgun) J.Hurts pass incomplete short left to A.Brown (M.Lattimore).,1st & 10 at WAS 48
