Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,1,KC,1,1,0,Kickoff,"K.Fairbairn kicks 60 yards from HOU 35 to KC 5. N.Remigio to HOU 32 for 63 yards (K.Boyd). FUMBLES (K.Boyd), recovered by KC-S.Perine at HOU 26.
PENALTY on HOU-K.Boyd, Unsportsmanlike Conduct, 13 yards, enforced at HOU 26.",Kickoff from HOU 35
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,1,KC,1,2,0,-1 Yard Run,(14:47) (Shotgun) I.Pacheco left end to HOU 14 for -1 yards (T.Settle).,1st & 10 at HOU 13
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,1,KC,1,3,0,Pass Incomplete,(14:11) (Shotgun) P.Mahomes pass incomplete short right to I.Pacheco (M.Bryant).,2nd & 11 at HOU 14
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,1,KC,1,4,0,Pass Incomplete,(14:06) (Shotgun) P.Mahomes pass incomplete short right to M.Brown.,3rd & 11 at HOU 14
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,1,KC,1,5,1,Field Goal,"(14:01) H.Butker 32 yard field goal is GOOD, Center-J.Winchester, Holder-M.Araiza.",4th & 11 at HOU 14
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,2,HOU,1,1,0,Kickoff,"H.Butker kicks 65 yards from KC 35 to landing zone to end zone, Touchback to the HOU 20.",Kickoff from KC 35
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,2,HOU,1,2,0,5 Yard Run,(13:58) A.Deculus reported in as eligible.  J.Mixon up the middle to HOU 25 for 5 yards (L.Chenal).,1st & 10 at HOU 20
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,2,HOU,1,3,0,6 Yard Pass,(13:21) (Shotgun) C.Stroud pass short left to J.Mixon to HOU 31 for 6 yards (T.McDuffie).,2nd & 5 at HOU 25
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,2,HOU,1,4,0,34 Yard Pass,(12:50) C.Stroud pass deep left to D.Schultz to KC 35 for 34 yards (B.Cook).,1st & 10 at HOU 31
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,2,HOU,1,5,0,5 Yard Run,(12:06) (Shotgun) J.Mixon left guard to KC 30 for 5 yards (G.Karlaftis; N.Bolton).,1st & 10 at KC 35
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,2,HOU,1,6,0,3 Yard Run,(11:29) D.Pierce right guard to KC 27 for 3 yards (C.Jones; D.Tranquill).,2nd & 5 at KC 30
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,2,HOU,1,7,0,13 Yard Pass,(10:46) (Shotgun) C.Stroud pass short middle to N.Collins to KC 14 for 13 yards (B.Cook).,3rd & 2 at KC 27
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,2,HOU,1,8,0,Run for No Gain,(10:06) J.Mixon left end to KC 14 for no gain (C.Omenihu).,1st & 10 at KC 14
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,2,HOU,1,9,0,Pass Incomplete,(9:23) (Shotgun) C.Stroud pass incomplete short left to N.Collins (T.McDuffie).,2nd & 10 at KC 14
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,2,HOU,1,10,0,2 Yard Run,(9:19) (Shotgun) C.Stroud scrambles right end pushed ob at KC 12 for 2 yards (G.Karlaftis).,3rd & 10 at KC 14
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,2,HOU,1,11,1,Field Goal,"(8:44) K.Fairbairn 30 yard field goal is GOOD, Center-J.Weeks, Holder-T.Townsend.",4th & 8 at KC 12
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,3,KC,1,1,0,Kickoff,K.Fairbairn kicks 55 yards from HOU 35 to KC 10. S.Perine to KC 31 for 21 yards (D.Ross; N.Hewitt).,Kickoff from HOU 35
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,3,KC,1,2,0,6 Yard Run,(8:35) (Shotgun) I.Pacheco up the middle to KC 37 for 6 yards (T.Settle; A.Al-Shaair).,1st & 10 at KC 31
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,3,KC,1,3,0,1 Yard Run,(8:01) (Shotgun) I.Pacheco right guard to KC 38 for 1 yard (W.Anderson).,2nd & 4 at KC 37
2024,Divisional Playoffs,SAT,01/18,Texans,Chiefs,1ST QUARTER,3,KC,1,4,0,-5 Yard Penalty,"(7:16) (Shotgun) PENALTY on KC-J.Taylor, False Start, 5 yards, enforced at KC 38 - No Play.",3rd & 3 at KC 38
