Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,1,CAR,1,1,0,Kickoff,"C.Boswell kicks 65 yards from PIT 35 to end zone, Touchback.",Kickoff from PIT 35
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,1,CAR,1,2,0,4 Yard Run,(15:00) (Shotgun) C.McCaffrey left guard to CAR 29 for 4 yards (J.Hargrave).,1st & 10 at CAR 25
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,1,CAR,1,3,0,12 Yard Run,(14:25) (Shotgun) C.McCaffrey up the middle to CAR 41 for 12 yards (S.Davis).,2nd & 6 at CAR 29
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,1,CAR,1,4,0,7 Yard Pass,(14:01) (Shotgun) C.Newton pass short middle to J.Wright to CAR 48 for 7 yards (J.Bostic).,1st & 10 at CAR 41
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,1,CAR,1,5,0,21 Yard Run,(13:32) (Shotgun) C.McCaffrey left guard to PIT 31 for 21 yards (T.Edmunds).,2nd & 3 at CAR 48
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,1,CAR,1,6,0,1 Yard Run,(12:50) (Shotgun) C.McCaffrey up the middle to PIT 30 for 1 yard (S.Tuitt).,1st & 10 at PIT 31
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,1,CAR,1,7,0,Pass Incomplete,(12:10) C.Newton pass incomplete short left to G.Olsen.,2nd & 9 at PIT 30
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,1,CAR,1,8,0,8 Yard Run,"(12:04) (Shotgun) C.Newton up the middle to PIT 22 for 8 yards (L.Fort, C.Heyward).",3rd & 9 at PIT 30
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,1,CAR,1,9,0,2 Yard Run,"(11:19) (Shotgun) C.McCaffrey up the middle to PIT 20 for 2 yards (C.Sensabaugh, J.Bostic).",4th & 1 at PIT 22
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,1,CAR,1,10,0,Touchdown Panthers,"(10:36) (Shotgun) C.Newton pass short left to C.McCaffrey for 20 yards, TOUCHDOWN.",1st & 10 at PIT 20
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,1,CAR,1,11,1,Extra Point Good,"G.Gano extra point is GOOD, Center-J.Jansen, Holder-M.Palardy.",XP attempt from PIT 15
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,2,PIT,1,1,0,Kickoff,"G.Gano kicks 65 yards from CAR 35 to end zone, Touchback.",Kickoff from CAR 35
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,2,PIT,1,2,0,Touchdown Steelers,"(10:29) (Shotgun) B.Roethlisberger pass deep left to J.Smith-Schuster for 75 yards, TOUCHDOWN.",1st & 10 at PIT 25
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,2,PIT,1,3,1,Extra Point Good,"C.Boswell extra point is GOOD, Center-K.Canaday, Holder-J.Berry.",XP attempt from CAR 15
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,3,PIT,1,1,0,Kickoff,"C.Boswell kicks 68 yards from PIT 35 to CAR -3. C.Samuel to CAR 33 for 36 yards (L.Fort; D.Heyward-Bey).
PENALTY on CAR-J.Carter, Offensive Holding, 10 yards, enforced at CAR 22.",Kickoff from PIT 35
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,3,PIT,1,2,1,Touchdown Steelers,"(10:13) C.Newton pass short middle intended for D.Funchess INTERCEPTED by V.Williams [T.Watt] at CAR 17. V.Williams for 17 yards, TOUCHDOWN. Pressure by 90-Watt.",1st & 10 at CAR 12
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,4,CAR,0,1,0,Kickoff,"C.Boswell kicks 65 yards from PIT 35 to end zone, Touchback.",Kickoff from PIT 35
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,4,CAR,0,2,0,1 Yard Run,(10:05) (Shotgun) C.McCaffrey up the middle to CAR 26 for 1 yard (J.Hargrave).,1st & 10 at CAR 25
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,4,CAR,0,3,0,Pass Incomplete,"(9:19) C.Newton pass incomplete short left. Pressure by 48-Dupree, 79-Hargrave.",2nd & 9 at CAR 26
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,4,CAR,0,4,0,Pass Incomplete,(9:12) (Shotgun) C.Newton pass incomplete short middle to D.Moore (C.Sensabaugh).,3rd & 9 at CAR 26
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,4,CAR,0,5,0,Punt,"(9:06) (Punt formation) M.Palardy punts 45 yards to PIT 29, Center-J.Jansen. R.Switzer to PIT 39 for 10 yards (C.Jones).",4th & 9 at CAR 26
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,5,PIT,1,1,0,8 Yard Pass,(8:56) (Shotgun) B.Roethlisberger pass short right to A.Brown to PIT 47 for 8 yards (D.Jackson).,1st & 10 at PIT 39
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,5,PIT,1,2,0,6 Yard Pass,(8:22) (Shotgun) B.Roethlisberger pass short left to A.Brown pushed ob at CAR 47 for 6 yards (E.Reid).,2nd & 2 at PIT 47
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,5,PIT,1,3,0,13 Yard Run,(7:49) (Shotgun) J.Smith-Schuster left end pushed ob at CAR 34 for 13 yards (L.Kuechly).,1st & 10 at CAR 47
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,5,PIT,1,4,0,3 Yard Run,"(7:11) (Shotgun) J.Conner right tackle to CAR 31 for 3 yards (K.Short, D.Poe).",1st & 10 at CAR 34
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,5,PIT,1,5,0,9 Yard Run,(6:32) J.Conner up the middle to CAR 22 for 9 yards (E.Reid).,2nd & 7 at CAR 31
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,5,PIT,1,6,0,8 Yard Pass,"(5:50) (Shotgun) B.Roethlisberger FUMBLES (Aborted) at CAR 29, and recovers at CAR 29. B.Roethlisberger pass short left to J.Conner to CAR 14 for 8 yards (C.Munnerlyn; L.Kuechly).",1st & 10 at CAR 22
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,5,PIT,1,7,0,12 Yard Run,(5:12) (Shotgun) J.Conner up the middle to CAR 2 for 12 yards (E.Reid).,2nd & 2 at CAR 14
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,5,PIT,1,8,0,Touchdown Steelers,"(4:39) (No Huddle, Shotgun) J.Conner up the middle for 2 yards, TOUCHDOWN.",1st & 2 at CAR 2
2018,Week 10,THU,11/08,Panthers,Steelers,1ST QUARTER,5,PIT,1,9,1,Extra Point Good,"C.Boswell extra point is GOOD, Center-K.Canaday, Holder-J.Berry.",XP attempt from CAR 15
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,1,CAR,0,1,0,Kickoff,"C.Boswell kicks 65 yards from PIT 35 to end zone, Touchback.",Kickoff from PIT 35
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,1,CAR,0,2,0,-8 Yard Sack,(4:35) (Shotgun) C.Newton sacked at CAR 17 for -8 yards (V.Williams).,1st & 10 at CAR 25
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,1,CAR,0,3,0,13 Yard Run,(3:51) (Shotgun) C.McCaffrey left guard to CAR 30 for 13 yards (S.Davis).,2nd & 18 at CAR 17
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,1,CAR,0,4,0,15 Yard Pass,(3:13) (Shotgun) C.Newton pass short right to D.Funchess to CAR 45 for 15 yards (C.Sensabaugh; J.Bostic).,3rd & 5 at CAR 30
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,1,CAR,0,5,0,3 Yard Run,(2:29) C.McCaffrey right end to CAR 48 for 3 yards (J.Haden).,1st & 10 at CAR 45
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,1,CAR,0,6,0,13 Yard Pass,(1:47) (Shotgun) C.Newton pass short middle to G.Olsen to PIT 39 for 13 yards (C.Sensabaugh).,2nd & 7 at CAR 48
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,1,CAR,0,7,0,-5 Yard Sack,(1:08) (Shotgun) C.Newton sacked at PIT 44 for -5 yards (C.Heyward).,1st & 10 at PIT 39
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,1,CAR,0,8,0,3 Yard Run,"(:24) (Shotgun) C.McCaffrey up the middle to PIT 41 for 3 yards (J.Hargrave, V.Williams).",2nd & 15 at PIT 44
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,1,CAR,0,9,0,Pass Incomplete,(15:00) (Shotgun) C.Newton pass incomplete deep middle to D.Funchess. Coverage by 23-Haden.,3rd & 12 at PIT 41
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,1,CAR,0,10,0,Punt,"(14:56) (Punt formation) M.Palardy punts 33 yards to PIT 08, Center-J.Jansen, downed by CAR-C.Samuel.",4th & 12 at PIT 41
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,2,PIT,1,1,0,15 Yard Run,(14:47) C.Okorafor reported in as eligible.  J.Conner right guard ran ob at PIT 23 for 15 yards (J.Bradberry).,1st & 10 at PIT 8
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,2,PIT,1,2,0,11 Yard Pass,"(14:08) (Shotgun) B.Roethlisberger pass short left to R.Nix to PIT 34 for 11 yards (T.Davis, E.Reid).",1st & 10 at PIT 23
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,2,PIT,1,3,0,2 Yard Run,(13:27) S.Ridley up the middle to PIT 36 for 2 yards (D.Poe; M.Adams).,1st & 10 at PIT 34
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,2,PIT,1,4,0,6 Yard Pass,(12:42) (Shotgun) B.Roethlisberger pass short right to R.Nix to PIT 42 for 6 yards (L.Kuechly).,2nd & 8 at PIT 36
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,2,PIT,1,5,0,33 Yard Pass,(11:59) (Shotgun) B.Roethlisberger pass deep middle to A.Brown to CAR 25 for 33 yards (M.Adams).,3rd & 2 at PIT 42
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,2,PIT,1,6,0,-6 Yard Sack,"(11:18) (No Huddle, Shotgun) B.Roethlisberger sacked at CAR 31 for -6 yards (J.Peppers).",1st & 10 at CAR 25
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,2,PIT,1,7,0,-1 Yard Pass,(10:35) (Shotgun) B.Roethlisberger pass short left to A.Brown to CAR 32 for -1 yards (D.Jackson).,2nd & 16 at CAR 31
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,2,PIT,1,8,0,Pass Incomplete,(9:55) (Shotgun) B.Roethlisberger pass incomplete short middle to J.Smith-Schuster (J.Peppers).,3rd & 17 at CAR 32
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,2,PIT,1,9,1,Field Goal,"(9:51) (Field Goal formation) C.Boswell 50 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",4th & 17 at CAR 32
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,3,CAR,1,1,0,Kickoff,C.Boswell kicks 61 yards from PIT 35 to CAR 4. C.Samuel to CAR 27 for 23 yards (M.Thomas; D.Heyward-Bey).,Kickoff from PIT 35
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,3,CAR,1,2,0,5 Yard Run,"(9:41) (Shotgun) D.Moore right end to CAR 32 for 5 yards (J.Bostic, J.Haden).",1st & 10 at CAR 27
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,3,CAR,1,3,0,8 Yard Pass,(9:11) (Shotgun) C.Newton pass short middle to D.Moore to CAR 40 for 8 yards (V.Williams).,2nd & 5 at CAR 32
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,3,CAR,1,4,0,7 Yard Pass,"(8:46) (No Huddle, Shotgun) C.Newton pass short middle to C.McCaffrey to CAR 47 for 7 yards (J.Bostic; M.Burnett).",1st & 10 at CAR 40
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,3,CAR,1,5,0,-1 Yard Pass,(8:19) (Shotgun) C.Newton pass short left to D.Moore to CAR 46 for -1 yards (J.Bostic; M.Hilton).,2nd & 3 at CAR 47
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,3,CAR,1,6,0,6 Yard Pass,(7:35) (Shotgun) C.Newton pass short middle to J.Wright to PIT 48 for 6 yards (S.Davis).,3rd & 4 at CAR 46
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,3,CAR,1,7,0,1 Yard Run,(6:53) (Shotgun) C.Samuel up the middle to PIT 47 for 1 yard (L.Walton).,1st & 10 at PIT 48
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,3,CAR,1,8,0,11 Yard Pass,"(6:10) (Shotgun) C.Newton pass short middle to C.Samuel to PIT 36 for 11 yards (C.Sensabaugh, S.Davis).",2nd & 9 at PIT 47
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,3,CAR,1,9,0,11 Yard Pass,"(5:42) (Shotgun) C.Newton pass short left to D.Moore to PIT 27 for 9 yards (J.Bostic).
Carolina challenged the short of the line to gain ruling, and the play was REVERSED.
(Shotgun) C.Newton pass short left to D.Moore to PIT 25 for 11 yards (J.Bostic).",1st & 10 at PIT 36
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,3,CAR,1,10,0,Touchdown Panthers,"(5:10) (Shotgun) C.Newton pass short left to C.McCaffrey for 25 yards, TOUCHDOWN.",1st & 10 at PIT 25
2018,Week 10,THU,11/08,Panthers,Steelers,2ND QUARTER,3,CAR,1,11,1,Extra Point Good,"G.Gano extra point is GOOD, Center-J.Jansen, Holder-M.Palardy.",XP attempt from PIT 15
