Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,1,IND,1,1,0,Kickoff,"K.Fairbairn kicks 65 yards from HOU 35 to end zone, Touchback.",Kickoff from HOU 35
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,1,IND,1,2,0,Pass for No Gain,(15:00) (Shotgun) A.Luck pass short right to M.Mack to IND 25 for no gain (J.Joseph).,1st & 10 at IND 25
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,1,IND,1,3,0,-2 Yard Run,(14:20) M.Mack up the middle to IND 23 for -2 yards (J.Watt).,2nd & 10 at IND 25
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,1,IND,1,4,0,12 Yard Pass,(13:34) (Shotgun) A.Luck pass short right to T.Hilton to IND 35 for 12 yards (J.Joseph).,3rd & 12 at IND 23
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,1,IND,1,5,0,3 Yard Run,(12:54) (Shotgun) M.Mack right guard to IND 38 for 3 yards (Z.Cunningham).,1st & 10 at IND 35
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,1,IND,1,6,0,Pass Incomplete,(12:15) A.Luck pass incomplete short right.,2nd & 7 at IND 38
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,1,IND,1,7,0,5 Yard Penalty,"(12:10) (Shotgun) M.Mack left tackle to IND 43 for 5 yards (T.Mathieu).
PENALTY on HOU-J.Watt, Defensive Offside, 5 yards, enforced at IND 38 - No Play.",3rd & 7 at IND 38
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,1,IND,1,8,0,13 Yard Pass,(11:52) (Shotgun) A.Luck pass short right to T.Hilton ran ob at HOU 44 for 13 yards (T.Mathieu).,3rd & 2 at IND 43
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,1,IND,1,9,0,Pass Incomplete,(11:18) (Shotgun) A.Luck pass incomplete short right to T.Hilton.,1st & 10 at HOU 44
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,1,IND,1,10,0,38 Yard Pass,(11:14) (Shotgun) A.Luck pass deep middle to T.Hilton to HOU 6 for 38 yards (B.McKinney) [J.Watt].,2nd & 10 at HOU 44
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,1,IND,1,11,0,Touchdown Colts,"(10:37) (Shotgun) A.Luck pass short right to E.Ebron for 6 yards, TOUCHDOWN.",1st & 6 at HOU 6
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,1,IND,1,12,1,Extra Point Good,"A.Vinatieri extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",XP attempt from HOU 15
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,2,HOU,0,1,0,Kickoff,"R.Sanchez kicks 65 yards from IND 35 to end zone, Touchback.",Kickoff from IND 35
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,2,HOU,0,2,0,Pass Incomplete,(10:32) D.Watson pass incomplete deep middle to D.Hopkins (K.Moore II).,1st & 10 at HOU 25
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,2,HOU,0,3,0,5 Yard Pass,(10:24) (Shotgun) D.Watson pass short middle to K.Coutee pushed ob at HOU 30 for 5 yards (D.Leonard).,2nd & 10 at HOU 25
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,2,HOU,0,4,0,4 Yard Pass,(9:58) (Shotgun) D.Watson pass short right to L.Miller pushed ob at HOU 34 for 4 yards (M.Mitchell).,3rd & 5 at HOU 30
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,2,HOU,0,5,0,Punt,"(9:35) T.Daniel punts 40 yards to IND 26, Center-J.Weeks, fair catch by C.Rogers.",4th & 1 at HOU 34
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,3,IND,1,1,0,25 Yard Run,(9:28) (Shotgun) M.Mack left end pushed ob at HOU 49 for 25 yards (J.Reid).,1st & 10 at IND 26
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,3,IND,1,2,0,9 Yard Run,(8:56) (Shotgun) M.Mack right guard to HOU 40 for 9 yards (T.Mathieu).,1st & 10 at HOU 49
2018,Wild Card Weekend,SAT,01/05,Colts,Texans,1ST QUARTER,3,IND,1,3,0,-5 Yard Penalty,"(8:24) PENALTY on IND, Offensive Too Many Men on Field, 5 yards, enforced at HOU 40 - No Play.",2nd & 1 at HOU 40
