Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2018,Preseason Week 2,THU,08/16,Eagles,Patriots,1ST QUARTER,1,PHI,0,1,0,Kickoff,S.Gostkowski kicks 63 yards from NE 35 to PHI 2. S.Gibson to PHI 26 for 24 yards (J.Wiltz).,Kickoff from NE 35
2018,Preseason Week 2,THU,08/16,Eagles,Patriots,1ST QUARTER,1,PHI,0,2,0,Pass Incomplete,(14:56) (Shotgun) N.Foles pass incomplete deep left to W.Smallwood.,1st & 10 at PHI 26
2018,Preseason Week 2,THU,08/16,Eagles,Patriots,1ST QUARTER,1,PHI,0,3,0,-6 Yard Run,"(14:51) J.Ajayi right end to PHI 20 for -6 yards (K.Van Noy, K.Davis).",2nd & 10 at PHI 26
2018,Preseason Week 2,THU,08/16,Eagles,Patriots,1ST QUARTER,1,PHI,0,4,0,Pass Incomplete,(14:07) (Shotgun) N.Foles pass incomplete short right to J.Ajayi [A.Clayborn].,3rd & 16 at PHI 20
2018,Preseason Week 2,THU,08/16,Eagles,Patriots,1ST QUARTER,1,PHI,0,5,0,Punt,"(13:57) C.Johnston punts 42 yards to NE 38, Center-R.Lovato, fair catch by R.McCarron.",4th & 16 at PHI 20
2018,Preseason Week 2,THU,08/16,Eagles,Patriots,1ST QUARTER,2,NE,1,1,0,6 Yard Pass,(13:49) (Shotgun) T.Brady pass short left to J.White to NE 44 for 6 yards (J.Hicks).,1st & 10 at NE 38
2018,Preseason Week 2,THU,08/16,Eagles,Patriots,1ST QUARTER,2,NE,1,2,0,5 Yard Penalty,"(13:21) J.White left tackle to NE 47 for 3 yards (S.Jones, F.Cox).
PENALTY on PHI-N.Bradham, Illegal Use of Hands, 5 yards, enforced at NE 44 - No Play.",2nd & 4 at NE 44
2018,Preseason Week 2,THU,08/16,Eagles,Patriots,1ST QUARTER,2,NE,1,3,0,4 Yard Pass,(13:11) (Shotgun) T.Brady pass short left to J.White to PHI 47 for 4 yards (N.Bradham).,1st & 10 at NE 49
2018,Preseason Week 2,THU,08/16,Eagles,Patriots,1ST QUARTER,2,NE,1,4,0,-5 Yard Penalty,"(13:11) PENALTY on NE-L.Waddle, False Start, 5 yards, enforced at PHI 47 - No Play.",2nd & 6 at PHI 47
2018,Preseason Week 2,THU,08/16,Eagles,Patriots,1ST QUARTER,2,NE,1,5,0,9 Yard Pass,(12:33) (Shotgun) T.Brady pass short left to J.White to PHI 43 for 9 yards (A.Maddox).,2nd & 11 at NE 48
2018,Preseason Week 2,THU,08/16,Eagles,Patriots,1ST QUARTER,2,NE,1,6,0,32 Yard Run,"(11:57) (Shotgun) J.White left end pushed ob at PHI 21 for 22 yards (R.McLeod).
PENALTY on PHI-R.McLeod, Lowering the Head to Initiate Contact, 10 yards, enforced at PHI 21.",3rd & 2 at PHI 43
