Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,1,CIN,0,1,0,Kickoff,"A.Rosas kicks 65 yards from NYG 35 to end zone, Touchback.",Kickoff from NYG 35
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,1,CIN,0,2,0,28 Yard Pass,(15:00) A.Dalton pass short right to C.Uzomah to NYG 47 for 28 yards (J.Peppers; L.Carter).,1st & 10 at CIN 25
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,1,CIN,0,3,0,4 Yard Run,(14:22) G.Bernard right tackle to NYG 43 for 4 yards (D.Lawrence II).,1st & 10 at NYG 47
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,1,CIN,0,4,0,Pass Incomplete,(13:39) (Shotgun) A.Dalton pass incomplete short left to A.Tate (D.Lawrence II).,2nd & 6 at NYG 43
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,1,CIN,0,5,0,Pass Incomplete,(13:34) (Shotgun) A.Dalton pass incomplete short right to D.Willis (C.Ballentine) [T.Davis].,3rd & 6 at NYG 43
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,1,CIN,0,6,0,Punt,"(13:28) (Punt formation) K.Huber punts 32 yards to NYG 11, Center-C.Harris, downed by CIN-P.Brown.",4th & 6 at NYG 43
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,2,NYG,1,1,0,Pass Incomplete,(13:21) (Shotgun) E.Manning pass incomplete short middle to C.Latimer.,1st & 10 at NYG 11
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,2,NYG,1,2,0,4 Yard Pass,"(13:17) (Shotgun) E.Manning pass short left to B.Fowler to NYG 15 for 4 yards (P.Brown).
Penalty on NYG-W.Hernandez, Face Mask (15 Yards), declined.",2nd & 10 at NYG 11
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,2,NYG,1,3,0,19 Yard Pass,(13:01) (Shotgun) E.Manning pass short middle to R.Shepard to NYG 34 for 19 yards (T.McRae; J.Bates III).,3rd & 6 at NYG 15
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,2,NYG,1,4,0,2 Yard Run,(12:28) W.Gallman Jr right end pushed ob at NYG 36 for 2 yards (W.Jackson III).,1st & 10 at NYG 34
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,2,NYG,1,5,0,9 Yard Pass,(11:59) (Shotgun) E.Manning pass short right to E.Engram pushed ob at NYG 45 for 9 yards (B.Webb).,2nd & 8 at NYG 36
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,2,NYG,1,6,0,11 Yard Run,(11:27) W.Gallman Jr right guard to CIN 44 for 11 yards (S.Williams).,1st & 10 at NYG 45
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,2,NYG,1,7,0,14 Yard Run,(10:48) (Shotgun) W.Gallman Jr right guard to CIN 30 for 14 yards (S.Williams).,1st & 10 at CIN 44
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,2,NYG,1,8,0,Pass Incomplete,(10:06) (Shotgun) E.Manning pass incomplete short left to W.Gallman Jr.,1st & 10 at CIN 30
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,2,NYG,1,9,0,9 Yard Pass,(10:02) (Shotgun) E.Manning pass short left to C.Latimer to CIN 21 for 9 yards (W.Jackson III).,2nd & 10 at CIN 30
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,2,NYG,1,10,0,Run for No Gain,(9:25) W.Gallman Jr left guard to CIN 21 for no gain (R.Glasgow).,3rd & 1 at CIN 21
2019,Preseason Week 3,THU,08/22,Giants,Bengals,1ST QUARTER,2,NYG,1,11,0,2 Yard Run,(8:43) W.Gallman Jr right guard to CIN 19 for 2 yards (R.Glasgow).,4th & 1 at CIN 21
