Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,0,1,0,Pass Incomplete,(15:00) (Shotgun) D.Brees pass incomplete short right to A.Cooper.,1st & 10 at NFC 25
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,0,2,0,-5 Yard Penalty,"(14:36) (Shotgun) PENALTY on NFC-A.Peat, False Start, 5 yards, enforced at NFC 25 - No Play.",2nd & 10 at NFC 25
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,0,3,0,9 Yard Pass,(14:17) (Shotgun) D.Brees pass short left to J.Cook to NFC 29 for 9 yards (J.Adams).,2nd & 15 at NFC 20
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,0,4,0,Pass Incomplete,(13:35) (Shotgun) D.Brees pass incomplete short right to Mi.Thomas (T.White).,3rd & 6 at NFC 29
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,0,5,0,Punt,"(13:29) T.Way punts 42 yards to AFC 29, Center-R.Lovato. A.Roberts ran ob at AFC 37 for 8 yards (H.Smith).",4th & 6 at NFC 29
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,0,1,0,4 Yard Pass,(13:17) (Shotgun) L.Jackson pass short right to M.Andrews to AFC 41 for 4 yards (J.Smith).,1st & 10 at AFC 37
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,0,2,0,24 Yard Pass,(12:46) (Shotgun) L.Jackson pass short left to K.Allen to NFC 35 for 24 yards (D.Slay).,2nd & 6 at AFC 41
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,0,3,0,5 Yard Run,(12:07) (Shotgun) N.Chubb right tackle to NFC 30 for 5 yards (J.Smith; G.Jarrett).,1st & 10 at NFC 35
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,0,4,0,6 Yard Pass,(11:34) (Shotgun) L.Jackson pass short middle to M.Andrews to NFC 24 for 6 yards (J.Smith).,2nd & 5 at NFC 30
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,0,5,0,3 Yard Run,(10:58) (Shotgun) N.Chubb left end to NFC 21 for 3 yards (K.Clark).,1st & 10 at NFC 24
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,0,6,0,Pass Incomplete,(10:21) (Shotgun) L.Jackson pass incomplete deep middle to N.Chubb.,2nd & 7 at NFC 21
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,0,7,0,11 Yard Pass,(9:47) (Shotgun) L.Jackson pass short left to K.Allen pushed ob at NFC 10 for 11 yards (D.Slay).,3rd & 7 at NFC 21
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,0,8,0,Pass Incomplete,(9:10) (Shotgun) L.Jackson pass incomplete short right to J.Landry.,1st & 10 at NFC 10
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,0,9,0,Pass Incomplete,(8:36) (Shotgun) L.Jackson pass incomplete short right to M.Ingram (C.Jordan).,2nd & 10 at NFC 10
2019,Pro Bowl,SUN,01/26,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,0,10,0,Interception,"(8:01) (Shotgun) L.Jackson pass short left intended for J.Landry INTERCEPTED by B.Baker at NFC -5. B.Baker to NFC 10 for 15 yards (Q.Nelson).
The Replay Official reviewed the interception ruling, and the play was Upheld. The ruling on the field stands.",3rd & 10 at NFC 10
