Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,1,0,Pass Incomplete,(15:00) AFC Spots the ball at the 15. NFC Chooses Offense. (Shotgun) K.Murray pass incomplete short right to G.Kittle (M.Crosby).,1st & 10 at NFC 15
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,2,0,9 Yard Pass,(14:36) (Shotgun) K.Murray pass short middle to J.Jefferson to NFC 24 for 9 yards (M.Judon).,2nd & 10 at NFC 15
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,3,0,2 Yard Run,(14:03) (Shotgun) D.Cook up the middle to NFC 26 for 2 yards (T.Watt; M.Crosby).,3rd & 1 at NFC 24
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,4,0,7 Yard Pass,(13:32) (Shotgun) K.Murray pass short right to J.Jefferson to NFC 33 for 7 yards (D.James).,1st & 10 at NFC 26
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,5,0,6 Yard Pass,(13:00) (Shotgun) K.Murray pass short right to D.Samuel to NFC 39 for 6 yards (X.Howard; T.Watt).,2nd & 3 at NFC 33
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,1,,1,6,1,Touchdown ,"(12:17) (Shotgun) K.Murray pass short right intended for K.Pitts INTERCEPTED by D.Leonard at NFC 45. D.Leonard for 45 yards, TOUCHDOWN.",1st & 10 at NFC 39
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,2,,0,1,0,Turnover on Downs,(12:00) (Shotgun) J.Herbert pass short middle to J.Taylor to AFC 39 for 14 yards (H.Smith).,4th & 15 at AFC 25
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,3,,1,1,0,Pass Incomplete,(11:50) (Shotgun) K.Cousins pass incomplete deep left to J.Jefferson (D.Ward).,1st & 10 at AFC 39
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,3,,1,2,0,8 Yard Pass,(11:23) (Shotgun) K.Cousins pass short middle to A.Kamara to AFC 31 for 8 yards (T.Watt).,2nd & 10 at AFC 39
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,3,,1,3,0,17 Yard Pass,(10:44) (Shotgun) K.Cousins pass short middle to D.Samuel to AFC 14 for 17 yards (K.Byard).,3rd & 2 at AFC 31
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,3,,1,4,0,Touchdown ,"(10:05) K.Cousins pass short middle to K.Juszczyk for 14 yards, TOUCHDOWN.",1st & 10 at AFC 14
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,3,,1,5,1,Extra Point Good,"J.Elliott extra point is GOOD, Center-J.Harris, Holder-B.Anger.",XP attempt from AFC 15
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,4,,0,1,0,Interception,(9:57) (Shotgun) K.Cousins pass deep left intended for D.Samuel INTERCEPTED by K.Byard at AFC 24. K.Byard to NFC 32 for 44 yards. Lateral to K.Moore pushed ob at NFC 15 for 17 yards (J.Jefferson).,4th & 15 at NFC 25
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,5,,1,1,0,Touchdown ,"(9:33) (Shotgun) J.Herbert pass short middle to M.Andrews for 15 yards, TOUCHDOWN.",1st & 10 at NFC 15
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,5,,1,2,1,Extra Point Good,"J.Tucker extra point is GOOD, Center-L.Rhodes, Holder-A.Cole.",XP attempt from NFC 15
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,6,,0,1,0,Turnover on Downs,(9:26) (Shotgun) P.Mahomes pass incomplete deep right to T.Kelce.,4th & 15 at AFC 25
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,7,,0,1,0,2 Yard Pass,(8:39) (Shotgun) R.Wilson pass short left to J.Conner to AFC 23 for 2 yards (H.Landry).,1st & 10 at AFC 25
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,7,,0,2,0,13 Yard Pass,(8:00) (Shotgun) R.Wilson pass short middle to C.Lamb to AFC 10 for 13 yards (D.Leonard).,2nd & 8 at AFC 23
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,7,,0,3,0,Pass Incomplete,(7:19) (Shotgun) R.Wilson pass incomplete short left to J.Grant (J.Simmons).,1st & 10 at AFC 10
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,7,,0,4,0,4 Yard Pass,(6:55) (Shotgun) R.Wilson pass short right to K.Juszczyk to AFC 6 for 4 yards (D.Ward).,2nd & 10 at AFC 10
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,7,,0,5,0,Pass Incomplete,(6:11) (Shotgun) R.Wilson pass incomplete short right to J.Jefferson (D.Ward).,3rd & 6 at AFC 6
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,7,,0,6,0,Interception,(5:23) (Shotgun) R.Wilson pass short left intended for K.Juszczyk INTERCEPTED by J.Jackson at AFC 0. J.Jackson ran ob at AFC 3 for 3 yards.,4th & 6 at AFC 6
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,8,,1,1,0,2 Yard Run,(5:15) (Shotgun) N.Chubb left tackle to AFC 5 for 2 yards (J.Hargrave; D.White).,1st & 10 at AFC 3
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,8,,1,2,0,15 Yard Pass,(4:42) (Shotgun) P.Mahomes pass short middle to H.Renfrow to AFC 20 for 15 yards (M.Parsons).,2nd & 8 at AFC 5
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,8,,1,3,0,6 Yard Pass,(4:10) (Shotgun) P.Mahomes pass short middle to N.Chubb to AFC 26 for 6 yards (M.Parsons).,1st & 10 at AFC 20
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,8,,1,4,0,3 Yard Run,(3:35) (Shotgun) N.Chubb right guard to AFC 29 for 3 yards (D.White).,2nd & 4 at AFC 26
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,8,,1,5,0,3 Yard Run,(3:02) N.Chubb up the middle to AFC 32 for 3 yards (V.Vea; J.Hargrave).,3rd & 1 at AFC 29
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,8,,1,6,0,15 Yard Pass,(2:26) (Shotgun) S.Diggs pass short left to M.Andrews to AFC 47 for 15 yards (M.Lattimore; D.White).,1st & 10 at AFC 32
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,8,,1,7,0,Pass Incomplete,(1:45) (Shotgun) P.Mahomes pass incomplete deep right.,1st & 10 at AFC 47
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,8,,1,8,0,-2 Yard Run,(1:13) N.Harris left end to AFC 45 for -2 yards (J.Allen).,2nd & 10 at AFC 47
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,8,,1,9,0,Pass Incomplete,(:40) (Shotgun) P.Mahomes pass incomplete short right to S.Diggs.,3rd & 12 at AFC 45
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,1ST QUARTER,8,,1,10,1,Touchdown ,"(:12) (Shotgun) P.Mahomes pass deep right intended for H.Renfrow INTERCEPTED by A.Winfield at NFC 37. A.Winfield for 63 yards, TOUCHDOWN.",4th & 12 at AFC 45
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,1,,1,1,1,Touchdown ,"(15:00) (Shotgun) K.Cousins sacked at NFC 17 for -8 yards (T.Watt). FUMBLES (T.Watt), RECOVERED by AFC-M.Garrett at NFC 22. M.Garrett for 22 yards, TOUCHDOWN.",4th & 15 at NFC 25
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,2,,0,1,0,Interception,"(14:48) (Shotgun) M.Jones pass deep right intended for T.Kelce INTERCEPTED by T.Diggs at AFC 49. T.Diggs to AFC 26 for 23 yards. Lateral to J.Gray to AFC 32 for -6 yards. FUMBLES, recovered by NFC-C.Jordan at AFC 35. C.Jordan to AFC 38 for -3 yards. Lateral to T.Diggs to AFC 35 for 3 yards (T.Kelce).",4th & 15 at AFC 25
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,3,,1,1,0,7 Yard Run,(14:27) (Shotgun) J.Jefferson scrambles right end ran ob at AFC 28 for 7 yards (M.Crosby).,1st & 10 at AFC 35
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,3,,1,2,0,2 Yard Pass,(13:50) (Shotgun) K.Murray pass short right to C.Lamb to AFC 26 for 2 yards (D.Ward; H.Landry).,2nd & 3 at AFC 28
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,3,,1,3,0,3 Yard Run,(13:19) (Shotgun) D.Cook left guard to AFC 23 for 3 yards (D.Buckner).,3rd & 1 at AFC 26
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,3,,1,4,0,Pass Incomplete,(12:42) (Shotgun) K.Murray pass incomplete short right to A.Kamara (M.Crosby).,1st & 10 at AFC 23
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,3,,1,5,0,4 Yard Pass,(12:11) (Shotgun) K.Murray pass short left to G.Kittle to AFC 19 for 4 yards (H.Landry).,2nd & 10 at AFC 23
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,3,,1,6,0,Pass Incomplete,(11:24) (Shotgun) K.Murray pass incomplete short middle to K.Pitts (M.Crosby).,3rd & 6 at AFC 19
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,3,,1,7,0,Touchdown ,"(10:54) (Shotgun) K.Murray pass deep middle to M.Evans for 19 yards, TOUCHDOWN.",4th & 6 at AFC 19
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,3,,1,8,1,2PT Conversion Success,TWO-POINT CONVERSION ATTEMPT. K.Murray pass to C.Lamb is complete. ATTEMPT SUCCEEDS.,XP attempt from AFC 2
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,4,,0,1,0,Turnover on Downs,(10:41) (Shotgun) R.Wilson pass incomplete short left to J.Jefferson (X.Howard).,4th & 15 at NFC 25
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,5,,0,1,0,4 Yard Pass,(10:35) (Shotgun) M.Jones pass short left to J.Taylor to NFC 21 for 4 yards (S.Barrett).,1st & 10 at NFC 25
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,5,,0,2,0,6 Yard Run,(9:59) J.Taylor left guard to NFC 15 for 6 yards (D.Slay; R.Quinn).,2nd & 6 at NFC 21
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,5,,0,3,0,Pass Incomplete,(9:24) (Shotgun) M.Jones pass incomplete short left to M.Andrews.,1st & 10 at NFC 15
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,5,,0,4,0,6 Yard Pass,(8:50) (Shotgun) M.Jones pass short left to T.Hill to NFC 9 for 6 yards (D.Slay).,2nd & 10 at NFC 15
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,5,,0,5,0,Pass Incomplete,(8:12) (Shotgun) M.Jones pass incomplete short middle to S.Diggs.,3rd & 4 at NFC 9
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,5,,0,6,0,Turnover on Downs,(7:28) (Shotgun) M.Jones pass incomplete short right to H.Renfrow (A.Winfield).,4th & 4 at NFC 9
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,6,,0,1,0,Interception,(7:19) R.Wilson pass deep left intended for J.Jefferson INTERCEPTED by D.James at AFC 47. D.James ran ob at AFC 47 for no gain (J.Jefferson).,1st & 10 at NFC 9
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,7,,1,1,0,4 Yard Pass,(7:09) (Shotgun) J.Herbert pass short left to H.Renfrow to NFC 49 for 4 yards (M.Lattimore; M.Parsons).,1st & 10 at AFC 47
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,7,,1,2,0,37 Yard Pass,(6:32) (Shotgun) J.Herbert pass deep left to M.Andrews pushed ob at NFC 12 for 37 yards (J.Gray).,2nd & 6 at NFC 49
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,7,,1,3,0,5 Yard Run,(5:46) N.Harris left end to NFC 7 for 5 yards (M.Lattimore; D.White).,1st & 10 at NFC 12
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,7,,1,4,0,Touchdown ,"(5:08) (Shotgun) J.Herbert pass short left to M.Andrews for 7 yards, TOUCHDOWN.",2nd & 5 at NFC 7
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,7,,1,5,1,2PT Conversion Fails,TWO-POINT CONVERSION ATTEMPT. N.Harris rushes up the middle. ATTEMPT FAILS.,XP attempt from NFC 2
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,8,,0,1,0,Turnover on Downs,(5:01) (Shotgun) J.Herbert pass incomplete deep middle to D.Johnson (R.Quinn).,4th & 15 at AFC 25
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,9,,0,1,0,-9 Yard Run,"(4:11) (Shotgun) K.Cousins to AFC 30 for -5 yards. FUMBLES, and recovers at AFC 30. K.Cousins to AFC 34 for -4 yards. Lateral to J.Grant to AFC 34 for no gain (M.Crosby).",1st & 10 at AFC 25
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,9,,0,2,0,12 Yard Pass,(3:23) (Shotgun) K.Cousins pass short middle to J.Grant to AFC 22 for 12 yards (D.Leonard).,2nd & 19 at AFC 34
2021,Pro Bowl,SUN,02/06,NFC Pro Bowl,AFC Pro Bowl,2ND QUARTER,9,,0,3,0,8 Yard Pass,(2:41) (Shotgun) K.Cousins pass short left to J.Jefferson ran ob at AFC 14 for 8 yards.,3rd & 7 at AFC 22
