Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,1,DET,0,1,0,Kickoff,"R.Blankenship kicks 68 yards from IND 35 to DET -3. G.Igwebuike to DET 29 for 32 yards (J.Glasgow; A.Chesley).
PENALTY on DET-A.Bryant, Offensive Holding, 10 yards, enforced at DET 20.",Kickoff from IND 35
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,1,DET,0,2,0,12 Yard Pass,(14:55) T.Boyle pass short right to Q.Cephus to DET 22 for 12 yards (Z.Franklin).,1st & 10 at DET 10
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,1,DET,0,3,0,-1 Yard Run,"(14:18) J.Jefferson left end to DET 21 for -1 yards (T.Stallworth, I.Kaufusi).",1st & 10 at DET 22
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,1,DET,0,4,0,Pass Incomplete,(13:39) T.Boyle pass incomplete deep left to V.Bolden.,2nd & 11 at DET 21
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,1,DET,0,5,0,Fumble,"(13:34) (Shotgun) T.Boyle sacked at DET 11 for -10 yards (K.Paye). FUMBLES (K.Paye) [K.Paye], RECOVERED by IND-T.Stallworth at DET 18.",3rd & 11 at DET 21
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,2,IND,1,1,0,1 Yard Run,(13:27) J.Wilkins up the middle to DET 17 for 1 yard (C.Harris; A.McNeill).,1st & 10 at DET 18
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,2,IND,1,2,0,4 Yard Pass,"(12:53) (Shotgun) J.Eason pass short left to D.Patmon to DET 13 for 4 yards (M.Ford, J.Tavai).",2nd & 9 at DET 17
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,2,IND,1,3,0,Pass Incomplete,(12:13) (Shotgun) J.Eason pass incomplete short middle to A.Dulin (A.Parker).,3rd & 5 at DET 13
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,2,IND,1,4,1,Field Goal,"(12:08) R.Blankenship 31 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",4th & 5 at DET 13
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,1,0,Kickoff,"R.Blankenship kicks 65 yards from IND 35 to end zone, Touchback.",Kickoff from IND 35
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,2,0,7 Yard Run,(12:04) (Shotgun) J.Jefferson up the middle to DET 32 for 7 yards (M.Adams).,1st & 10 at DET 25
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,3,0,Run for No Gain,(11:32) J.Jefferson right tackle to DET 32 for no gain (K.Paye; T.Stallworth).,2nd & 3 at DET 32
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,4,0,6 Yard Pass,(10:55) (Shotgun) T.Boyle pass short left to B.Perriman to DET 38 for 6 yards (I.Rodgers).,3rd & 3 at DET 32
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,5,0,Run for No Gain,(10:22) J.Jefferson up the middle to DET 38 for no gain (K.Paye; Z.Franklin).,1st & 10 at DET 38
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,6,0,12 Yard Pass,(9:43) (Shotgun) T.Boyle pass short middle to D.Fells to 50 for 12 yards (C.Williams; I.Kaufusi).,2nd & 10 at DET 38
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,7,0,-5 Yard Pass,(9:09) T.Boyle pass short right to A.St. Brown to DET 45 for -5 yards (A.Muhammad).,1st & 10 at 50
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,8,0,11 Yard Run,(8:32) (Shotgun) J.Jefferson left tackle to IND 44 for 11 yards (S.Davis; A.Chachere).,2nd & 15 at DET 45
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,9,0,8 Yard Pass,(7:49) (Shotgun) T.Boyle pass short left to D.Fells to IND 36 for 8 yards (M.Adams).,3rd & 4 at IND 44
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,10,0,3 Yard Run,(7:10) J.Jefferson left tackle to IND 33 for 3 yards (A.Brown).,1st & 10 at IND 36
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,11,0,Pass Incomplete,(6:31) (Shotgun) T.Boyle pass incomplete short middle to A.St. Brown.,2nd & 7 at IND 33
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,12,0,5 Yard Penalty,"(6:27) (Shotgun) T.Boyle pass incomplete deep left to B.Perriman (I.Rodgers).
PENALTY on IND-A.Brown, Defensive Offside, 5 yards, enforced at IND 33 - No Play.",3rd & 7 at IND 33
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,13,0,5 Yard Pass,(6:23) (Shotgun) T.Boyle pass short left to J.Jefferson pushed ob at IND 23 for 5 yards (S.Davis).,3rd & 2 at IND 28
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,14,0,7 Yard Run,(5:47) J.Jefferson left end to IND 16 for 7 yards (I.Kaufusi).,1st & 10 at IND 23
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,15,0,1 Yard Run,(5:08) J.Jefferson right tackle to IND 15 for 1 yard (A.Muhammad).,2nd & 3 at IND 16
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,16,0,Touchdown Lions,"(4:24) (Shotgun) T.Boyle pass short right to Q.Cephus for 15 yards, TOUCHDOWN.",3rd & 2 at IND 15
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,3,DET,1,17,1,Extra Point Good,"Z.Gonzalez extra point is GOOD, Center-S.Daly, Holder-J.Fox.",XP attempt from IND 15
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,4,IND,0,1,0,Kickoff,Z.Gonzalez kicks 67 yards from DET 35 to IND -2. D.Harris to IND 19 for 21 yards (G.Igwebuike; A.Pittman).,Kickoff from DET 35
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,4,IND,0,2,0,Pass Incomplete,(4:13) (Shotgun) J.Eason pass incomplete short left to K.Granson (M.Ford).,1st & 10 at IND 19
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,4,IND,0,3,0,-5 Yard Penalty,"(4:06) (Shotgun) PENALTY on IND-K.Granson, False Start, 5 yards, enforced at IND 19 - No Play.",2nd & 10 at IND 19
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,4,IND,0,4,0,7 Yard Pass,(4:06) (Shotgun) J.Eason pass short left to A.Dulin to IND 21 for 7 yards (M.Ford).,2nd & 15 at IND 14
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,4,IND,0,5,0,Pass Incomplete,(3:17) (Shotgun) J.Eason pass incomplete short right to D.Harris [C.Harris].,3rd & 8 at IND 21
2021,Preseason Week 3,FRI,08/27,Colts,Lions,1ST QUARTER,4,IND,0,6,0,Punt,"(3:11) R.Sanchez punts 56 yards to DET 23, Center-L.Rhodes. A.St. Brown pushed ob at DET 31 for 8 yards (J.Wilkins).
PENALTY on DET-J.Jacobs, Offensive Holding, 10 yards, enforced at DET 23.",4th & 8 at IND 21
