Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1ST QUARTER,1,TB,1,1,0,Kickoff,M.Crosby kicks 60 yards from GB 35 to TB 5. J.Mickens to TB 34 for 29 yards (C.Sullivan).,Kickoff from GB 35
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1ST QUARTER,1,TB,1,2,0,3 Yard Run,"(14:51) L.Fournette right guard to TB 37 for 3 yards (K.Clark, J.Alexander).",1st & 10 at TB 34
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1ST QUARTER,1,TB,1,3,0,3 Yard Run,(14:21) J.Haeg reported in as eligible.  L.Fournette up the middle to TB 40 for 3 yards (T.Lancaster; K.Martin).,2nd & 7 at TB 37
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1ST QUARTER,1,TB,1,4,0,27 Yard Pass,(13:38) (Shotgun) T.Brady pass deep left to M.Evans to GB 33 for 27 yards (C.Sullivan).,3rd & 4 at TB 40
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1ST QUARTER,1,TB,1,5,0,1 Yard Run,(12:53) L.Fournette left tackle to GB 32 for 1 yard (R.Gary).,1st & 10 at GB 33
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1ST QUARTER,1,TB,1,6,0,Pass Incomplete,(12:16) (Shotgun) T.Brady pass incomplete short right to L.Fournette.,2nd & 9 at GB 32
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1ST QUARTER,1,TB,1,7,0,14 Yard Pass,(12:13) (Shotgun) T.Brady pass short right to C.Godwin pushed ob at GB 18 for 14 yards (C.Sullivan).,3rd & 9 at GB 32
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1ST QUARTER,1,TB,1,8,0,3 Yard Run,(11:47) (Shotgun) L.Fournette right guard to GB 15 for 3 yards (C.Kirksey; D.Lowry).,1st & 10 at GB 18
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1ST QUARTER,1,TB,1,9,0,Pass Incomplete,(11:08) (Shotgun) T.Brady pass incomplete short right to L.Fournette.,2nd & 7 at GB 15
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1ST QUARTER,1,TB,1,10,0,Touchdown Buccaneers,"(11:04) (Shotgun) T.Brady pass short left to M.Evans for 15 yards, TOUCHDOWN.",3rd & 7 at GB 15
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1ST QUARTER,1,TB,1,11,1,Extra Point Good,"R.Succop extra point is GOOD, Center-Z.Triner, Holder-B.Pinion.",XP attempt from GB 15
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1ST QUARTER,2,GB,0,1,0,Kickoff,"B.Pinion kicks 65 yards from TB 35 to end zone, Touchback.",Kickoff from TB 35
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1ST QUARTER,2,GB,0,2,0,3 Yard Run,"(10:59) (Shotgun) J.Williams right tackle to GB 28 for 3 yards (J.Whitehead, L.David).",1st & 10 at GB 25
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1ST QUARTER,2,GB,0,3,0,14 Yard Pass,(10:25) (Shotgun) A.Rodgers pass short middle to M.Lewis to GB 42 for 14 yards (D.White).,2nd & 7 at GB 28
