Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2020,Wild Card Weekend,SAT,01/09,Colts,Bills,1ST QUARTER,1,IND,0,1,0,Kickoff,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback. Kick through end zone.",Kickoff from BUF 35
2020,Wild Card Weekend,SAT,01/09,Colts,Bills,1ST QUARTER,1,IND,0,2,0,9 Yard Pass,(15:00) (Shotgun) P.Rivers pass short left to T.Hilton to IND 34 for 9 yards (T.White).,1st & 10 at IND 25
2020,Wild Card Weekend,SAT,01/09,Colts,Bills,1ST QUARTER,1,IND,0,3,0,3 Yard Run,(14:29) (Shotgun) J.Taylor left guard to IND 37 for 3 yards (M.Addison).,2nd & 1 at IND 34
2020,Wild Card Weekend,SAT,01/09,Colts,Bills,1ST QUARTER,1,IND,0,4,0,2 Yard Run,(14:01) J.Taylor left guard to IND 39 for 2 yards (T.Edmunds).,1st & 10 at IND 37
2020,Wild Card Weekend,SAT,01/09,Colts,Bills,1ST QUARTER,1,IND,0,5,0,6 Yard Pass,(13:29) (Shotgun) P.Rivers pass short right to M.Pittman to IND 45 for 6 yards (L.Wallace).,2nd & 8 at IND 39
2020,Wild Card Weekend,SAT,01/09,Colts,Bills,1ST QUARTER,1,IND,0,6,0,4 Yard Run,(12:51) (Shotgun) J.Taylor up the middle to IND 49 for 4 yards (T.White).,3rd & 2 at IND 45
2020,Wild Card Weekend,SAT,01/09,Colts,Bills,1ST QUARTER,1,IND,0,7,0,12 Yard Run,(12:14) (Shotgun) J.Taylor up the middle to BUF 39 for 12 yards (J.Hughes).,1st & 10 at IND 49
2020,Wild Card Weekend,SAT,01/09,Colts,Bills,1ST QUARTER,1,IND,0,8,0,-1 Yard Run,"(11:34) (Shotgun) J.Taylor left guard to BUF 40 for -1 yards (M.Addison, M.Milano).",1st & 10 at BUF 39
2020,Wild Card Weekend,SAT,01/09,Colts,Bills,1ST QUARTER,1,IND,0,9,0,Pass Incomplete,(10:56) (Shotgun) P.Rivers pass incomplete short left to M.Pittman (M.Milano). Pass tipped at line.,2nd & 11 at BUF 40
2020,Wild Card Weekend,SAT,01/09,Colts,Bills,1ST QUARTER,1,IND,0,10,0,Pass Incomplete,(10:53) (Shotgun) P.Rivers pass incomplete deep left to T.Hilton (M.Hyde).,3rd & 11 at BUF 40
