Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,1,BAL,0,1,0,Kickoff,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback.",Kickoff from KC 35
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,1,BAL,0,2,0,1 Yard Run,(15:00) J.Hill right end to BAL 26 for 1 yard (L.Chenal).,1st & 10 at BAL 25
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,1,BAL,0,3,0,2 Yard Run,(14:19) (Shotgun) L.Jackson scrambles right end to BAL 28 for 2 yards (D.Tranquill).,2nd & 9 at BAL 26
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,1,BAL,0,4,0,Pass Incomplete,(13:40) (Shotgun) L.Jackson pass incomplete short middle to N.Agholor.,3rd & 7 at BAL 28
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,1,BAL,0,5,0,Punt,"(13:36) J.Stout punts 66 yards to KC 6, Center-T.Ott. R.James pushed ob at KC 14 for 8 yards (D.Chisena).",4th & 7 at BAL 28
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,2,KC,1,1,0,4 Yard Pass,(13:26) (Shotgun) P.Mahomes pass short right to T.Kelce to KC 18 for 4 yards (K.Hamilton).,1st & 10 at KC 14
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,2,KC,1,2,0,10 Yard Pass,(12:53) (Shotgun) P.Mahomes pass short left to I.Pacheco to KC 28 for 10 yards (B.Stephens; R.Smith).,2nd & 6 at KC 18
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,2,KC,1,3,0,11 Yard Pass,(12:21) (Shotgun) P.Mahomes pass short right to R.Rice to KC 39 for 11 yards (K.Hamilton).,1st & 10 at KC 28
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,2,KC,1,4,0,12 Yard Run,(11:51) I.Pacheco left tackle to BAL 49 for 12 yards (R.Darby; K.Hamilton).,1st & 10 at KC 39
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,2,KC,1,5,0,1 Yard Run,(11:09) (Shotgun) C.Edwards-Helaire left tackle to BAL 48 for 1 yard (P.Queen; J.Madubuike).,1st & 10 at BAL 49
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,2,KC,1,6,0,7 Yard Run,(10:33) (Shotgun) I.Pacheco left tackle to BAL 41 for 7 yards (P.Queen).,2nd & 9 at BAL 48
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,2,KC,1,7,0,Run for No Gain,(9:52) (Shotgun) I.Pacheco up the middle to BAL 41 for no gain (R.Smith; B.Washington).,3rd & 2 at BAL 41
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,2,KC,1,8,0,13 Yard Pass,(9:11) (Shotgun) P.Mahomes pass short middle to T.Kelce to BAL 28 for 13 yards (B.Stephens).,4th & 2 at BAL 41
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,2,KC,1,9,0,4 Yard Run,"(8:31) (Shotgun) I.Pacheco up the middle to BAL 24 for 4 yards (R.Smith, M.Harrison).",1st & 10 at BAL 28
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,2,KC,1,10,0,5 Yard Penalty,"(7:51) (Shotgun) P.Mahomes pass incomplete deep left to R.James.
PENALTY on BAL-A.Maulet, Defensive Holding, 5 yards, enforced at BAL 24 - No Play.",2nd & 6 at BAL 24
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,2,KC,1,11,0,Touchdown Chiefs,"(7:46) (Shotgun) P.Mahomes pass deep right to T.Kelce for 19 yards, TOUCHDOWN.",1st & 10 at BAL 19
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,2,KC,1,12,1,Extra Point Good,"H.Butker extra point is GOOD, Center-J.Winchester, Holder-T.Townsend.",XP attempt from BAL 15
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,3,BAL,1,1,0,Kickoff,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback.",Kickoff from KC 35
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,3,BAL,1,2,0,Pass Incomplete,(7:41) (Shotgun) L.Jackson pass incomplete short right.,1st & 10 at BAL 25
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,3,BAL,1,3,0,9 Yard Pass,(7:33) (Shotgun) L.Jackson pass short middle to M.Andrews to BAL 34 for 9 yards (N.Bolton).,2nd & 10 at BAL 25
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,3,BAL,1,4,0,Run for No Gain,"(7:08) (No Huddle, Shotgun) J.Hill up the middle to BAL 34 for no gain (D.Tranquill).",3rd & 1 at BAL 34
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,3,BAL,1,5,0,21 Yard Run,(6:38) (Shotgun) B.Cleveland reported in as eligible.  L.Jackson right guard to KC 45 for 21 yards (L.Sneed).,4th & 1 at BAL 34
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,3,BAL,1,6,0,15 Yard Run,(5:46) G.Edwards right guard to KC 30 for 15 yards (J.Reid).,1st & 10 at KC 45
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,3,BAL,1,7,0,Touchdown Ravens,"(5:09) (Shotgun) L.Jackson pass deep right to Z.Flowers for 30 yards, TOUCHDOWN.",1st & 10 at KC 30
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1ST QUARTER,3,BAL,1,8,1,Extra Point Good,"J.Tucker extra point is GOOD, Center-T.Ott, Holder-J.Stout.",XP attempt from KC 15
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,2ND QUARTER,1,KC,1,1,0,Kickoff,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",Kickoff from BAL 35
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,2ND QUARTER,1,KC,1,2,0,3 Yard Pass,(4:58) P.Mahomes pass short right to I.Pacheco pushed ob at KC 28 for 3 yards (M.Humphrey).,1st & 10 at KC 25
