Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,1,HOU,0,1,0,Kickoff,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",Kickoff from BAL 35
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,1,HOU,0,2,0,Run for No Gain,(15:00) (Shotgun) D.Singletary left guard to HOU 25 for no gain (J.Clowney; M.Harrison).,1st & 10 at HOU 25
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,1,HOU,0,3,0,Pass Incomplete,(14:25) (Shotgun) C.Stroud pass incomplete short right to N.Collins (R.Darby).,2nd & 10 at HOU 25
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,1,HOU,0,4,0,7 Yard Run,(14:21) (Shotgun) C.Stroud scrambles up the middle to HOU 32 for 7 yards (G.Stone; R.Smith).,3rd & 10 at HOU 25
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,1,HOU,0,5,0,Punt,"(13:40) C.Johnston punts 54 yards to BAL 14, Center-J.Weeks. D.Duvernay to BAL 25 for 11 yards (D.Ross; N.Hewitt).",4th & 3 at HOU 32
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,2,BAL,1,1,0,4 Yard Run,(13:31) (Shotgun) L.Jackson right guard to BAL 29 for 4 yards (C.Harris).,1st & 10 at BAL 25
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,2,BAL,1,2,0,8 Yard Pass,(12:52) (Shotgun) L.Jackson pass short middle to Z.Flowers to BAL 37 for 8 yards (J.Pitre).,2nd & 6 at BAL 29
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,2,BAL,1,3,0,1 Yard Run,(12:14) J.Hill right end to BAL 38 for 1 yard (S.Rankins).,1st & 10 at BAL 37
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,2,BAL,1,4,0,9 Yard Run,(11:34) (Shotgun) L.Jackson scrambles right end pushed ob at BAL 47 for 9 yards (S.Nelson).,2nd & 9 at BAL 38
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,2,BAL,1,5,0,12 Yard Pass,(10:53) (Shotgun) L.Jackson pass short middle to O.Beckham to HOU 41 for 12 yards (C.Harris).,1st & 10 at BAL 47
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,2,BAL,1,6,0,-2 Yard Run,(10:13) (Shotgun) L.Jackson right end to HOU 43 for -2 yards (C.Harris).,1st & 10 at HOU 41
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,2,BAL,1,7,0,Pass Incomplete,(9:29) (Shotgun) L.Jackson pass incomplete short right to G.Edwards.,2nd & 12 at HOU 43
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,2,BAL,1,8,0,9 Yard Pass,(9:24) (Shotgun) L.Jackson pass short right to R.Bateman to HOU 34 for 9 yards (S.Nelson) [W.Anderson].,3rd & 12 at HOU 43
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,2,BAL,1,9,1,Field Goal,"(8:40) J.Tucker 53 yard field goal is GOOD, Center-T.Ott, Holder-J.Stout.",4th & 3 at HOU 34
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,3,HOU,0,1,0,Kickoff,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",Kickoff from BAL 35
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,3,HOU,0,2,0,11 Yard Pass,(8:36) C.Stroud pass short left to D.Singletary pushed ob at HOU 36 for 11 yards (P.Queen).,1st & 10 at HOU 25
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,3,HOU,0,3,0,-1 Yard Run,"(7:56) D.Singletary left tackle to HOU 35 for -1 yards (J.Madubuike, B.Washington).",1st & 10 at HOU 36
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,3,HOU,0,4,0,3 Yard Pass,"(7:21) (Shotgun) C.Stroud pass short right to N.Collins to HOU 38 for 3 yards (K.Hamilton, A.Maulet).",2nd & 11 at HOU 35
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,3,HOU,0,5,0,26 Yard Pass,"(6:46) (No Huddle, Shotgun) C.Stroud pass deep right to D.Singletary to BAL 36 for 26 yards (P.Queen).",3rd & 8 at HOU 38
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,3,HOU,0,6,0,-5 Yard Penalty,"(6:14) (No Huddle, Shotgun) PENALTY on HOU-L.Tunsil, False Start, 5 yards, enforced at BAL 36 - No Play.",1st & 10 at BAL 36
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,3,HOU,0,7,0,9 Yard Pass,(5:57) (Shotgun) C.Stroud pass short right to D.Schultz to BAL 32 for 9 yards (P.Queen).,1st & 15 at BAL 41
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,3,HOU,0,8,0,Pass Incomplete,"(5:17) (Shotgun) C.Stroud pass incomplete short left.
PENALTY on HOU-C.Stroud, Intentional Grounding, 10 yards, enforced at BAL 32.",2nd & 6 at BAL 32
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,3,HOU,0,9,0,-5 Yard Penalty,"(5:14) (Shotgun) PENALTY on HOU-S.Mason, False Start, 5 yards, enforced at BAL 42 - No Play.",3rd & 16 at BAL 42
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,3,HOU,0,10,0,Pass Incomplete,(5:14) (Shotgun) C.Stroud pass incomplete deep right to N.Collins [J.Madubuike].,3rd & 21 at BAL 47
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,3,HOU,0,11,0,Punt,"(5:09) C.Johnston punts 34 yards to BAL 13, Center-J.Weeks, fair catch by D.Duvernay.",4th & 21 at BAL 47
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,4,BAL,0,1,0,4 Yard Run,(5:02) (Shotgun) G.Edwards right tackle to BAL 17 for 4 yards (S.Rankins).,1st & 10 at BAL 13
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,4,BAL,0,2,0,4 Yard Run,(4:20) (Shotgun) J.Hill right guard to BAL 21 for 4 yards (D.Perryman; D.Barnett).,2nd & 6 at BAL 17
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,4,BAL,0,3,0,Pass Incomplete,"(3:36) (Shotgun) L.Jackson pass incomplete short right to Z.Flowers [C.Harris].
Penalty on BAL-J.Simpson, Offensive Holding, declined.",3rd & 2 at BAL 21
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,4,BAL,0,4,0,Punt,"(3:28) J.Stout punts 24 yards to BAL 45, Center-T.Ott, out of bounds.
PENALTY on HOU-K.Boyd, Offensive Holding, 10 yards, enforced at BAL 45.",4th & 2 at BAL 21
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,5,HOU,1,1,0,Run for No Gain,(3:22) D.Singletary right guard to HOU 45 for no gain (J.Clowney).,1st & 10 at HOU 45
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,5,HOU,1,2,0,Pass Incomplete,"(2:49) (No Huddle, Shotgun) C.Stroud pass incomplete deep right to D.Schultz.",2nd & 10 at HOU 45
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,5,HOU,1,3,0,10 Yard Pass,"(2:43) (Shotgun) C.Stroud pass short right to N.Collins to BAL 45 for 10 yards (P.Queen, O.Oweh).",3rd & 10 at HOU 45
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,5,HOU,1,4,0,-5 Yard Penalty,"(2:19) (No Huddle, Shotgun) PENALTY on HOU-G.Fant, False Start, 5 yards, enforced at BAL 45 - No Play.",1st & 10 at BAL 45
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,5,HOU,1,5,0,21 Yard Pass,(1:58) (Shotgun) C.Stroud pass deep right to D.Schultz pushed ob at BAL 29 for 21 yards (R.Darby).,1st & 15 at 50
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,5,HOU,1,6,0,2 Yard Pass,(1:24) (Shotgun) C.Stroud pass short left to D.Singletary to BAL 27 for 2 yards (K.Hamilton).,1st & 10 at BAL 29
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,5,HOU,1,7,0,Pass Incomplete,(:45) (Shotgun) C.Stroud pass incomplete short middle to B.Jordan (T.Jones).,2nd & 8 at BAL 27
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,5,HOU,1,8,0,-5 Yard Penalty,"(:40) (Shotgun) PENALTY on HOU, Delay of Game, 5 yards, enforced at BAL 27 - No Play.",3rd & 8 at BAL 27
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,5,HOU,1,9,0,Pass Incomplete,(:40) (Shotgun) C.Stroud pass incomplete short right to N.Collins.,3rd & 13 at BAL 32
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,1ST QUARTER,5,HOU,1,10,1,Field Goal,"(:33) K.Fairbairn 50 yard field goal is GOOD, Center-J.Weeks, Holder-C.Johnston.",4th & 13 at BAL 32
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,2ND QUARTER,1,BAL,1,1,0,Kickoff,K.Fairbairn kicks 57 yards from HOU 35 to BAL 8. D.Duvernay to BAL 24 for 16 yards (D.Ross).,Kickoff from HOU 35
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,2ND QUARTER,1,BAL,1,2,0,23 Yard Run,(:24) (Shotgun) L.Jackson scrambles up the middle to BAL 47 for 23 yards (D.Perryman).,1st & 10 at BAL 24
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,2ND QUARTER,1,BAL,1,3,0,-1 Yard Pass,(15:00) (Shotgun) L.Jackson pass short right to G.Edwards to BAL 46 for -1 yards (D.King).,1st & 10 at BAL 47
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,2ND QUARTER,1,BAL,1,4,0,17 Yard Pass,(14:17) (Shotgun) L.Jackson pass deep right to Z.Flowers ran ob at HOU 37 for 17 yards.,2nd & 11 at BAL 46
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,2ND QUARTER,1,BAL,1,5,0,9 Yard Run,(13:34) (Shotgun) G.Edwards right guard to HOU 28 for 9 yards (J.Pitre).,1st & 10 at HOU 37
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,2ND QUARTER,1,BAL,1,6,0,Run for No Gain,"(12:54) G.Edwards right tackle to HOU 28 for no gain (M.Collins, J.Greenard).",2nd & 1 at HOU 28
2023,Divisional Playoffs,SAT,01/20,Texans,Ravens,2ND QUARTER,1,BAL,1,7,0,6 Yard Run,"(12:32) (No Huddle, Shotgun) G.Edwards up the middle to HOU 22 for 6 yards (D.Houston-Carson; C.Harris).",3rd & 1 at HOU 28
